"",BBK01.PQ0005,BBK01.PQ0005_FLAGS
"",Lending to domestic employees and other individuals / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:25:15,
1968-10,1.863,
1969-01,2.028,
1969-04,2.207,
1969-07,2.342,
1969-10,2.525,
1970-01,2.511,
1970-04,2.597,
1970-07,2.653,
1970-10,2.843,
1971-01,2.848,
1971-04,3.018,
1971-07,3.219,
1971-10,3.454,
1972-01,3.654,
1972-04,3.972,
1972-07,4.258,
1972-10,4.658,
1973-01,4.977,
1973-04,5.246,
1973-07,5.339,
1973-10,5.192,
1974-01,4.984,
1974-04,5.005,
1974-07,4.974,
1974-10,4.884,
1975-01,4.947,
1975-04,5.089,
1975-07,5.415,
1975-10,5.827,
1976-01,6.129,
1976-04,6.668,
1976-07,7.155,
1976-10,7.781,
1977-01,8.000,
1977-04,8.723,
1977-07,9.151,
1977-10,9.586,
1978-01,9.748,
1978-04,10.323,
1978-07,10.863,
1978-10,11.727,
1979-01,12.160,
1979-04,13.431,
1979-07,14.253,
1979-10,15.210,
1980-01,15.690,
1980-04,16.342,
1980-07,16.620,
1980-10,18.430,
1981-01,18.357,
1981-04,18.411,
1981-07,18.467,
1981-10,18.557,
1982-01,18.388,
1982-04,18.316,
1982-07,18.563,
1982-10,19.043,
1983-01,18.816,
1983-04,19.266,
1983-07,19.779,
1983-10,20.739,
1984-01,20.941,
1984-04,21.624,
1984-07,22.240,
1984-10,22.567,
1985-01,22.450,
1985-04,22.672,
1985-07,23.140,
1985-10,24.175,
1986-01,24.074,
1986-04,24.710,
1986-07,25.325,
1986-10,26.332,
1987-01,26.094,
1987-04,26.462,
1987-07,27.442,
1987-10,28.136,
1988-01,28.247,
1988-04,29.690,
1988-07,30.648,
1988-10,31.706,
1989-01,31.987,
1989-04,32.892,
1989-07,33.709,
1989-10,35.031,
1990-01,35.635,
1990-04,36.606,
1990-07,37.572,
1990-10,39.072,
1991-01,39.747,
1991-04,40.614,
1991-07,41.792,
1991-10,43.159,
1992-01,43.398,
1992-04,44.028,
1992-07,44.495,
1992-10,45.276,
1993-01,44.884,
1993-04,45.014,
1993-07,45.364,
1993-10,46.735,
1994-01,46.692,
1994-04,47.271,
1994-07,48.216,
1994-10,49.953,
1995-01,50.234,
1995-04,51.128,
1995-07,51.962,
1995-10,54.009,
1996-01,54.331,
1996-04,55.261,
1996-07,56.589,
1996-10,59.741,
1997-01,59.736,
1997-04,60.865,
1997-07,62.023,
1997-10,63.845,
1998-01,64.278,
1998-04,65.202,
1998-07,67.140,
1998-10,71.659,
1999-01,129.074,
1999-04,133.342,
1999-07,107.672,
1999-10,111.454,
2000-01,112.454,
2000-04,113.156,
2000-07,113.827,
2000-10,114.774,
2001-01,114.362,
2001-04,114.392,
2001-07,114.495,
2001-10,114.538,
2002-01,113.876,
2002-04,113.557,
2002-07,113.037,
2002-10,112.199,
2003-01,110.721,
2003-04,110.132,
2003-07,109.294,
2003-10,107.423,
2004-01,104.751,
2004-04,104.963,
2004-07,104.320,
2004-10,129.007,
2005-01,128.806,
2005-04,128.848,
2005-07,128.876,
2005-10,129.118,
2006-01,127.753,
2006-04,128.680,
2006-07,128.574,
2006-10,127.610,
2007-01,128.377,
2007-04,127.562,
2007-07,125.033,
2007-10,122.461,
2008-01,120.383,
2008-04,119.618,
2008-07,120.091,
2008-10,117.424,
2009-01,114.833,
2009-04,114.101,
2009-07,113.113,
2009-10,111.490,
2010-01,109.824,
2010-04,108.866,
2010-07,108.576,
2010-10,107.791,
2011-01,106.068,
2011-04,105.336,
2011-07,104.602,
2011-10,103.974,
2012-01,103.538,
2012-04,103.116,
2012-07,103.457,
2012-10,103.401,
2013-01,103.480,
2013-04,103.692,
2013-07,103.818,
2013-10,103.915,
2014-01,104.222,
2014-04,104.932,
2014-07,106.297,
2014-10,107.628,
