"",BBK01.TU2830,BBK01.TU2830_FLAGS
"",Number of foreign branches,
unit,ANZAHL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:35:02,
1990-12,103,Estimated value
1991-01,.,No value available
1991-02,.,No value available
1991-03,.,No value available
1991-04,.,No value available
1991-05,.,No value available
1991-06,.,No value available
1991-07,.,No value available
1991-08,.,No value available
1991-09,.,No value available
1991-10,.,No value available
1991-11,.,No value available
1991-12,103,Estimated value
1992-01,.,No value available
1992-02,.,No value available
1992-03,.,No value available
1992-04,.,No value available
1992-05,.,No value available
1992-06,.,No value available
1992-07,.,No value available
1992-08,.,No value available
1992-09,.,No value available
1992-10,.,No value available
1992-11,.,No value available
1992-12,121,
1993-01,.,No value available
1993-02,.,No value available
1993-03,.,No value available
1993-04,.,No value available
1993-05,.,No value available
1993-06,.,No value available
1993-07,.,No value available
1993-08,.,No value available
1993-09,.,No value available
1993-10,.,No value available
1993-11,.,No value available
1993-12,134,
1994-01,136,
1994-02,137,
1994-03,137,
1994-04,137,
1994-05,138,
1994-06,139,
1994-07,143,
1994-08,144,
1994-09,145,
1994-10,145,
1994-11,146,
1994-12,146,
1995-01,147,
1995-02,148,
1995-03,149,
1995-04,149,
1995-05,150,
1995-06,152,
1995-07,151,
1995-08,152,
1995-09,152,
1995-10,154,
1995-11,154,
1995-12,156,
1996-01,155,
1996-02,157,
1996-03,157,
1996-04,158,
1996-05,159,
1996-06,159,
1996-07,160,
1996-08,161,
1996-09,161,
1996-10,161,
1996-11,162,
1996-12,162,
1997-01,163,
1997-02,163,
1997-03,164,
1997-04,163,
1997-05,163,
1997-06,163,
1997-07,164,
1997-08,164,
1997-09,166,
1997-10,165,
1997-11,164,
1997-12,165,
1998-01,166,
1998-02,166,
1998-03,167,
1998-04,170,
1998-05,171,
1998-06,171,
1998-07,173,
1998-08,174,
1998-09,172,
1998-10,174,
1998-11,179,
1998-12,183,
1999-01,180,
1999-02,180,
1999-03,181,
1999-04,182,
1999-05,184,
1999-06,183,
1999-07,186,
1999-08,183,
1999-09,184,
1999-10,186,
1999-11,187,
1999-12,187,
2000-01,192,
2000-02,193,
2000-03,203,
2000-04,204,
2000-05,206,
2000-06,210,
2000-07,210,
2000-08,210,
2000-09,210,
2000-10,212,
2000-11,212,
2000-12,212,
2001-01,213,
2001-02,213,
2001-03,217,
2001-04,218,
2001-05,220,
2001-06,220,
2001-07,218,
2001-08,217,
2001-09,217,
2001-10,218,
2001-11,217,
2001-12,216,
2002-01,216,
2002-02,216,
2002-03,214,
2002-04,213,
2002-05,212,
2002-06,211,
2002-07,210,
2002-08,210,
2002-09,208,
2002-10,203,
2002-11,204,
2002-12,205,
2003-01,206,
2003-02,206,
2003-03,206,
2003-04,205,
2003-05,205,
2003-06,205,
2003-07,202,
2003-08,202,
2003-09,201,
2003-10,200,
2003-11,201,
2003-12,202,
2004-01,202,
2004-02,203,
2004-03,203,
2004-04,205,
2004-05,206,
2004-06,205,
2004-07,204,
2004-08,206,
2004-09,205,
2004-10,206,
2004-11,205,
2004-12,203,
2005-01,203,
2005-02,203,
2005-03,202,
2005-04,202,
2005-05,204,
2005-06,205,
2005-07,207,
2005-08,207,
2005-09,207,
2005-10,211,
2005-11,211,
2005-12,211,
2006-01,214,
2006-02,215,
2006-03,212,
2006-04,210,
2006-05,212,
2006-06,213,
2006-07,212,
2006-08,212,
2006-09,211,
2006-10,212,
2006-11,213,
2006-12,213,
2007-01,214,
2007-02,214,
2007-03,215,
2007-04,214,
2007-05,215,
2007-06,216,
2007-07,216,
2007-08,216,
2007-09,216,
2007-10,218,
2007-11,218,
2007-12,218,
2008-01,217,
2008-02,219,
2008-03,220,
2008-04,221,
2008-05,221,
2008-06,224,
2008-07,224,
2008-08,225,
2008-09,224,
2008-10,228,
2008-11,226,
2008-12,226,
2009-01,231,
2009-02,231,
2009-03,230,
2009-04,230,
2009-05,228,
2009-06,224,
2009-07,223,
2009-08,225,
2009-09,224,
2009-10,225,
2009-11,222,
2009-12,211,
2010-01,212,
2010-02,213,
2010-03,212,
2010-04,214,
2010-05,215,
2010-06,215,
2010-07,216,
2010-08,217,
2010-09,217,
2010-10,217,
2010-11,215,
2010-12,212,
2011-01,211,
2011-02,211,
2011-03,211,
2011-04,211,
2011-05,212,
2011-06,211,
2011-07,211,
2011-08,213,
2011-09,210,
2011-10,210,
2011-11,210,
2011-12,209,
2012-01,211,
2012-02,211,
2012-03,210,
2012-04,210,
2012-05,211,
2012-06,209,
2012-07,211,
2012-08,210,
2012-09,211,
2012-10,210,
2012-11,208,
2012-12,210,
2013-01,209,
2013-02,209,
2013-03,209,
2013-04,207,
2013-05,208,
2013-06,207,
2013-07,206,
2013-08,206,
2013-09,206,
2013-10,204,
2013-11,206,
2013-12,209,
2014-01,209,
2014-02,210,
2014-03,209,
2014-04,209,
2014-05,207,
2014-06,206,
2014-07,206,
2014-08,206,
2014-09,206,
2014-10,205,
2014-11,205,
