"",BBK01.OUC047,BBK01.OUC047_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:32:51,
1968-12,0.947,
1969-01,0.967,
1969-02,0.965,
1969-03,0.951,
1969-04,0.982,
1969-05,1.169,
1969-06,1.062,
1969-07,1.024,
1969-08,1.002,
1969-09,1.120,
1969-10,1.164,
1969-11,1.049,
1969-12,1.040,
1970-01,0.984,
1970-02,1.015,
1970-03,0.976,
1970-04,1.044,
1970-05,1.054,
1970-06,1.090,
1970-07,1.164,
1970-08,1.156,
1970-09,1.066,
1970-10,1.131,
1970-11,1.159,
1970-12,1.118,
1971-01,1.095,
1971-02,1.074,
1971-03,1.045,
1971-04,1.048,
1971-05,0.988,
1971-06,0.953,
1971-07,0.968,
1971-08,1.005,
1971-09,1.016,
1971-10,1.047,
1971-11,1.105,
1971-12,1.153,
1972-01,1.183,
1972-02,1.151,
1972-03,1.021,
1972-04,1.008,
1972-05,1.024,
1972-06,1.044,
1972-07,1.074,
1972-08,1.063,
1972-09,0.986,
1972-10,1.022,
1972-11,1.047,
1972-12,1.213,
1973-01,1.281,
1973-02,1.298,
1973-03,1.270,
1973-04,1.309,
1973-05,1.470,
1973-06,1.539,
1973-07,1.769,
1973-08,1.911,
1973-09,1.919,
1973-10,2.073,
1973-11,2.039,
1973-12,2.039,
1974-01,2.049,
1974-02,2.070,
1974-03,1.995,
1974-04,2.038,
1974-05,1.946,
1974-06,1.864,
1974-07,1.877,
1974-08,1.928,
1974-09,1.909,
1974-10,2.024,
1974-11,2.055,
1974-12,2.022,
1975-01,1.796,
1975-02,1.698,
1975-03,1.532,
1975-04,1.421,
1975-05,1.281,
1975-06,1.135,
1975-07,1.169,
1975-08,1.190,
1975-09,1.082,
1975-10,1.178,
1975-11,1.137,
1975-12,1.125,
1976-01,1.116,
1976-02,1.143,
1976-03,1.006,
1976-04,0.988,
1976-05,0.960,
1976-06,0.928,
1976-07,0.937,
1976-08,1.028,
1976-09,1.021,
1976-10,1.092,
1976-11,1.110,
1976-12,1.161,
1977-01,1.129,
1977-02,1.147,
1977-03,1.146,
1977-04,1.150,
1977-05,1.145,
1977-06,1.109,
1977-07,1.146,
1977-08,1.179,
1977-09,1.174,
1977-10,1.205,
1977-11,1.262,
1977-12,1.401,
1978-01,1.226,
1978-02,1.240,
1978-03,1.211,
1978-04,1.235,
1978-05,1.260,
1978-06,1.265,
1978-07,1.283,
1978-08,1.352,
1978-09,1.370,
1978-10,1.461,
1978-11,1.560,
1978-12,1.712,
1979-01,1.577,
1979-02,1.622,
1979-03,1.587,
1979-04,1.651,
1979-05,1.788,
1979-06,1.840,
1979-07,2.048,
1979-08,2.163,
1979-09,2.183,
1979-10,2.364,
1979-11,2.459,
1979-12,2.646,
1980-01,2.719,
1980-02,2.795,
1980-03,2.718,
1980-04,2.695,
1980-05,2.686,
1980-06,2.666,
1980-07,2.742,
1980-08,2.812,
1980-09,2.706,
1980-10,2.789,
1980-11,2.837,
1980-12,2.964,
1981-01,2.916,
1981-02,2.993,
1981-03,3.119,
1981-04,3.263,
1981-05,3.326,
1981-06,3.268,
1981-07,3.459,
1981-08,3.561,
1981-09,3.505,
1981-10,3.507,
1981-11,3.370,
1981-12,3.334,
1982-01,3.367,
1982-02,3.366,
1982-03,3.275,
1982-04,3.331,
1982-05,3.275,
1982-06,3.217,
1982-07,3.341,
1982-08,3.352,
1982-09,3.245,
1982-10,3.174,
1982-11,3.061,
1982-12,2.981,
1983-01,2.895,
1983-02,2.896,
1983-03,2.800,
1983-04,2.754,
1983-05,2.703,
1983-06,2.619,
1983-07,2.611,
1983-08,2.630,
1983-09,2.583,
1983-10,2.580,
1983-11,2.565,
1983-12,2.666,
1984-01,2.740,
1984-02,2.767,
1984-03,2.721,
1984-04,2.756,
1984-05,2.859,
1984-06,2.776,
1984-07,2.912,
1984-08,2.925,
1984-09,2.900,
1984-10,2.960,
1984-11,2.900,
1984-12,2.938,
1985-01,2.926,
1985-02,3.016,
1985-03,2.997,
1985-04,3.047,
1985-05,3.122,
1985-06,3.044,
1985-07,3.079,
1985-08,3.062,
1985-09,2.936,
1985-10,3.032,
1985-11,2.953,
1985-12,2.993,
1986-01,3.691,
1986-02,2.984,
1986-03,2.711,
1986-04,2.686,
1986-05,2.752,
1986-06,2.724,
1986-07,2.834,
1986-08,2.858,
1986-09,2.803,
1986-10,2.928,
1986-11,3.038,
1986-12,3.058,
1987-01,3.149,
1987-02,3.180,
1987-03,3.005,
1987-04,2.987,
1987-05,3.106,
1987-06,3.062,
1987-07,3.107,
1987-08,3.020,
1987-09,3.069,
1987-10,3.122,
1987-11,3.161,
1987-12,3.295,
1988-01,3.282,
1988-02,3.231,
1988-03,3.074,
1988-04,3.105,
1988-05,3.171,
1988-06,3.092,
1988-07,3.165,
1988-08,3.324,
1988-09,3.482,
1988-10,3.655,
1988-11,3.795,
1988-12,3.911,
1989-01,3.988,
1989-02,4.095,
1989-03,4.108,
1989-04,4.481,
1989-05,4.436,
1989-06,4.466,
1989-07,4.825,
1989-08,5.044,
1989-09,5.072,
1989-10,5.155,
1989-11,5.309,
1989-12,5.661,
1990-01,5.748,
1990-02,5.905,
1990-03,5.799,
1990-04,5.873,
1990-05,5.920,
1990-06,5.839,
1990-07,6.016,
1990-08,6.038,
1990-09,6.066,
1990-10,6.265,
1990-11,6.301,
1990-12,6.493,
1991-01,6.454,
1991-02,6.476,
1991-03,6.392,
1991-04,6.490,
1991-05,6.754,
1991-06,6.828,
1991-07,7.117,
1991-08,7.252,
1991-09,7.096,
1991-10,7.305,
1991-11,7.361,
1991-12,7.803,
1992-01,8.095,
1992-02,8.168,
1992-03,8.116,
1992-04,8.400,
1992-05,8.628,
1992-06,8.622,
1992-07,8.851,
1992-08,8.803,
1992-09,9.036,
1992-10,9.004,
1992-11,8.584,
1992-12,8.376,
1993-01,8.594,
1993-02,8.475,
1993-03,8.335,
1993-04,8.587,
1993-05,8.699,
1993-06,8.603,
1993-07,8.927,
1993-08,8.856,
1993-09,8.582,
1993-10,8.757,
1993-11,8.638,
1993-12,9.534,
1994-01,10.114,
1994-02,9.969,
1994-03,9.964,
1994-04,9.853,
1994-05,9.601,
1994-06,9.147,
1994-07,9.198,
1994-08,8.681,
1994-09,8.185,
1994-10,7.964,
1994-11,7.448,
1994-12,6.918,
1995-01,7.173,
1995-02,6.726,
1995-03,6.590,
1995-04,6.607,
1995-05,6.612,
1995-06,6.555,
1995-07,6.754,
1995-08,6.919,
1995-09,6.787,
1995-10,6.811,
1995-11,6.556,
1995-12,6.323,
1996-01,6.776,
1996-02,6.440,
1996-03,6.481,
1996-04,6.387,
1996-05,6.433,
1996-06,6.270,
1996-07,6.374,
1996-08,6.366,
1996-09,6.056,
1996-10,6.115,
1996-11,5.906,
1996-12,5.968,
1997-01,6.497,
1997-02,6.210,
1997-03,6.211,
1997-04,6.189,
1997-05,6.237,
1997-06,6.071,
1997-07,6.082,
1997-08,6.044,
1997-09,5.926,
1997-10,5.998,
1997-11,5.986,
1997-12,6.139,
1998-01,6.284,
1998-02,6.104,
1998-03,6.011,
1998-04,5.940,
1998-05,6.014,
1998-06,5.817,
1998-07,5.889,
1998-08,5.917,
1998-09,5.938,
1998-10,6.023,
1998-11,5.838,
1998-12,6.165,
1999-01,8.432,
1999-02,7.825,
1999-03,7.970,
1999-04,7.548,
1999-05,7.764,
1999-06,7.387,
1999-07,7.411,
1999-08,7.415,
1999-09,5.749,
1999-10,5.763,
1999-11,5.947,
1999-12,6.013,
2000-01,5.889,
2000-02,5.744,
2000-03,5.798,
2000-04,5.862,
2000-05,6.108,
2000-06,6.036,
2000-07,6.068,
2000-08,6.222,
2000-09,6.126,
2000-10,6.282,
2000-11,6.237,
2000-12,6.289,
2001-01,6.410,
2001-02,6.233,
2001-03,6.289,
2001-04,6.310,
2001-05,6.612,
2001-06,6.501,
