"",BBK01.OU0221,BBK01.OU0221_FLAGS
"",Sight deposits of domestic non-banks (non-MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:16:32,
1948-12,3.400,
1949-01,3.374,
1949-02,3.442,
1949-03,3.515,
1949-04,3.617,
1949-05,3.702,
1949-06,3.911,
1949-07,3.847,
1949-08,3.982,
1949-09,4.190,
1949-10,4.378,
1949-11,4.364,
1949-12,4.384,
1950-01,4.145,
1950-02,4.048,
1950-03,4.078,
1950-04,4.170,
1950-05,4.335,
1950-06,4.281,
1950-07,4.470,Estimated value
1950-08,4.694,Estimated value
1950-09,4.774,
1950-10,4.884,Estimated value
1950-11,4.907,
1950-12,4.861,
1951-01,4.757,
1951-02,4.814,
1951-03,4.763,
1951-04,4.824,
1951-05,4.859,
1951-06,4.987,
1951-07,5.016,
1951-08,5.157,
1951-09,5.118,
1951-10,5.445,
1951-11,5.585,
1951-12,5.802,
1952-01,5.442,
1952-02,5.390,
1952-03,5.502,
1952-04,5.618,
1952-05,5.484,
1952-06,5.537,
1952-07,5.643,
1952-08,5.784,
1952-09,5.833,
1952-10,5.859,
1952-11,5.913,
1952-12,6.174,
1953-01,5.714,
1953-02,5.701,
1953-03,5.777,
1953-04,5.969,
1953-05,6.139,
1953-06,6.238,
1953-07,6.204,
1953-08,6.303,
1953-09,6.370,
1953-10,6.302,
1953-11,6.495,
1953-12,6.671,
1954-01,6.331,
1954-02,6.341,
1954-03,6.394,
1954-04,6.587,
1954-05,6.778,
1954-06,6.734,
1954-07,6.846,
1954-08,6.968,
1954-09,6.984,
1954-10,7.039,
1954-11,7.325,
1954-12,7.920,
1955-01,7.240,
1955-02,7.161,
1955-03,7.311,
1955-04,7.368,
1955-05,7.570,
1955-06,7.680,
1955-07,7.696,
1955-08,7.898,
1955-09,7.799,
1955-10,8.027,
1955-11,8.165,
1955-12,8.793,
1956-01,8.116,
1956-02,8.074,
1956-03,7.992,
1956-04,8.173,
