"",BBK01.OUN227,BBK01.OUN227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:45,
1999-01,0.590,
1999-02,0.602,
1999-03,1.169,
1999-04,1.006,
1999-05,0.881,
1999-06,0.904,
1999-07,0.840,
1999-08,0.761,
1999-09,0.781,
1999-10,0.819,
1999-11,0.845,
1999-12,0.853,
2000-01,0.583,
2000-02,0.587,
2000-03,0.178,
2000-04,0.172,
2000-05,1.022,
2000-06,1.006,
2000-07,1.873,
2000-08,1.854,
2000-09,1.840,
2000-10,1.883,
2000-11,1.810,
2000-12,1.661,
2001-01,1.881,
2001-02,1.882,
2001-03,2.161,
2001-04,2.188,
2001-05,2.496,
2001-06,2.667,
2001-07,2.345,
2001-08,2.172,
2001-09,2.173,
2001-10,2.211,
2001-11,1.450,
2001-12,1.440,
2002-01,1.302,
2002-02,1.347,
2002-03,1.011,
2002-04,0.918,
2002-05,0.889,
2002-06,0.856,
2002-07,0.039,
2002-08,0.096,
2002-09,0.039,
2002-10,0.040,
2002-11,0.065,
2002-12,0.087,
2003-01,0.053,
2003-02,0.284,
2003-03,0.114,
2003-04,0.060,
2003-05,0.097,
2003-06,0.063,
2003-07,0.076,
2003-08,0.084,
2003-09,0.039,
2003-10,0.042,
2003-11,0.066,
2003-12,0.212,
2004-01,0.106,
2004-02,0.098,
2004-03,0.668,
2004-04,0.097,
2004-05,0.113,
2004-06,0.098,
2004-07,0.082,
2004-08,0.084,
2004-09,0.094,
2004-10,0.094,
2004-11,0.088,
2004-12,0.119,
2005-01,0.120,
2005-02,0.120,
2005-03,0.132,
2005-04,0.132,
2005-05,0.136,
2005-06,0.105,
2005-07,0.073,
2005-08,0.073,
2005-09,0.162,
2005-10,0.160,
2005-11,0.157,
2005-12,0.126,
2006-01,0.151,
2006-02,0.152,
2006-03,2.640,
2006-04,2.552,
2006-05,2.487,
2006-06,2.520,
2006-07,2.520,
2006-08,3.243,
2006-09,3.145,
2006-10,3.141,
2006-11,3.051,
2006-12,3.059,
2007-01,3.087,
2007-02,3.060,
2007-03,0.804,
2007-04,0.824,
2007-05,0.821,
2007-06,0.826,
2007-07,1.557,
2007-08,1.591,
2007-09,1.568,
2007-10,1.176,
2007-11,1.383,
2007-12,1.421,
2008-01,1.442,
2008-02,1.431,
2008-03,1.405,
2008-04,1.069,
2008-05,1.081,
2008-06,1.120,
2008-07,0.482,
2008-08,0.518,
2008-09,0.546,
2008-10,0.543,
2008-11,0.326,
2008-12,0.289,
2009-01,0.369,
2009-02,0.352,
2009-03,0.504,
2009-04,0.495,
2009-05,0.360,
2009-06,0.335,
2009-07,0.315,
2009-08,0.262,
2009-09,0.264,
2009-10,0.231,
2009-11,0.287,
2009-12,0.273,
2010-01,0.287,
2010-02,0.297,
2010-03,0.285,
2010-04,0.282,
2010-05,0.286,
2010-06,0.319,
2010-07,0.343,
2010-08,0.351,
2010-09,0.352,
2010-10,0.358,
2010-11,0.344,
2010-12,0.365,
2011-01,0.371,
2011-02,0.386,
2011-03,0.415,
2011-04,0.463,
2011-05,0.595,
2011-06,0.636,
2011-07,0.696,
2011-08,0.807,
2011-09,0.870,
2011-10,0.968,
2011-11,1.059,
2011-12,1.142,
2012-01,1.265,
2012-02,1.423,
2012-03,1.496,
2012-04,1.559,
2012-05,1.677,
2012-06,1.584,
2012-07,1.655,
2012-08,1.643,
2012-09,1.626,
2012-10,1.699,
2012-11,1.771,
2012-12,1.757,
2013-01,1.946,
2013-02,2.076,
2013-03,2.253,
2013-04,2.214,
2013-05,2.408,
2013-06,2.366,
2013-07,2.358,
2013-08,1.765,
2013-09,1.713,
2013-10,1.574,
2013-11,1.600,
2013-12,1.697,
2014-01,1.683,
2014-02,1.698,
2014-03,1.645,
2014-04,1.595,
2014-05,1.454,
2014-06,1.427,
2014-07,1.334,
2014-08,1.302,
2014-09,1.275,
2014-10,1.237,
2014-11,1.166,
2014-12,1.085,Provisional value
