"",BBK01.OUZ054,BBK01.OUZ054_FLAGS
"",Other liabilities / Total / Commercial banks / Multi-office banks (MFIs),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:34,
1999-01,92.774,
1999-02,72.848,
1999-03,87.325,
1999-04,85.757,
1999-05,73.840,
1999-06,84.295,
1999-07,96.571,
1999-08,104.760,
1999-09,103.643,
1999-10,107.440,
1999-11,111.167,
1999-12,102.514,
2000-01,98.376,
2000-02,106.034,
2000-03,107.826,
2000-04,103.953,
2000-05,111.469,
2000-06,107.853,
2000-07,104.913,
2000-08,112.101,
2000-09,115.261,
2000-10,116.771,
2000-11,119.115,
2000-12,125.527,
2001-01,132.748,
2001-02,137.541,
2001-03,149.571,
2001-04,158.058,
2001-05,156.245,
2001-06,143.464,
2001-07,124.955,
2001-08,133.783,
2001-09,144.920,
2001-10,132.499,
2001-11,138.718,
2001-12,129.879,
2002-01,135.298,
2002-02,137.433,
2002-03,118.860,
2002-04,100.536,
2002-05,108.466,
2002-06,122.103,
2002-07,121.757,
2002-08,126.613,
2002-09,129.836,
2002-10,131.500,
2002-11,128.595,
2002-12,128.061,
2003-01,114.614,
2003-02,129.800,
2003-03,125.973,
2003-04,126.025,
2003-05,122.310,
2003-06,117.359,
2003-07,112.939,
2003-08,120.163,
2003-09,116.166,
2003-10,110.656,
2003-11,102.151,
2003-12,100.239,
2004-01,100.682,
2004-02,103.138,
2004-03,102.995,
2004-04,111.422,
2004-05,110.529,
2004-06,101.738,
2004-07,105.716,
2004-08,107.622,
2004-09,112.263,
2004-10,113.104,
2004-11,110.678,
2004-12,114.142,
2005-01,123.606,
2005-02,127.077,
2005-03,133.213,
2005-04,119.692,
2005-05,121.710,
2005-06,120.119,
2005-07,127.829,
2005-08,139.022,
2005-09,148.190,
2005-10,156.042,
2005-11,166.477,
2005-12,123.607,
2006-01,126.497,
2006-02,133.617,
2006-03,131.321,
2006-04,139.439,
2006-05,140.460,
2006-06,130.988,
2006-07,130.389,
2006-08,138.255,
2006-09,140.964,
2006-10,149.741,
2006-11,162.751,
2006-12,143.960,
2007-01,168.556,
2007-02,165.114,
2007-03,174.394,
2007-04,176.811,
2007-05,172.853,
2007-06,190.666,
2007-07,188.430,
2007-08,189.216,
2007-09,191.937,
2007-10,173.919,
2007-11,165.506,
2007-12,171.138,
2008-01,151.556,
2008-02,153.541,
2008-03,147.812,
2008-04,148.956,
2008-05,155.692,
2008-06,151.673,
2008-07,157.383,
2008-08,179.080,
2008-09,197.818,
2008-10,215.322,
2008-11,205.001,
2008-12,204.196,
2009-01,203.834,
2009-02,251.844,
2009-03,253.172,
2009-04,238.990,
2009-05,193.971,
2009-06,169.322,
2009-07,163.563,
2009-08,172.342,
2009-09,177.038,
2009-10,174.323,
2009-11,179.532,
2009-12,156.961,
2010-01,164.695,
2010-02,165.954,
2010-03,163.170,
2010-04,172.054,
2010-05,279.992,
2010-06,178.469,
2010-07,175.448,
2010-08,179.179,
2010-09,158.548,
2010-10,160.814,
2010-11,142.822,
2010-12,1389.568,
2011-01,1148.261,
2011-02,1078.364,
2011-03,1015.892,
2011-04,1042.481,
2011-05,1079.938,
2011-06,979.831,
2011-07,1137.179,
2011-08,1330.188,
2011-09,1558.178,
2011-10,1340.762,
2011-11,1367.204,
2011-12,1422.602,
2012-01,1393.471,
2012-02,1356.386,
2012-03,1258.293,
2012-04,1320.124,
2012-05,1630.727,
2012-06,1456.754,
2012-07,1511.190,
2012-08,1462.515,
2012-09,1397.080,
2012-10,1343.646,
2012-11,1344.680,
2012-12,1320.350,
2013-01,1236.330,
2013-02,1223.263,
2013-03,1209.643,
2013-04,1224.591,
2013-05,1138.068,
2013-06,1046.210,
2013-07,1018.686,
2013-08,960.857,
2013-09,979.002,
2013-10,979.477,
2013-11,979.172,
2013-12,861.296,
2014-01,1003.781,
2014-02,931.181,
2014-03,891.965,
2014-04,889.715,
2014-05,926.541,
2014-06,879.599,
2014-07,900.921,
2014-08,969.913,
2014-09,989.799,
2014-10,1012.881,
2014-11,1041.290,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.  Up to and including December 1998, including fiduciary liabilities and value adjustments. Since January 1999, presentation in separate time series (fiduciary liabilities: time series OUZ448, value adjustments: time series OUZ462).",
