"",BBK01.OU1423,BBK01.OU1423_FLAGS
"",Number of reporting credit institutions / Special purpose banks,
unit,ANZAHL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-05 08:15:39,
1948-12,5,
1949-01,-,Nothing exists
1949-02,-,Nothing exists
1949-03,-,Nothing exists
1949-04,-,Nothing exists
1949-05,-,Nothing exists
1949-06,8,
1949-07,-,Nothing exists
1949-08,-,Nothing exists
1949-09,-,Nothing exists
1949-10,-,Nothing exists
1949-11,-,Nothing exists
1949-12,11,
1950-01,-,Nothing exists
1950-02,-,Nothing exists
1950-03,-,Nothing exists
1950-04,-,Nothing exists
1950-05,-,Nothing exists
1950-06,12,
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,13,
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,13,
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,19,
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,20,
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,20,
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,20,
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,20,
1954-01,-,Nothing exists
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,20,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,20,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,20,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,22,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,22,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,22,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,22,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,22,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,22,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,22,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,23,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,24,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,24,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,25,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,25,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,25,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,24,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,22,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,22,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,22,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,19,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,19,
1965-01,17,
1965-02,17,
1965-03,17,
1965-04,17,
1965-05,17,
1965-06,17,
1965-07,17,
1965-08,17,
1965-09,17,
1965-10,17,
1965-11,17,
1965-12,17,
1966-01,16,
1966-02,16,
1966-03,16,
1966-04,16,
1966-05,16,
1966-06,16,
1966-07,16,
1966-08,16,
1966-09,16,
1966-10,16,
1966-11,16,
1966-12,16,
1967-01,16,
1967-02,16,
1967-03,16,
1967-04,16,
1967-05,17,
1967-06,17,
1967-07,17,
1967-08,17,
1967-09,17,
1967-10,17,
1967-11,17,
1967-12,17,
1968-01,17,
1968-02,17,
1968-03,17,
1968-04,17,
1968-05,17,
1968-06,17,
1968-07,17,
1968-08,17,
1968-09,17,
1968-10,17,
1968-11,17,
1968-12,17,
1969-01,17,
1969-02,17,
1969-03,17,
1969-04,17,
1969-05,17,
1969-06,17,
1969-07,17,
1969-08,17,
1969-09,17,
1969-10,17,
1969-11,17,
1969-12,17,
1970-01,17,
1970-02,17,
1970-03,17,
1970-04,17,
1970-05,17,
1970-06,17,
1970-07,17,
1970-08,17,
1970-09,17,
1970-10,17,
1970-11,17,
1970-12,17,
1971-01,17,
1971-02,17,
1971-03,17,
1971-04,17,
1971-05,17,
1971-06,17,
1971-07,17,
1971-08,17,
1971-09,17,
1971-10,17,
1971-11,17,
1971-12,18,
1972-01,18,
1972-02,18,
1972-03,18,
1972-04,18,
1972-05,18,
1972-06,18,
1972-07,18,
1972-08,18,
1972-09,18,
1972-10,18,
1972-11,18,
1972-12,18,
1973-01,18,
1973-02,18,
1973-03,18,
1973-04,18,
1973-05,18,
1973-06,18,
1973-07,18,
1973-08,18,
1973-09,18,
1973-10,18,
1973-11,18,
1973-12,18,
1974-01,18,
1974-02,18,
1974-03,18,
1974-04,18,
1974-05,18,
1974-06,18,
1974-07,18,
1974-08,17,
1974-09,18,
1974-10,18,
1974-11,18,
1974-12,18,
1975-01,18,
1975-02,18,
1975-03,18,
1975-04,18,
1975-05,18,
1975-06,18,
1975-07,18,
1975-08,18,
1975-09,18,
1975-10,18,
1975-11,19,
1975-12,19,
1976-01,19,
1976-02,20,
1976-03,20,
1976-04,20,
1976-05,20,
1976-06,20,
1976-07,20,
1976-08,19,
1976-09,19,
1976-10,19,
1976-11,19,
1976-12,19,
1977-01,19,
1977-02,18,
1977-03,18,
1977-04,18,
1977-05,18,
1977-06,18,
1977-07,18,
1977-08,18,
1977-09,18,
1977-10,18,
1977-11,18,
1977-12,18,
1978-01,18,
1978-02,18,
1978-03,18,
1978-04,17,
1978-05,17,
1978-06,17,
1978-07,17,
1978-08,17,
1978-09,17,
1978-10,17,
1978-11,17,
1978-12,17,
1979-01,17,
1979-02,17,
1979-03,17,
1979-04,17,
1979-05,17,
1979-06,17,
1979-07,17,
1979-08,17,
1979-09,17,
1979-10,17,
1979-11,17,
1979-12,17,
1980-01,17,
1980-02,17,
1980-03,17,
1980-04,17,
1980-05,17,
1980-06,17,
1980-07,17,
1980-08,17,
1980-09,17,
1980-10,16,
1980-11,16,
1980-12,16,
1981-01,16,
1981-02,16,
1981-03,16,
1981-04,16,
1981-05,16,
1981-06,16,
1981-07,16,
1981-08,16,
1981-09,16,
1981-10,16,
1981-11,16,
1981-12,16,
1982-01,16,
1982-02,16,
1982-03,16,
1982-04,16,
1982-05,16,
1982-06,16,
1982-07,16,
1982-08,16,
1982-09,16,
1982-10,16,
1982-11,16,
1982-12,16,
1983-01,16,
1983-02,16,
1983-03,16,
1983-04,16,
1983-05,16,
1983-06,16,
1983-07,16,
1983-08,16,
1983-09,16,
1983-10,16,
1983-11,16,
1983-12,16,
1984-01,16,
1984-02,16,
1984-03,16,
1984-04,16,
1984-05,16,
1984-06,16,
1984-07,16,
1984-08,16,
1984-09,16,
1984-10,16,
1984-11,16,
1984-12,16,
1985-01,16,
1985-02,16,
1985-03,16,
1985-04,16,
1985-05,16,
1985-06,16,
1985-07,16,
1985-08,16,
1985-09,16,
1985-10,16,
1985-11,16,
1985-12,16,
1986-01,16,
1986-02,16,
1986-03,16,
1986-04,16,
1986-05,16,
1986-06,16,
1986-07,16,
1986-08,16,
1986-09,16,
1986-10,16,
1986-11,16,
1986-12,16,
1987-01,16,
1987-02,16,
1987-03,16,
1987-04,16,
1987-05,16,
1987-06,16,
1987-07,16,
1987-08,16,
1987-09,16,
1987-10,16,
1987-11,16,
1987-12,16,
1988-01,16,
1988-02,16,
1988-03,16,
1988-04,16,
1988-05,16,
1988-06,16,
1988-07,16,
1988-08,16,
1988-09,16,
1988-10,16,
1988-11,16,
1988-12,16,
1989-01,16,
1989-02,16,
1989-03,16,
1989-04,16,
1989-05,16,
1989-06,16,
1989-07,16,
1989-08,16,
1989-09,16,
1989-10,16,
1989-11,16,
1989-12,16,
1990-01,16,
1990-02,16,
1990-03,16,
1990-04,16,
1990-05,16,
1990-06,18,
1990-07,18,
1990-08,19,
1990-09,19,
1990-10,19,
1990-11,19,
1990-12,20,
1991-01,18,
1991-02,17,
1991-03,17,
1991-04,17,
1991-05,17,
1991-06,17,
1991-07,17,
1991-08,17,
1991-09,17,
1991-10,16,
1991-11,16,
1991-12,16,
1992-01,17,
1992-02,17,
1992-03,17,
1992-04,17,
1992-05,17,
1992-06,17,
1992-07,18,
1992-08,18,
1992-09,18,
1992-10,18,
1992-11,18,
1992-12,18,
1993-01,20,
1993-02,20,
1993-03,20,
1993-04,20,
1993-05,20,
1993-06,20,
1993-07,20,
1993-08,20,
1993-09,20,
1993-10,20,
1993-11,20,
1993-12,20,
1994-01,21,
1994-02,21,
1994-03,21,
1994-04,21,
1994-05,21,
1994-06,21,
1994-07,21,
1994-08,20,
1994-09,19,
1994-10,18,
