"",BBK01.RU5772,BBK01.RU5772_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Qatar / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:06,
1982-06,0.256,
1982-07,0.253,
1982-08,0.258,
1982-09,0.240,
1982-10,0.231,
1982-11,0.230,
1982-12,0.316,
1983-01,0.316,
1983-02,0.316,
1983-03,0.276,
1983-04,0.240,
1983-05,0.239,
1983-06,0.193,
1983-07,0.194,
1983-08,0.192,
1983-09,0.192,
1983-10,0.177,
1983-11,0.259,
1983-12,0.284,
1984-01,0.383,
1984-02,0.395,
1984-03,0.363,
1984-04,0.357,
1984-05,0.372,
1984-06,0.399,
1984-07,0.352,
1984-08,0.366,
1984-09,0.235,
1984-10,0.208,
1984-11,0.244,
1984-12,0.150,
1985-01,0.183,
1985-02,0.196,
1985-03,0.189,
1985-04,0.225,
1985-05,0.225,
1985-06,0.148,
1985-07,0.145,
1985-08,0.153,
1985-09,0.134,
1985-10,0.130,
1985-11,0.143,
1985-12,0.174,
1986-01,0.239,
1986-02,0.225,
1986-03,0.271,
1986-04,0.298,
1986-05,0.284,
1986-06,0.229,
1986-07,0.251,
1986-08,0.237,
1986-09,0.247,
1986-10,0.136,
1986-11,0.137,
1986-12,0.168,
1987-01,0.198,
1987-02,0.108,
1987-03,0.122,
1987-04,0.132,
1987-05,0.117,
1987-06,0.139,
1987-07,0.139,
1987-08,0.128,
1987-09,0.124,
1987-10,0.160,
1987-11,0.129,
1987-12,0.190,
1988-01,0.125,
1988-02,0.141,
1988-03,0.162,
1988-04,0.154,
1988-05,0.151,
1988-06,0.160,
1988-07,0.205,
1988-08,0.209,
1988-09,0.211,
1988-10,0.198,
1988-11,0.250,
1988-12,0.205,
1989-01,0.116,
1989-02,0.094,
1989-03,0.097,
1989-04,0.081,
1989-05,0.115,
1989-06,0.110,
1989-07,0.126,
1989-08,0.110,
1989-09,0.117,
1989-10,0.110,
1989-11,0.109,
1989-12,0.102,
1990-01,0.099,
1990-02,0.096,
1990-03,.,No value available
1990-04,.,No value available
1990-05,.,No value available
1990-06,0.104,
1990-07,0.101,
1990-08,.,No value available
1990-09,.,No value available
1990-10,.,No value available
1990-11,.,No value available
1990-12,.,No value available
1991-01,0.117,
1991-02,0.152,
1991-03,.,No value available
1991-04,.,No value available
1991-05,.,No value available
1991-06,.,No value available
1991-07,.,No value available
1991-08,.,No value available
1991-09,0.123,
1991-10,0.135,
1991-11,0.121,
1991-12,0.100,
1992-01,0.100,
1992-02,0.099,
1992-03,0.096,
1992-04,0.096,
1992-05,0.093,
1992-06,0.100,
1992-07,0.107,
1992-08,0.103,
1992-09,0.096,
1992-10,0.096,
1992-11,0.098,
1992-12,0.095,
1993-01,0.097,
1993-02,0.094,
1993-03,0.095,
1993-04,0.097,
1993-05,0.103,
1993-06,0.108,
1993-07,0.107,
1993-08,0.095,
1993-09,0.094,
1993-10,0.047,
1993-11,0.031,
1993-12,0.029,
1994-01,0.055,
1994-02,0.037,
1994-03,0.027,
1994-04,0.028,
1994-05,0.025,
1994-06,0.016,
1994-07,0.012,
1994-08,0.023,
1994-09,0.028,
1994-10,0.010,
1994-11,0.012,
1994-12,.,No value available
1995-01,0.009,
1995-02,.,No value available
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,0.009,
1995-07,0.009,
1995-08,0.006,
1995-09,0.009,
1995-10,0.008,
1995-11,0.006,
1995-12,0.006,
1996-01,0.011,
1996-02,0.006,
1996-03,0.013,
1996-04,0.016,
1996-05,0.035,
1996-06,0.026,
1996-07,0.022,
1996-08,0.030,
1996-09,0.024,
1996-10,0.028,
1996-11,0.019,
1996-12,0.022,
1997-01,0.021,
1997-02,0.022,
1997-03,0.022,
1997-04,0.042,
1997-05,0.020,
1997-06,0.014,
1997-07,0.013,
1997-08,0.011,
1997-09,0.011,
1997-10,0.021,
1997-11,0.019,
1997-12,0.021,
1998-01,0.018,
1998-02,0.021,
1998-03,0.017,
1998-04,0.011,
1998-05,0.055,
1998-06,0.013,
1998-07,0.013,
1998-08,0.014,
1998-09,0.012,
1998-10,0.015,
1998-11,0.022,
1998-12,0.056,
1999-01,0.016,
1999-02,0.018,
1999-03,0.028,
1999-04,0.012,
1999-05,0.009,
1999-06,0.029,
1999-07,0.015,
1999-08,0.050,
1999-09,0.023,
1999-10,0.007,
1999-11,0.085,
1999-12,0.238,
2000-01,0.087,
2000-02,0.079,
2000-03,0.061,
2000-04,0.053,
2000-05,0.046,
2000-06,0.049,
2000-07,0.047,
2000-08,0.038,
2000-09,0.034,
2000-10,0.024,
2000-11,0.021,
2000-12,0.026,
2001-01,0.026,
2001-02,0.023,
2001-03,0.027,
2001-04,0.024,
2001-05,0.027,
2001-06,0.047,
2001-07,0.035,
2001-08,0.033,
2001-09,0.031,
2001-10,0.032,
2001-11,0.037,
2001-12,0.047,
2002-01,0.034,
2002-02,0.031,
2002-03,0.034,
2002-04,0.083,
2002-05,0.050,
2002-06,0.050,
2002-07,0.050,
2002-08,0.046,
2002-09,0.094,
2002-10,0.046,
2002-11,0.045,
2002-12,0.032,
2003-01,0.035,
2003-02,0.042,
2003-03,0.061,
2003-04,0.060,
2003-05,0.058,
2003-06,0.122,
2003-07,0.065,
2003-08,0.084,
2003-09,0.062,
2003-10,0.048,
2003-11,0.091,
2003-12,0.073,
2004-01,0.078,
2004-02,0.133,
2004-03,0.056,
2004-04,0.045,
2004-05,0.066,
2004-06,0.063,
2004-07,0.046,
2004-08,0.057,
2004-09,0.061,
2004-10,0.061,
2004-11,0.056,
2004-12,0.134,
2005-01,0.065,
2005-02,0.078,
2005-03,0.192,
2005-04,0.101,
2005-05,0.177,
2005-06,0.151,
2005-07,0.097,
2005-08,0.079,
2005-09,0.084,
2005-10,0.091,
2005-11,0.106,
2005-12,0.140,
2006-01,0.123,
2006-02,0.313,
2006-03,0.214,
2006-04,0.231,
2006-05,0.092,
2006-06,0.072,
2006-07,0.070,
2006-08,0.202,
2006-09,0.155,
2006-10,0.091,
2006-11,0.149,
2006-12,0.152,
2007-01,0.266,
2007-02,0.191,
2007-03,0.144,
2007-04,0.138,
2007-05,0.053,
2007-06,0.111,
2007-07,0.147,
2007-08,0.165,
2007-09,0.263,
2007-10,0.208,
2007-11,0.276,
2007-12,0.433,
2008-01,0.111,
2008-02,0.214,
2008-03,0.604,
2008-04,0.396,
2008-05,0.212,
2008-06,0.298,
2008-07,0.470,
2008-08,0.337,
2008-09,0.343,
2008-10,0.361,
2008-11,0.303,
2008-12,0.341,
2009-01,0.310,
2009-02,0.350,
2009-03,0.294,
2009-04,0.321,
2009-05,0.320,
2009-06,0.083,
2009-07,0.334,
2009-08,0.320,
2009-09,0.093,
2009-10,0.156,
2009-11,0.383,
2009-12,0.223,
2010-01,0.268,
2010-02,0.100,
2010-03,0.260,
2010-04,0.070,
2010-05,0.061,
2010-06,0.274,
2010-07,0.158,
2010-08,0.261,
2010-09,0.280,
2010-10,0.288,
2010-11,0.473,
2010-12,0.513,
2011-01,0.536,
2011-02,0.552,
2011-03,0.478,
2011-04,0.489,
2011-05,0.500,
2011-06,0.435,
2011-07,0.326,
2011-08,0.305,
2011-09,0.461,
2011-10,0.528,
2011-11,0.443,
2011-12,0.445,
2012-01,0.550,
2012-02,0.467,
2012-03,0.526,
2012-04,0.403,
2012-05,0.424,
2012-06,0.182,
2012-07,1.132,
2012-08,0.945,
2012-09,0.731,
2012-10,1.386,
2012-11,0.139,
2012-12,0.827,
2013-01,0.269,
2013-02,0.394,
2013-03,0.264,
2013-04,1.488,
2013-05,1.413,
2013-06,0.698,
2013-07,0.334,
2013-08,0.420,
2013-09,0.560,
2013-10,0.548,
2013-11,0.446,
2013-12,0.221,
2014-01,0.594,
2014-02,0.586,
2014-03,0.176,
2014-04,0.618,
2014-05,0.595,
2014-06,0.325,
2014-07,0.166,
2014-08,0.140,
2014-09,0.124,
2014-10,0.621,
2014-11,0.642,
2014-12,0.538,
