"",BBK01.OUE113,BBK01.OUE113_FLAGS
1980-03,3.756,
1980-04,3.698,
1980-05,3.743,
1980-06,3.406,
1980-07,3.481,
1980-08,3.555,
1980-09,3.555,
1980-10,3.844,
1980-11,3.704,
1980-12,3.596,
1981-01,3.754,
1981-02,3.439,
1981-03,3.207,
1981-04,3.334,
1981-05,3.545,
1981-06,3.218,
1981-07,3.127,
1981-08,3.185,
1981-09,3.231,
1981-10,3.930,
1981-11,3.825,
1981-12,4.169,
1982-01,3.791,
1982-02,3.510,
1982-03,4.009,
1982-04,3.594,
1982-05,4.000,
1982-06,3.398,
1982-07,3.603,
1982-08,3.714,
1982-09,4.446,
1982-10,4.383,
1982-11,4.602,
1982-12,4.455,
1983-01,4.282,
1983-02,4.115,
1983-03,3.919,
1983-04,3.909,
1983-05,3.870,
1983-06,3.715,
1983-07,3.743,
1983-08,3.790,
1983-09,3.802,
1983-10,3.963,
1983-11,3.933,
1983-12,4.087,
1984-01,3.991,
1984-02,4.097,
1984-03,4.332,
1984-04,4.009,
1984-05,4.007,
1984-06,3.678,
1984-07,4.132,
1984-08,4.199,
1984-09,4.132,
1984-10,4.080,
1984-11,4.305,
1984-12,4.222,
1985-01,4.272,
1985-02,4.441,
1985-03,4.525,
1985-04,4.162,
1985-05,4.169,
1985-06,4.211,
1985-07,4.067,
1985-08,4.438,
1985-09,4.498,
1985-10,4.986,
1985-11,5.189,
1985-12,5.306,
1986-01,4.950,
1986-02,4.513,
1986-03,4.794,
1986-04,5.026,
1986-05,4.623,
1986-06,4.970,
1986-07,4.723,
1986-08,4.738,
1986-09,4.293,
1986-10,4.349,
1986-11,5.004,
1986-12,4.395,
1987-01,4.262,
1987-02,4.566,
1987-03,5.273,
1987-04,4.646,
1987-05,4.616,
1987-06,4.839,
1987-07,4.565,
1987-08,5.052,
1987-09,5.244,
1987-10,5.085,
1987-11,5.389,
1987-12,5.678,
1988-01,5.084,
1988-02,4.956,
1988-03,4.962,
1988-04,4.737,
1988-05,4.929,
1988-06,4.483,
1988-07,4.615,
1988-08,5.040,
1988-09,4.905,
1988-10,5.215,
1988-11,5.347,
1988-12,4.880,
1989-01,4.705,
1989-02,4.759,
1989-03,5.560,
1989-04,5.211,
1989-05,5.077,
1989-06,5.718,
1989-07,5.626,
1989-08,6.122,
1989-09,6.120,
1989-10,6.263,
1989-11,6.311,
1989-12,6.631,
1990-01,6.297,
1990-02,6.359,
1990-03,6.194,
1990-04,5.726,
1990-05,6.282,
1990-06,5.861,
1990-07,5.734,
1990-08,5.425,
1990-09,5.197,
1990-10,5.515,
1990-11,5.517,
1990-12,5.468,
1991-01,4.832,
1991-02,4.922,
1991-03,5.018,
1991-04,4.854,
1991-05,4.776,
1991-06,4.601,
1991-07,4.480,
1991-08,4.633,
1991-09,4.702,
1991-10,4.921,
1991-11,4.749,
1991-12,4.678,
1992-01,4.136,
1992-02,4.281,
1992-03,4.593,
1992-04,3.741,
1992-05,3.849,
1992-06,4.272,
1992-07,4.075,
1992-08,3.991,
1992-09,3.564,
1992-10,3.640,
1992-11,3.912,
1992-12,4.209,
1993-01,4.102,
1993-02,4.231,
1993-03,5.009,
1993-04,4.274,
1993-05,4.492,
1993-06,3.713,
1993-07,4.037,
1993-08,3.524,
1993-09,3.954,
1993-10,4.477,
1993-11,4.717,
1993-12,5.307,
1994-01,4.495,
1994-02,4.466,
1994-03,4.906,
1994-04,5.549,
1994-05,5.731,
1994-06,5.478,
1994-07,5.431,
1994-08,5.199,
1994-09,5.135,
1994-10,4.842,
1994-11,5.108,
1994-12,5.463,
1995-01,5.969,
1995-02,6.422,
1995-03,6.708,
1995-04,6.502,
1995-05,6.498,
1995-06,5.835,
1995-07,5.777,
1995-08,5.634,
1995-09,6.104,
1995-10,6.144,
1995-11,6.570,
1995-12,6.993,
1996-01,6.666,
1996-02,6.690,
1996-03,7.279,
1996-04,7.602,
1996-05,7.605,
1996-06,7.756,
1996-07,7.370,
1996-08,7.310,
1996-09,8.080,
1996-10,7.545,
1996-11,8.330,
1996-12,8.336,
1997-01,8.842,
1997-02,9.288,
1997-03,9.659,
1997-04,11.098,
1997-05,11.405,
1997-06,11.584,
1997-07,11.156,
1997-08,10.702,
1997-09,10.217,
1997-10,10.402,
1997-11,9.653,
1997-12,10.470,
1998-01,9.957,
1998-02,10.370,
1998-03,9.519,
1998-04,9.873,
1998-05,10.316,
1998-06,10.208,
1998-07,9.941,
1998-08,9.913,
1998-09,9.924,
1998-10,9.856,
1998-11,10.044,
1998-12,9.073,
1999-01,6.641,
1999-02,7.438,
1999-03,7.097,
1999-04,6.570,
1999-05,6.554,
1999-06,6.145,
1999-07,7.555,
1999-08,5.465,
1999-09,6.587,
1999-10,6.348,
1999-11,7.266,
1999-12,6.615,
2000-01,6.292,
2000-02,5.276,
2000-03,5.931,
2000-04,5.841,
2000-05,5.548,
2000-06,4.956,
2000-07,4.730,
2000-08,4.403,
2000-09,4.995,
2000-10,5.937,
2000-11,7.473,
2000-12,6.075,
2001-01,6.526,
2001-02,6.266,
2001-03,8.853,
2001-04,7.201,
2001-05,8.042,
2001-06,10.046,
2001-07,7.898,
2001-08,8.004,
2001-09,8.499,
2001-10,9.561,
2001-11,10.055,
2001-12,10.439,
2002-01,9.276,
2002-02,9.521,
2002-03,10.227,
2002-04,11.162,
2002-05,9.507,
2002-06,9.455,
2002-07,9.696,
2002-08,8.854,
2002-09,9.703,
2002-10,5.892,
2002-11,9.574,
2002-12,9.948,
2003-01,7.100,
2003-02,7.933,
2003-03,10.410,
2003-04,8.502,
2003-05,9.533,
2003-06,8.777,
2003-07,6.194,
2003-08,7.457,
2003-09,7.896,
2003-10,8.324,
2003-11,8.102,
2003-12,6.359,
2004-01,6.238,
2004-02,7.045,
2004-03,7.681,
2004-04,9.508,
2004-05,10.563,
2004-06,4.598,
2004-07,4.493,
2004-08,5.256,
2004-09,7.479,
2004-10,5.583,
2004-11,4.064,
2004-12,3.726,
2005-01,4.755,
2005-02,4.960,
2005-03,4.395,
2005-04,7.307,
2005-05,4.023,
2005-06,4.616,
2005-07,4.612,
2005-08,5.120,
2005-09,4.500,
2005-10,4.546,
2005-11,3.517,
2005-12,5.513,
2006-01,2.793,
2006-02,3.085,
2006-03,3.735,
2006-04,7.473,
2006-05,5.979,
2006-06,3.044,
2006-07,3.569,
2006-08,2.789,
2006-09,3.286,
2006-10,2.813,
2006-11,3.250,
2006-12,2.521,
2007-01,3.652,
2007-02,4.886,
2007-03,7.599,
2007-04,8.960,
2007-05,2.989,
2007-06,3.412,
2007-07,3.007,
2007-08,3.243,
2007-09,2.904,
2007-10,2.687,
2007-11,2.622,
2007-12,3.776,
2008-01,3.489,
2008-02,4.201,
2008-03,5.639,
2008-04,8.379,
2008-05,6.780,
2008-06,6.052,
2008-07,3.856,
2008-08,3.876,
2008-09,3.480,
2008-10,3.846,
2008-11,2.414,
2008-12,2.998,
2009-01,3.020,
2009-02,3.565,
2009-03,3.950,
2009-04,4.998,
2009-05,3.614,
2009-06,3.012,
2009-07,4.167,
2009-08,3.768,
2009-09,3.822,
2009-10,3.337,
2009-11,3.496,
2009-12,2.523,
2010-01,2.941,
2010-02,3.250,
2010-03,3.999,
2010-04,4.217,
2010-05,4.195,
2010-06,4.558,
2010-07,3.594,
2010-08,2.609,
2010-09,2.676,
2010-10,3.422,
2010-11,3.048,
2010-12,2.300,
2011-01,2.200,
2011-02,2.422,
2011-03,2.571,
2011-04,2.464,
2011-05,2.460,
2011-06,2.238,
2011-07,3.051,
2011-08,2.250,
2011-09,2.399,
2011-10,2.503,
2011-11,2.250,
2011-12,1.972,
2012-01,2.267,
2012-02,2.111,
2012-03,2.510,
2012-04,2.920,
2012-05,2.873,
2012-06,2.464,
2012-07,3.006,
2012-08,3.170,
2012-09,3.742,
2012-10,3.549,
2012-11,3.208,
2012-12,1.976,
2013-01,3.123,
2013-02,3.206,
2013-03,3.775,
2013-04,3.504,
2013-05,4.008,
2013-06,3.891,
2013-07,4.048,
2013-08,4.173,
2013-09,3.039,
2013-10,4.214,
2013-11,4.215,
2013-12,4.302,
2014-01,4.755,
2014-02,4.682,
2014-03,4.366,
2014-04,4.129,
2014-05,3.845,
2014-06,3.682,
2014-07,4.464,
2014-08,5.759,
2014-09,4.596,
2014-10,4.986,
2014-11,3.009,
2014-12,2.497,Provisional value
