"",BBK01.QUK912,BBK01.QUK912_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Sweden / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:23,
2002-03,2.274,
2002-04,1.385,
2002-05,1.376,
2002-06,1.281,
2002-07,1.295,
2002-08,1.297,
2002-09,1.306,
2002-10,1.287,
2002-11,1.294,
2002-12,1.027,
2003-01,1.025,
2003-02,1.046,
2003-03,1.058,
2003-04,1.048,
2003-05,1.020,
2003-06,0.921,
2003-07,0.885,
2003-08,0.925,
2003-09,0.915,
2003-10,0.937,
2003-11,0.948,
2003-12,0.967,
2004-01,0.998,
2004-02,0.951,
2004-03,0.981,
2004-04,0.966,
2004-05,0.901,
2004-06,0.863,
2004-07,0.876,
2004-08,0.902,
2004-09,0.939,
2004-10,0.937,
2004-11,0.950,
2004-12,0.887,
2005-01,0.872,
2005-02,0.879,
2005-03,0.725,
2005-04,0.705,
2005-05,0.693,
2005-06,0.697,
2005-07,0.705,
2005-08,0.695,
2005-09,0.678,
2005-10,0.626,
2005-11,0.667,
2005-12,0.667,
2006-01,0.695,
2006-02,0.685,
2006-03,0.676,
2006-04,0.629,
2006-05,0.615,
2006-06,0.616,
2006-07,0.629,
2006-08,0.637,
2006-09,0.687,
2006-10,0.679,
2006-11,0.712,
2006-12,0.706,
2007-01,0.691,
2007-02,0.685,
2007-03,0.670,
2007-04,0.659,
2007-05,0.662,
2007-06,0.669,
2007-07,0.667,
2007-08,0.649,
2007-09,0.582,
2007-10,0.595,
2007-11,0.603,
2007-12,0.455,
2008-01,0.496,
2008-02,0.515,
2008-03,0.428,
2008-04,0.441,
2008-05,0.463,
2008-06,0.444,
2008-07,0.424,
2008-08,0.448,
2008-09,0.386,
2008-10,0.351,
2008-11,0.376,
2008-12,0.361,
2009-01,0.378,
2009-02,0.402,
2009-03,0.397,
2009-04,0.333,
2009-05,0.333,
2009-06,0.347,
2009-07,0.320,
2009-08,0.320,
2009-09,0.327,
2009-10,0.329,
2009-11,0.330,
2009-12,0.343,
2010-01,0.340,
2010-02,0.189,
2010-03,0.008,
2010-04,0.015,
2010-05,0.007,
2010-06,0.016,
2010-07,0.018,
2010-08,0.019,
2010-09,0.038,
2010-10,0.023,
2010-11,0.019,
2010-12,0.032,
2011-01,0.034,
2011-02,0.080,
2011-03,0.041,
2011-04,0.041,
2011-05,0.051,
2011-06,0.043,
2011-07,0.054,
2011-08,0.065,
2011-09,0.017,
2011-10,0.017,
2011-11,0.018,
2011-12,0.035,
2012-01,0.024,
2012-02,0.026,
2012-03,0.017,
2012-04,0.019,
2012-05,0.060,
2012-06,0.061,
2012-07,0.073,
2012-08,0.074,
2012-09,0.082,
2012-10,0.075,
2012-11,0.073,
2012-12,0.074,
2013-01,0.094,
2013-02,0.086,
2013-03,0.081,
2013-04,0.069,
2013-05,0.070,
2013-06,0.049,
2013-07,0.054,
2013-08,0.048,
2013-09,0.048,
2013-10,0.050,
2013-11,0.048,
2013-12,0.052,
2014-01,0.062,
2014-02,0.060,
2014-03,0.055,
2014-04,0.048,
2014-05,0.048,
2014-06,0.048,
2014-07,0.075,
2014-08,0.138,
2014-09,0.086,
2014-10,0.048,
