"",BBK01.OUU031,BBK01.OUU031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:17,
1999-01,-,Nothing exists
1999-02,-,Nothing exists
1999-03,-,Nothing exists
1999-04,-,Nothing exists
1999-05,0.011,
1999-06,0.011,
1999-07,0.011,
1999-08,0.065,
1999-09,0.120,
1999-10,0.120,
1999-11,0.120,
1999-12,0.059,
2000-01,0.350,
2000-02,0.295,
2000-03,0.325,
2000-04,0.285,
2000-05,0.371,
2000-06,0.390,
2000-07,0.364,
2000-08,0.349,
2000-09,0.275,
2000-10,0.255,
2000-11,0.225,
2000-12,0.184,
2001-01,0.226,
2001-02,0.326,
2001-03,0.280,
2001-04,0.245,
2001-05,0.188,
2001-06,0.125,
2001-07,0.065,
2001-08,0.072,
2001-09,0.072,
2001-10,0.079,
2001-11,0.072,
2001-12,0.072,
2002-01,0.072,
2002-02,0.157,
2002-03,0.209,
2002-04,0.209,
2002-05,0.281,
2002-06,0.425,
2002-07,0.425,
2002-08,0.425,
2002-09,0.429,
2002-10,0.430,
2002-11,0.431,
2002-12,0.390,
2003-01,0.511,
2003-02,0.537,
2003-03,0.521,
2003-04,0.511,
2003-05,0.503,
2003-06,0.469,
2003-07,0.545,
2003-08,0.575,
2003-09,0.509,
2003-10,0.421,
2003-11,0.362,
2003-12,0.294,
2004-01,0.251,
2004-02,0.250,
2004-03,0.196,
2004-04,0.146,
2004-05,0.063,
2004-06,0.060,
2004-07,0.030,
2004-08,-,Nothing exists
2004-09,0.102,
2004-10,0.056,
2004-11,0.116,
2004-12,0.065,
2005-01,0.065,
2005-02,0.065,
2005-03,0.085,
2005-04,0.111,
2005-05,0.113,
2005-06,0.113,
2005-07,0.113,
2005-08,0.113,
2005-09,0.113,
2005-10,0.088,
2005-11,0.052,
2005-12,0.052,
2006-01,0.052,
2006-02,-,Nothing exists
2006-03,-,Nothing exists
2006-04,-,Nothing exists
2006-05,-,Nothing exists
2006-06,-,Nothing exists
2006-07,0.018,
2006-08,0.018,
2006-09,-,Nothing exists
2006-10,-,Nothing exists
2006-11,-,Nothing exists
2006-12,-,Nothing exists
2007-01,-,Nothing exists
2007-02,-,Nothing exists
2007-03,-,Nothing exists
2007-04,-,Nothing exists
2007-05,-,Nothing exists
2007-06,0.040,
2007-07,0.040,
2007-08,0.040,
2007-09,0.040,
2007-10,0.050,
2007-11,0.010,
2007-12,0.010,
2008-01,0.080,
2008-02,0.080,
2008-03,0.080,
2008-04,0.030,
2008-05,0.065,
2008-06,0.109,
2008-07,0.119,
2008-08,0.119,
2008-09,0.119,
2008-10,0.219,
2008-11,0.154,
2008-12,0.015,
2009-01,0.129,
2009-02,0.129,
2009-03,0.129,
2009-04,0.015,
2009-05,0.015,
2009-06,0.015,
2009-07,0.015,
2009-08,0.015,
2009-09,0.020,
2009-10,0.020,
2009-11,0.020,
2009-12,0.015,
2010-01,0.020,
2010-02,0.020,
2010-03,0.020,
2010-04,0.020,
2010-05,0.035,
2010-06,0.035,
2010-07,0.020,
2010-08,0.035,
2010-09,0.015,
2010-10,0.015,
2010-11,0.028,
2010-12,0.015,
2011-01,0.010,
2011-02,0.045,
2011-03,0.027,
2011-04,0.027,
2011-05,0.027,
2011-06,0.041,
2011-07,0.010,
2011-08,0.003,
2011-09,0.008,
2011-10,0.017,
2011-11,0.013,
2011-12,0.002,
2012-01,-,Nothing exists
2012-02,-,Nothing exists
2012-03,-,Nothing exists
2012-04,0.070,
2012-05,-,Nothing exists
2012-06,0.019,
2012-07,-,Nothing exists
2012-08,0.020,
2012-09,0.029,
2012-10,-,Nothing exists
2012-11,0.019,
2012-12,0.004,
2013-01,0.012,
2013-02,0.041,
2013-03,0.136,
2013-04,0.075,
2013-05,0.073,
2013-06,0.073,
2013-07,0.033,
2013-08,0.119,
2013-09,0.104,
2013-10,0.120,
2013-11,0.265,
2013-12,0.475,
2014-01,0.451,
2014-02,0.478,
2014-03,0.945,
2014-04,1.599,
2014-05,1.485,
2014-06,1.433,
2014-07,1.427,
2014-08,1.180,
2014-09,1.006,
2014-10,0.823,
2014-11,0.743,
2014-12,0.872,Provisional value
