"",BBK01.PQ0953,BBK01.PQ0953_FLAGS
"","Lending to manufacture of textiles and textile products, leather and leather products / Total / Commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:51,
1968-10,1.671,
1969-01,1.842,
1969-04,1.985,
1969-07,2.218,
1969-10,2.246,
1970-01,2.287,
1970-04,2.467,
1970-07,2.609,
1970-10,2.456,
1971-01,2.417,
1971-04,2.483,
1971-07,2.541,
1971-10,2.417,
1972-01,2.485,
1972-04,2.582,
1972-07,2.661,
1972-10,2.574,
1973-01,2.731,
1973-04,2.907,
1973-07,3.130,
1973-10,2.938,
1974-01,2.929,
1974-04,3.020,
1974-07,3.095,
1974-10,2.844,
1975-01,2.791,
1975-04,2.778,
1975-07,2.700,
1975-10,2.600,
1976-01,2.456,
1976-04,2.589,
1976-07,2.664,
1976-10,2.638,
1977-01,2.632,
1977-04,2.863,
1977-07,2.858,
1977-10,2.741,
1978-01,2.715,
1978-04,2.912,
1978-07,2.868,
1978-10,2.773,
1979-01,2.749,
1979-04,3.095,
1979-07,3.052,
1979-10,3.027,
1980-01,2.992,
1980-04,3.312,
1980-07,3.217,
1980-10,3.340,
1981-01,3.278,
1981-04,3.432,
1981-07,3.390,
1981-10,3.261,
1982-01,3.204,
1982-04,3.360,
1982-07,3.345,
1982-10,3.156,
1983-01,3.052,
1983-04,3.193,
1983-07,3.208,
1983-10,3.049,
1984-01,3.131,
1984-04,3.330,
1984-07,3.424,
1984-10,3.274,
1985-01,3.424,
1985-04,3.587,
1985-07,3.618,
1985-10,3.505,
1986-01,3.525,
1986-04,3.670,
1986-07,3.625,
1986-10,3.519,
1987-01,3.442,
1987-04,3.551,
1987-07,3.725,
1987-10,3.520,
1988-01,3.670,
1988-04,3.859,
1988-07,4.019,
1988-10,3.916,
1989-01,4.077,
1989-04,4.304,
1989-07,4.508,
1989-10,4.452,
1990-01,4.575,
1990-04,8.394,
1990-07,9.061,
1990-10,8.768,
1991-01,8.828,
1991-04,9.215,
1991-07,9.363,
1991-10,9.023,
1992-01,8.913,
1992-04,8.860,
1992-07,8.200,
1992-10,7.134,
1993-01,5.238,
1993-04,5.116,
1993-07,4.862,
1993-10,4.397,
1994-01,4.244,
1994-04,4.478,
1994-07,4.538,
1994-10,4.208,
1995-01,3.960,
1995-04,4.132,
1995-07,4.144,
1995-10,3.944,
1996-01,4.012,
1996-04,4.063,
1996-07,3.893,
1996-10,3.642,
1997-01,3.744,
1997-04,3.843,
1997-07,3.679,
1997-10,3.700,
1998-01,3.612,
1998-04,3.768,
1998-07,3.648,
1998-10,3.459,
1999-01,3.316,
1999-04,3.336,
1999-07,3.091,
1999-10,2.964,
2000-01,3.143,
2000-04,3.314,
2000-07,3.294,
2000-10,3.232,
2001-01,3.389,
2001-04,3.574,
2001-07,3.477,
2001-10,3.259,
2002-01,3.232,
2002-04,3.215,
2002-07,3.151,
2002-10,2.576,
2003-01,2.535,
2003-04,2.453,
2003-07,2.342,
2003-10,2.042,
2004-01,2.196,
2004-04,2.456,
2004-07,2.176,
2004-10,2.057,
2005-01,2.001,
2005-04,2.015,
2005-07,1.770,
2005-10,1.595,
2006-01,1.671,
2006-04,1.780,
2006-07,1.741,
2006-10,1.722,
2007-01,1.936,
2007-04,1.905,
2007-07,1.860,
2007-10,1.817,
2008-01,1.871,
2008-04,1.997,
2008-07,1.919,
2008-10,1.785,
2009-01,1.897,
2009-04,1.872,
2009-07,1.563,
2009-10,1.352,
2010-01,1.326,
2010-04,1.358,
2010-07,1.330,
2010-10,1.246,
2011-01,1.315,
2011-04,1.421,
2011-07,1.394,
2011-10,1.370,
2012-01,1.408,
2012-04,1.370,
2012-07,1.279,
2012-10,1.203,
2013-01,1.369,
2013-04,1.346,
2013-07,1.322,
2013-10,1.203,
2014-01,1.200,
2014-04,1.317,
2014-07,1.345,
2014-10,1.201,
