"",BBK01.QUK832,BBK01.QUK832_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / France / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:27,
2002-03,41.999,
2002-04,37.499,
2002-05,43.624,
2002-06,41.517,
2002-07,40.130,
2002-08,36.347,
2002-09,37.232,
2002-10,36.792,
2002-11,37.491,
2002-12,36.020,
2003-01,35.336,
2003-02,38.324,
2003-03,36.788,
2003-04,39.973,
2003-05,42.480,
2003-06,42.082,
2003-07,42.509,
2003-08,44.522,
2003-09,43.113,
2003-10,39.518,
2003-11,43.596,
2003-12,39.037,
2004-01,37.693,
2004-02,38.972,
2004-03,39.792,
2004-04,37.055,
2004-05,38.879,
2004-06,34.268,
2004-07,34.976,
2004-08,37.029,
2004-09,37.757,
2004-10,34.542,
2004-11,35.741,
2004-12,30.197,
2005-01,32.588,
2005-02,33.849,
2005-03,26.292,
2005-04,29.416,
2005-05,30.393,
2005-06,34.238,
2005-07,27.866,
2005-08,28.058,
2005-09,28.689,
2005-10,28.036,
2005-11,34.835,
2005-12,24.764,
2006-01,30.440,
2006-02,29.389,
2006-03,30.545,
2006-04,34.769,
2006-05,35.329,
2006-06,33.432,
2006-07,34.196,
2006-08,33.671,
2006-09,37.082,
2006-10,38.196,
2006-11,37.639,
2006-12,35.914,
2007-01,37.718,
2007-02,39.533,
2007-03,41.379,
2007-04,39.437,
2007-05,38.507,
2007-06,43.144,
2007-07,41.209,
2007-08,41.195,
2007-09,42.726,
2007-10,41.681,
2007-11,43.061,
2007-12,39.991,
2008-01,48.470,
2008-02,45.257,
2008-03,45.390,
2008-04,43.284,
2008-05,46.792,
2008-06,45.935,
2008-07,45.020,
2008-08,46.956,
2008-09,47.764,
2008-10,46.662,
2008-11,54.014,
2008-12,44.693,
2009-01,52.961,
2009-02,46.431,
2009-03,45.267,
2009-04,46.455,
2009-05,48.330,
2009-06,54.739,
2009-07,49.620,
2009-08,47.113,
2009-09,53.134,
2009-10,45.668,
2009-11,42.729,
2009-12,41.795,
2010-01,42.129,
2010-02,42.395,
2010-03,42.041,
2010-04,50.295,
2010-05,58.091,
2010-06,66.664,
2010-07,64.103,
2010-08,62.530,
2010-09,60.227,
2010-10,42.829,
2010-11,44.232,
2010-12,58.481,
2011-01,57.762,
2011-02,54.434,
2011-03,56.947,
2011-04,59.711,
2011-05,53.507,
2011-06,55.110,
2011-07,56.389,
2011-08,58.754,
2011-09,60.919,
2011-10,61.271,
2011-11,55.968,
2011-12,43.442,
2012-01,43.518,
2012-02,42.355,
2012-03,42.615,
2012-04,42.849,
2012-05,42.265,
2012-06,42.810,
2012-07,42.566,
2012-08,44.177,
2012-09,43.969,
2012-10,42.441,
2012-11,42.518,
2012-12,41.380,
2013-01,40.581,
2013-02,40.779,
2013-03,40.707,
2013-04,40.386,
2013-05,39.961,
2013-06,40.374,
2013-07,41.223,
2013-08,40.818,
2013-09,39.944,
2013-10,41.384,
2013-11,41.116,
2013-12,41.096,
2014-01,44.073,
2014-02,43.379,
2014-03,43.792,
2014-04,44.145,
2014-05,45.946,
2014-06,46.863,
2014-07,49.514,
2014-08,46.039,
2014-09,44.139,
2014-10,45.288,
