"",BBDR1.A.DEK.N.BBK.BRHTTGK.P.I11.A,BBDR1.A.DEK.N.BBK.BRHTTGK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Terraced housing and single-family detached homes (all); transaction-based property and regional weighting / Germany: Administrative districts / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:14:00,
2004,102.1,
2005,101.2,
2006,100.4,
2007,99.8,
2008,99.4,
2009,98.3,
2010,99.1,
2011,100.0,
2012,102.2,
2013,105.4,
