"",BBK01.OUZ449,BBK01.OUZ449_FLAGS
"","Fiduciary liabilities, Big banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:39,
1999-01,3.175,
1999-02,3.162,
1999-03,3.187,
1999-04,3.140,
1999-05,3.132,
1999-06,3.087,
1999-07,3.115,
1999-08,3.073,
1999-09,2.921,
1999-10,2.949,
1999-11,2.907,
1999-12,2.930,
2000-01,2.937,
2000-02,2.874,
2000-03,2.899,
2000-04,2.937,
2000-05,2.939,
2000-06,3.356,
2000-07,3.338,
2000-08,3.403,
2000-09,3.363,
2000-10,3.104,
2000-11,3.162,
2000-12,3.129,
2001-01,3.088,
2001-02,3.093,
2001-03,3.115,
2001-04,3.087,
2001-05,3.128,
2001-06,3.198,
2001-07,3.183,
2001-08,3.120,
2001-09,3.070,
2001-10,3.059,
2001-11,3.071,
2001-12,3.070,
2002-01,3.075,
2002-02,2.996,
2002-03,2.990,
2002-04,2.975,
2002-05,2.935,
2002-06,2.832,
2002-07,2.872,
2002-08,2.824,
2002-09,2.915,
2002-10,2.851,
2002-11,2.820,
2002-12,2.720,
2003-01,4.863,
2003-02,3.400,
2003-03,3.386,
2003-04,3.236,
2003-05,3.240,
2003-06,3.400,
2003-07,3.362,
2003-08,4.258,
2003-09,3.976,
2003-10,3.825,
2003-11,3.893,
2003-12,3.529,
2004-01,4.357,
2004-02,4.385,
2004-03,4.512,
2004-04,4.379,
2004-05,3.411,
2004-06,4.856,
2004-07,5.480,
2004-08,5.279,
2004-09,5.194,
2004-10,5.213,
2004-11,5.241,
2004-12,6.726,
2005-01,6.899,
2005-02,6.934,
2005-03,7.204,
2005-04,7.234,
2005-05,7.187,
2005-06,7.439,
2005-07,7.263,
2005-08,7.285,
2005-09,7.138,
2005-10,7.272,
2005-11,5.063,
2005-12,5.131,
2006-01,4.850,
2006-02,4.880,
2006-03,4.755,
2006-04,4.576,
2006-05,4.430,
2006-06,4.442,
2006-07,4.325,
2006-08,4.351,
2006-09,4.250,
2006-10,4.124,
2006-11,4.053,
2006-12,4.009,
2007-01,4.365,
2007-02,4.330,
2007-03,3.846,
2007-04,3.799,
2007-05,3.656,
2007-06,3.675,
2007-07,3.601,
2007-08,3.454,
2007-09,3.358,
2007-10,3.441,
2007-11,3.301,
2007-12,3.170,
2008-01,3.092,
2008-02,3.328,
2008-03,3.153,
2008-04,2.916,
2008-05,2.884,
2008-06,3.256,
2008-07,3.158,
2008-08,2.860,
2008-09,3.276,
2008-10,2.784,
2008-11,3.044,
2008-12,3.093,
2009-01,2.726,
2009-02,2.727,
2009-03,2.947,
2009-04,2.922,
2009-05,2.889,
2009-06,3.432,
2009-07,3.292,
2009-08,3.288,
2009-09,3.110,
2009-10,3.187,
2009-11,3.228,
2009-12,3.166,
2010-01,3.218,
2010-02,3.247,
2010-03,3.222,
2010-04,3.233,
2010-05,3.279,
2010-06,3.011,
2010-07,2.989,
2010-08,3.113,
2010-09,4.852,
2010-10,4.926,
2010-11,4.981,
2010-12,5.014,
2011-01,4.980,
2011-02,4.984,
2011-03,3.769,
2011-04,3.772,
2011-05,3.724,
2011-06,3.664,
2011-07,3.764,
2011-08,3.695,
2011-09,2.959,
2011-10,2.920,
2011-11,2.932,
2011-12,2.968,
2012-01,3.024,
2012-02,3.006,
2012-03,2.910,
2012-04,2.844,
2012-05,2.987,
2012-06,2.965,
2012-07,3.086,
2012-08,2.972,
2012-09,3.051,
2012-10,2.905,
2012-11,2.899,
2012-12,2.853,
2013-01,2.863,
2013-02,2.982,
2013-03,3.084,
2013-04,3.045,
2013-05,3.054,
2013-06,2.886,
2013-07,2.764,
2013-08,2.695,
2013-09,2.680,
2013-10,3.085,
2013-11,2.965,
2013-12,2.903,
2014-01,2.859,
2014-02,2.836,
2014-03,2.779,
2014-04,2.760,
2014-05,2.762,
2014-06,2.224,
2014-07,2.175,
2014-08,1.937,
2014-09,1.779,
2014-10,1.916,
2014-11,1.902,
