"",BBEX3.A.TRY.EUR.BB.AC.A04,BBEX3.A.TRY.EUR.BB.AC.A04_FLAGS
"",Euro foreign exchange reference rate of the ECB / EUR 1 = TRY ... / Turkey / from 2005,
unit,TRY (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-02 14:43:17,
2005,1.6771,
2006,1.8090,
2007,1.7865,
2008,1.9064,
2009,2.1631,
2010,1.9965,
2011,2.3378,
2012,2.3135,
2013,2.5335,
2014,2.9065,
"","General: The ECB publishes daily euro foreign exchange reference rates, which are calculated on the basis of the concertation between central banks at 14.15. Currency conversion with effect from 1 January 2005: TRL 1,000,000 = TRY 1. Up to 2004, see BBEX3:A:TRL:EUR:BB:AC:A04.",
"",Source: European Central Bank (ECB).,
"",Methodology: Averages: Bundesbank calculations based on the daily euro reference exchange rates published by the ECB.,
