"",BBK01.OUH385,BBK01.OUH385_FLAGS
"",Savings deposits of domestic government / at a period of notice of more than 3 months / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:59,
1999-01,0.557,
1999-02,0.549,
1999-03,0.554,
1999-04,0.567,
1999-05,0.576,
1999-06,0.567,
1999-07,0.566,
1999-08,0.562,
1999-09,0.559,
1999-10,0.590,
1999-11,0.601,
1999-12,0.624,
2000-01,0.623,
2000-02,0.603,
2000-03,0.613,
2000-04,0.615,
2000-05,0.614,
2000-06,0.609,
2000-07,0.632,
2000-08,0.637,
2000-09,0.631,
2000-10,0.611,
2000-11,0.629,
2000-12,0.607,
2001-01,0.593,
2001-02,0.578,
2001-03,0.517,
2001-04,0.516,
2001-05,0.497,
2001-06,0.482,
2001-07,0.469,
2001-08,0.462,
2001-09,0.454,
2001-10,0.448,
2001-11,0.407,
2001-12,0.408,
2002-01,0.362,
2002-02,0.367,
2002-03,0.370,
2002-04,0.362,
2002-05,0.358,
2002-06,0.354,
2002-07,0.345,
2002-08,0.342,
2002-09,0.335,
2002-10,0.315,
2002-11,0.309,
2002-12,0.341,
2003-01,0.308,
2003-02,0.295,
2003-03,0.260,
2003-04,0.257,
2003-05,0.270,
2003-06,0.263,
2003-07,0.248,
2003-08,0.251,
2003-09,0.285,
2003-10,0.290,
2003-11,0.283,
2003-12,0.305,
2004-01,0.276,
2004-02,0.308,
2004-03,0.366,
2004-04,0.358,
2004-05,0.341,
2004-06,0.354,
2004-07,0.380,
2004-08,0.408,
2004-09,0.422,
2004-10,0.422,
2004-11,0.450,
2004-12,0.435,
2005-01,0.441,
2005-02,0.364,
2005-03,0.383,
2005-04,0.369,
2005-05,0.367,
2005-06,0.356,
2005-07,0.372,
2005-08,0.369,
2005-09,0.366,
2005-10,0.365,
2005-11,0.349,
2005-12,0.324,
2006-01,0.322,
2006-02,0.308,
2006-03,0.309,
2006-04,0.323,
2006-05,0.313,
2006-06,0.328,
2006-07,0.325,
2006-08,0.329,
2006-09,0.333,
2006-10,0.355,
2006-11,0.352,
2006-12,0.359,
2007-01,0.374,
2007-02,0.372,
2007-03,0.369,
2007-04,0.357,
2007-05,0.363,
2007-06,0.370,
2007-07,0.389,
2007-08,0.385,
2007-09,0.374,
2007-10,0.350,
2007-11,0.357,
2007-12,0.362,
2008-01,0.365,
2008-02,0.350,
2008-03,0.312,
2008-04,0.301,
2008-05,0.299,
2008-06,0.302,
2008-07,0.287,
2008-08,0.286,
2008-09,0.275,
2008-10,0.278,
2008-11,0.286,
2008-12,0.281,
2009-01,0.301,
2009-02,0.342,
2009-03,0.428,
2009-04,0.444,
2009-05,0.444,
2009-06,0.451,
2009-07,0.483,
2009-08,0.504,
2009-09,0.515,
2009-10,0.530,
2009-11,0.551,
2009-12,0.554,
2010-01,0.560,
2010-02,0.548,
2010-03,0.519,
2010-04,0.506,
2010-05,0.485,
2010-06,0.466,
2010-07,0.456,
2010-08,0.447,
2010-09,0.453,
2010-10,0.435,
2010-11,0.405,
2010-12,0.395,
2011-01,0.340,
2011-02,0.320,
2011-03,0.341,
2011-04,0.334,
2011-05,0.322,
2011-06,0.338,
2011-07,0.328,
2011-08,0.291,
2011-09,0.274,
2011-10,0.268,
2011-11,0.258,
2011-12,0.255,
2012-01,0.252,
2012-02,0.248,
2012-03,0.253,
2012-04,0.240,
2012-05,0.246,
2012-06,0.280,
2012-07,0.302,
2012-08,0.297,
2012-09,0.308,
2012-10,0.311,
2012-11,0.325,
2012-12,0.334,
2013-01,0.347,
2013-02,0.362,
2013-03,0.384,
2013-04,0.385,
2013-05,0.363,
2013-06,0.349,
2013-07,0.376,
2013-08,0.419,
2013-09,0.415,
2013-10,0.417,
2013-11,0.427,
2013-12,0.425,
2014-01,0.416,
2014-02,0.425,
2014-03,0.413,
2014-04,0.403,
2014-05,0.405,
2014-06,0.387,
2014-07,0.373,
2014-08,0.361,
2014-09,0.337,
2014-10,0.335,
2014-11,0.316,
2014-12,0.376,Provisional value
