"",BBK01.OUP405,BBK01.OUP405_FLAGS
"",Balances and loans to foreign banks (MFIs) / medium-term / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:59,
1999-01,3.603,
1999-02,3.610,
1999-03,3.546,
1999-04,3.650,
1999-05,3.720,
1999-06,3.573,
1999-07,4.037,
1999-08,4.373,
1999-09,4.311,
1999-10,4.319,
1999-11,4.466,
1999-12,4.469,
2000-01,4.628,
2000-02,4.740,
2000-03,4.365,
2000-04,4.461,
2000-05,4.421,
2000-06,4.390,
2000-07,4.046,
2000-08,4.146,
2000-09,4.165,
2000-10,4.135,
2000-11,4.003,
2000-12,3.978,
2001-01,3.818,
2001-02,3.962,
2001-03,3.716,
2001-04,3.582,
2001-05,3.775,
2001-06,3.915,
2001-07,3.921,
2001-08,4.911,
2001-09,4.832,
2001-10,5.363,
2001-11,5.579,
2001-12,5.554,
2002-01,5.142,
2002-02,5.035,
2002-03,5.075,
2002-04,5.114,
2002-05,6.889,
2002-06,5.768,
2002-07,7.673,
2002-08,7.643,
2002-09,7.529,
2002-10,7.855,
2002-11,7.667,
2002-12,8.183,
2003-01,8.397,
2003-02,8.453,
2003-03,8.253,
2003-04,8.517,
2003-05,8.320,
2003-06,8.292,
2003-07,8.273,
2003-08,8.138,
2003-09,8.196,
2003-10,8.357,
2003-11,8.042,
2003-12,7.880,
2004-01,7.764,
2004-02,7.813,
2004-03,8.017,
2004-04,7.268,
2004-05,7.151,
2004-06,6.711,
2004-07,6.903,
2004-08,6.491,
2004-09,6.431,
2004-10,6.252,
2004-11,6.234,
2004-12,5.477,
2005-01,5.353,
2005-02,5.503,
2005-03,5.715,
2005-04,5.845,
2005-05,5.586,
2005-06,4.991,
2005-07,5.048,
2005-08,5.178,
2005-09,6.004,
2005-10,6.187,
2005-11,5.783,
2005-12,9.739,
2006-01,7.466,
2006-02,7.406,
2006-03,7.239,
2006-04,7.150,
2006-05,7.133,
2006-06,7.516,
2006-07,7.817,
2006-08,8.043,
2006-09,7.919,
2006-10,7.802,
2006-11,7.881,
2006-12,8.053,
2007-01,7.901,
2007-02,7.833,
2007-03,8.601,
2007-04,9.802,
2007-05,10.223,
2007-06,10.583,
2007-07,10.664,
2007-08,10.271,
2007-09,10.183,
2007-10,10.206,
2007-11,9.420,
2007-12,8.683,
2008-01,9.071,
2008-02,9.027,
2008-03,9.430,
2008-04,8.149,
2008-05,8.066,
2008-06,8.607,
2008-07,9.811,
2008-08,9.914,
2008-09,9.559,
2008-10,9.596,
2008-11,9.256,
2008-12,9.035,
2009-01,8.834,
2009-02,8.551,
2009-03,8.183,
2009-04,8.292,
2009-05,8.223,
2009-06,26.932,
2009-07,26.606,
2009-08,26.703,
2009-09,26.412,
2009-10,27.405,
2009-11,28.011,
2009-12,30.660,
2010-01,30.576,
2010-02,31.335,
2010-03,30.451,
2010-04,30.360,
2010-05,32.306,
2010-06,33.443,
2010-07,16.033,
2010-08,16.148,
2010-09,16.905,
2010-10,17.226,
2010-11,18.185,
2010-12,16.245,
2011-01,16.363,
2011-02,16.650,
2011-03,17.920,
2011-04,18.008,
2011-05,18.319,
2011-06,18.828,
2011-07,19.846,
2011-08,20.655,
2011-09,21.802,
2011-10,21.825,
2011-11,21.681,
2011-12,28.816,
2012-01,27.901,
2012-02,26.996,
2012-03,28.548,
2012-04,27.537,
2012-05,25.401,
2012-06,28.388,
2012-07,28.789,
2012-08,28.202,
2012-09,27.019,
2012-10,25.873,
2012-11,25.910,
2012-12,25.554,
2013-01,25.644,
2013-02,23.368,
2013-03,23.359,
2013-04,19.796,
2013-05,20.275,
2013-06,20.072,
2013-07,19.221,
2013-08,18.371,
2013-09,18.093,
2013-10,17.996,
2013-11,18.287,
2013-12,18.966,
2014-01,18.805,
2014-02,18.899,
2014-03,18.858,
2014-04,18.579,
2014-05,18.889,
2014-06,18.846,
2014-07,18.953,
2014-08,19.387,
2014-09,18.841,
2014-10,19.614,
2014-11,21.881,
2014-12,23.845,Provisional value
