"",BBK01.OUP204,BBK01.OUP204_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for up and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:51,
1985-12,1.579,
1986-01,1.669,
1986-02,1.612,
1986-03,1.540,
1986-04,1.556,
1986-05,1.514,
1986-06,1.463,
1986-07,1.516,
1986-08,1.686,
1986-09,1.594,
1986-10,1.785,
1986-11,1.769,
1986-12,1.989,
1987-01,1.927,
1987-02,1.818,
1987-03,1.702,
1987-04,1.693,
1987-05,1.783,
1987-06,1.664,
1987-07,1.824,
1987-08,1.819,
1987-09,1.800,
1987-10,1.871,
1987-11,1.887,
1987-12,2.094,
1988-01,2.140,
1988-02,1.991,
1988-03,2.068,
1988-04,2.148,
1988-05,1.945,
1988-06,1.800,
1988-07,2.030,
1988-08,2.156,
1988-09,1.943,
1988-10,2.188,
1988-11,2.227,
1988-12,2.213,
1989-01,2.216,
1989-02,2.162,
1989-03,2.062,
1989-04,2.137,
1989-05,2.189,
1989-06,2.103,
1989-07,2.143,
1989-08,2.119,
1989-09,2.112,
1989-10,2.049,
1989-11,2.086,
1989-12,2.350,
1990-01,2.428,
1990-02,2.088,
1990-03,1.983,
1990-04,1.947,
1990-05,1.846,
1990-06,1.816,
1990-07,1.867,
1990-08,1.861,
1990-09,1.769,
1990-10,1.968,
1990-11,1.857,
1990-12,2.193,
1991-01,1.998,
1991-02,1.854,
1991-03,1.749,
1991-04,1.731,
1991-05,1.762,
1991-06,1.679,
1991-07,1.733,
1991-08,1.569,
1991-09,1.640,
1991-10,1.753,
1991-11,1.806,
1991-12,1.942,
1992-01,1.722,
1992-02,1.589,
1992-03,1.577,
1992-04,1.739,
1992-05,1.965,
1992-06,1.877,
1992-07,2.046,
1992-08,1.950,
1992-09,2.019,
1992-10,1.950,
1992-11,1.974,
1992-12,2.397,
1993-01,2.603,
1993-02,2.651,
1993-03,2.696,
1993-04,2.716,
1993-05,2.926,
1993-06,2.760,
1993-07,2.849,
1993-08,2.947,
1993-09,2.705,
1993-10,2.970,
1993-11,2.878,
1993-12,2.873,
1994-01,3.078,
1994-02,3.064,
1994-03,3.409,
1994-04,3.282,
1994-05,3.284,
1994-06,3.044,
1994-07,3.287,
1994-08,3.438,
1994-09,3.169,
1994-10,3.386,
1994-11,3.225,
1994-12,3.267,
1995-01,3.288,
1995-02,3.118,
1995-03,3.190,
1995-04,3.143,
1995-05,3.332,
1995-06,2.923,
1995-07,2.966,
1995-08,2.914,
1995-09,2.781,
1995-10,2.795,
1995-11,2.817,
1995-12,2.895,
1996-01,3.008,
1996-02,2.866,
1996-03,2.841,
1996-04,2.845,
1996-05,2.917,
1996-06,2.637,
1996-07,2.592,
1996-08,2.553,
1996-09,2.439,
1996-10,2.625,
1996-11,2.702,
1996-12,2.937,
1997-01,3.042,
1997-02,3.012,
1997-03,2.850,
1997-04,2.802,
1997-05,2.752,
1997-06,2.595,
1997-07,2.828,
1997-08,2.752,
1997-09,2.525,
1997-10,2.689,
1997-11,2.660,
1997-12,2.769,
1998-01,2.941,
1998-02,3.160,
1998-03,3.138,
1998-04,3.257,
1998-05,3.202,
1998-06,2.970,
1998-07,3.257,
1998-08,3.105,
1998-09,2.727,
1998-10,3.248,
1998-11,3.137,
1998-12,3.266,
1999-01,4.116,
1999-02,4.525,
1999-03,4.542,
1999-04,4.492,
1999-05,4.292,
1999-06,4.078,
1999-07,4.143,
1999-08,4.318,
1999-09,4.080,
1999-10,4.191,
1999-11,4.178,
1999-12,4.204,
2000-01,4.239,
2000-02,5.267,
2000-03,5.294,
2000-04,5.293,
2000-05,5.820,
2000-06,5.451,
2000-07,4.745,
2000-08,4.726,
2000-09,4.328,
2000-10,4.862,
2000-11,5.151,
2000-12,4.709,
2001-01,4.659,
2001-02,5.674,
2001-03,5.191,
2001-04,5.117,
2001-05,4.592,
2001-06,4.657,
2001-07,4.504,
2001-08,4.934,
2001-09,4.146,
2001-10,4.698,
2001-11,4.797,
2001-12,4.700,
2002-01,4.178,
2002-02,4.647,
2002-03,4.473,
2002-04,4.228,
2002-05,4.795,
2002-06,4.053,
2002-07,4.038,
2002-08,4.845,
2002-09,4.083,
2002-10,4.321,
2002-11,3.770,
2002-12,3.846,
2003-01,4.107,
2003-02,4.249,
2003-03,4.020,
2003-04,4.743,
2003-05,4.502,
2003-06,3.849,
2003-07,4.301,
2003-08,4.108,
2003-09,3.220,
2003-10,3.876,
2003-11,4.187,
2003-12,4.764,
2004-01,3.600,
2004-02,4.618,
2004-03,4.087,
2004-04,3.870,
2004-05,4.579,
2004-06,4.308,
2004-07,4.855,
2004-08,7.191,
2004-09,6.584,
2004-10,7.490,
2004-11,6.433,
2004-12,6.381,
2005-01,7.004,
2005-02,7.672,
2005-03,6.989,
2005-04,8.383,
2005-05,7.765,
2005-06,7.165,
2005-07,8.793,
2005-08,8.401,
2005-09,9.049,
2005-10,8.749,
2005-11,7.011,
2005-12,11.419,
2006-01,12.356,
2006-02,11.905,
2006-03,11.480,
2006-04,12.402,
2006-05,11.942,
2006-06,11.995,
2006-07,12.751,
2006-08,14.677,
2006-09,14.406,
2006-10,15.099,
2006-11,14.615,
2006-12,13.822,
2007-01,17.444,
2007-02,16.694,
2007-03,15.982,
2007-04,16.253,
2007-05,17.152,
2007-06,16.232,
2007-07,16.428,
2007-08,19.990,
2007-09,20.606,
2007-10,20.434,
2007-11,20.385,
2007-12,23.452,
2008-01,23.068,
2008-02,23.648,
2008-03,24.453,
2008-04,25.179,
2008-05,24.647,
2008-06,23.511,
2008-07,25.632,
2008-08,25.698,
2008-09,26.997,
2008-10,25.174,
2008-11,25.178,
2008-12,30.194,
2009-01,26.128,
2009-02,23.148,
2009-03,25.999,
2009-04,43.568,
2009-05,38.851,
2009-06,34.447,
2009-07,34.654,
2009-08,30.142,
2009-09,25.175,
2009-10,25.902,
2009-11,21.182,
2009-12,26.213,
2010-01,22.486,
2010-02,23.253,
2010-03,22.073,
2010-04,24.243,
2010-05,23.751,
2010-06,24.721,
2010-07,27.051,
2010-08,21.391,
2010-09,22.616,
2010-10,23.248,
2010-11,20.604,
2010-12,20.772,
2011-01,21.421,
2011-02,22.903,
2011-03,21.804,
2011-04,23.435,
2011-05,25.999,
2011-06,23.358,
2011-07,25.560,
2011-08,30.296,
2011-09,32.337,
2011-10,33.188,
2011-11,38.161,
2011-12,38.734,
2012-01,32.001,
2012-02,32.468,
2012-03,32.530,
2012-04,33.645,
2012-05,31.419,
2012-06,28.958,
2012-07,32.728,
2012-08,34.704,
2012-09,36.997,
2012-10,35.296,
2012-11,34.384,
2012-12,26.416,
2013-01,25.781,
2013-02,29.115,
2013-03,31.764,
2013-04,33.565,
2013-05,33.548,
2013-06,34.199,
2013-07,30.397,
2013-08,15.022,
2013-09,15.548,
2013-10,15.668,
2013-11,15.832,
2013-12,17.466,
2014-01,17.327,
2014-02,17.961,
2014-03,17.997,
2014-04,18.634,
2014-05,18.358,
2014-06,17.410,
2014-07,17.261,
2014-08,18.184,
2014-09,17.848,
2014-10,16.598,
2014-11,16.126,
2014-12,16.155,Provisional value
