"",BBK01.QUX155,BBK01.QUX155_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Hungary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:17:50,
2001-12,3.430,
2002-01,3.540,
2002-02,3.442,
2002-03,3.511,
2002-04,3.503,
2002-05,3.565,
2002-06,3.614,
2002-07,3.698,
2002-08,3.797,
2002-09,3.968,
2002-10,4.043,
2002-11,4.115,
2002-12,4.316,
2003-01,4.281,
2003-02,4.333,
2003-03,4.391,
2003-04,4.410,
2003-05,4.403,
2003-06,4.505,
2003-07,4.450,
2003-08,4.541,
2003-09,4.668,
2003-10,4.668,
2003-11,4.755,
2003-12,4.756,
2004-01,4.766,
2004-02,4.876,
2004-03,5.164,
2004-04,5.278,
2004-05,5.436,
2004-06,5.543,
2004-07,5.942,
2004-08,6.098,
2004-09,6.084,
2004-10,6.093,
2004-11,6.182,
2004-12,6.271,
2005-01,6.199,
2005-02,6.264,
2005-03,6.221,
2005-04,6.395,
2005-05,6.479,
2005-06,6.721,
2005-07,6.599,
2005-08,6.728,
2005-09,6.754,
2005-10,6.702,
2005-11,6.690,
2005-12,6.822,
2006-01,7.016,
2006-02,7.056,
2006-03,6.813,
2006-04,6.818,
2006-05,6.789,
2006-06,6.660,
2006-07,6.797,
2006-08,6.865,
2006-09,7.008,
2006-10,7.185,
2006-11,7.321,
2006-12,7.621,
2007-01,4.482,
2007-02,4.553,
2007-03,4.678,
2007-04,4.606,
2007-05,4.756,
2007-06,4.995,
2007-07,4.955,
2007-08,5.138,
2007-09,5.189,
2007-10,5.285,
2007-11,5.364,
2007-12,5.600,
2008-01,5.751,
2008-02,5.869,
2008-03,5.987,
2008-04,6.082,
2008-05,6.152,
2008-06,6.130,
2008-07,6.274,
2008-08,6.300,
2008-09,6.429,
2008-10,6.545,
2008-11,6.343,
2008-12,6.407,
2009-01,6.307,
2009-02,6.275,
2009-03,6.192,
2009-04,6.242,
2009-05,6.296,
2009-06,6.341,
2009-07,6.323,
2009-08,6.172,
2009-09,6.287,
2009-10,6.243,
2009-11,6.229,
2009-12,5.915,
2010-01,5.963,
2010-02,5.970,
2010-03,6.010,
2010-04,5.998,
2010-05,5.962,
2010-06,5.948,
2010-07,6.091,
2010-08,5.867,
2010-09,5.786,
2010-10,5.693,
2010-11,5.731,
2010-12,5.742,
2011-01,5.652,
2011-02,5.493,
2011-03,5.405,
2011-04,5.369,
2011-05,5.442,
2011-06,5.447,
2011-07,5.502,
2011-08,5.387,
2011-09,5.103,
2011-10,4.949,
2011-11,4.854,
2011-12,4.798,
2012-01,4.746,
2012-02,4.704,
2012-03,4.089,
2012-04,4.563,
2012-05,4.521,
2012-06,4.595,
2012-07,4.637,
2012-08,4.623,
2012-09,4.532,
2012-10,4.503,
2012-11,4.500,
2012-12,4.348,
2013-01,4.287,
2013-02,4.268,
2013-03,4.324,
2013-04,4.271,
2013-05,4.268,
2013-06,4.275,
2013-07,4.223,
2013-08,4.236,
2013-09,4.342,
2013-10,4.331,
2013-11,4.245,
2013-12,4.103,
2014-01,4.071,
2014-02,4.068,
2014-03,4.040,
2014-04,4.035,
2014-05,4.056,
2014-06,3.986,
2014-07,3.929,
2014-08,3.945,
2014-09,0.770,
2014-10,0.817,
2014-11,0.812,
