"",BBK01.QUY438,BBK01.QUY438_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Euor-area member states,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:08,
2002-03,23.228,
2002-04,21.031,
2002-05,24.850,
2002-06,20.654,
2002-07,17.571,
2002-08,17.086,
2002-09,16.201,
2002-10,16.787,
2002-11,15.969,
2002-12,18.457,
2003-01,18.263,
2003-02,17.412,
2003-03,17.673,
2003-04,17.048,
2003-05,17.840,
2003-06,17.345,
2003-07,17.953,
2003-08,18.867,
2003-09,19.131,
2003-10,18.702,
2003-11,17.736,
2003-12,17.508,
2004-01,17.846,
2004-02,19.940,
2004-03,20.337,
2004-04,17.589,
2004-05,19.749,
2004-06,20.597,
2004-07,20.266,
2004-08,20.854,
2004-09,20.088,
2004-10,20.099,
2004-11,22.061,
2004-12,24.575,
2005-01,25.563,
2005-02,29.408,
2005-03,29.676,
2005-04,31.088,
2005-05,34.342,
2005-06,31.809,
2005-07,28.608,
2005-08,30.263,
2005-09,33.841,
2005-10,32.441,
2005-11,37.768,
2005-12,25.540,
2006-01,25.032,
2006-02,30.407,
2006-03,27.150,
2006-04,25.024,
2006-05,27.300,
2006-06,25.090,
2006-07,23.479,
2006-08,24.684,
2006-09,29.056,
2006-10,26.415,
2006-11,33.129,
2006-12,33.709,
2007-01,31.963,
2007-02,35.018,
2007-03,36.230,
2007-04,31.124,
2007-05,32.012,
2007-06,34.595,
2007-07,33.842,
2007-08,31.185,
2007-09,32.354,
2007-10,34.791,
2007-11,34.816,
2007-12,32.309,
2008-01,28.606,
2008-02,25.304,
2008-03,21.486,
2008-04,21.009,
2008-05,23.259,
2008-06,20.338,
2008-07,19.721,
2008-08,17.740,
2008-09,17.482,
2008-10,16.831,
2008-11,16.135,
2008-12,17.987,
2009-01,18.084,
2009-02,16.235,
2009-03,16.036,
2009-04,14.228,
2009-05,20.249,
2009-06,18.872,
2009-07,21.179,
2009-08,21.566,
2009-09,28.000,
2009-10,30.198,
2009-11,33.266,
2009-12,20.489,
2010-01,19.543,
2010-02,22.474,
2010-03,17.535,
2010-04,11.563,
2010-05,11.334,
2010-06,9.964,
2010-07,10.520,
2010-08,13.539,
2010-09,7.749,
2010-10,11.137,
2010-11,17.231,
2010-12,11.249,
2011-01,12.443,
2011-02,13.716,
2011-03,10.987,
2011-04,14.085,
2011-05,19.028,
2011-06,13.485,
2011-07,4.907,
2011-08,8.665,
2011-09,3.340,
2011-10,2.917,
2011-11,10.357,
2011-12,14.888,
2012-01,13.876,
2012-02,14.320,
2012-03,13.758,
2012-04,17.368,
2012-05,18.124,
2012-06,20.245,
2012-07,22.204,
2012-08,28.302,
2012-09,23.926,
2012-10,30.709,
2012-11,31.141,
2012-12,30.857,
2013-01,31.216,
2013-02,30.910,
2013-03,29.092,
2013-04,26.645,
2013-05,28.855,
2013-06,25.060,
2013-07,29.446,
2013-08,27.498,
2013-09,25.531,
2013-10,29.587,
2013-11,32.771,
2013-12,27.555,
2014-01,31.757,
2014-02,32.909,
2014-03,33.259,
2014-04,26.079,
2014-05,30.246,
2014-06,33.091,
2014-07,37.814,
2014-08,36.248,
2014-09,33.696,
2014-10,33.688,
