"",BBK01.TXI372,BBK01.TXI372_FLAGS
1996-05,10302,
1996-06,10337,
1996-07,10286,
1996-08,10251,
1996-09,10509,
1996-10,10486,
1996-11,10472,
1996-12,10469,
1997-01,10402,
1997-02,10318,
1997-03,10193,
1997-04,10079,
1997-05,9999,
1997-06,10033,
1997-07,9947,
1997-08,9868,
1997-09,9857,
1997-10,10064,
1997-11,10348,
1997-12,10610,
1998-01,10949,
1998-02,11158,
1998-03,11466,
1998-04,11525,
1998-05,11665,
1998-06,11783,
1998-07,12025,
1998-08,12332,
1998-09,12381,
1998-10,12939,
1998-11,13237,
1998-12,13261,
1999-01,8056,
1999-02,7895,
1999-03,8049,
1999-04,8190,
1999-05,8165,
1999-06,8385,
1999-07,8457,
1999-08,8362,
1999-09,8193,
1999-10,9140,
1999-11,9430,
1999-12,9623,
2000-01,9894,
2000-02,9344,
2000-03,9686,
2000-04,10307,
2000-05,10580,
2000-06,10533,
2000-07,10852,
2000-08,11154,
2000-09,11661,
2000-10,12842,
2000-11,14782,
2000-12,15504,
2001-01,16898,
2001-02,17118,
2001-03,17370,
2001-04,17500,
2001-05,18182,
2001-06,17911,
2001-07,18261,
2001-08,18096,
2001-09,18347,
2001-10,18556,
2001-11,18655,
2001-12,18601,
2002-01,18495,
2002-02,17125,
2002-03,17107,
2002-04,17145,
2002-05,17147,
2002-06,17271,
2002-07,17566,
2002-08,17628,
2002-09,17513,
2002-10,17526,
2002-11,17924,
2002-12,18162,
2003-01,18609,
2003-02,18506,
2003-03,18597,
2003-04,18082,
2003-05,17792,
2003-06,17605,
2003-07,17295,
2003-08,17546,
2003-09,17522,
2003-10,17822,
2003-11,18278,
2003-12,18468,
2004-01,18479,
2004-02,18313,
2004-03,17965,
2004-04,17474,
2004-05,16943,
2004-06,16557,
2004-07,16228,
2004-08,15955,
2004-09,15870,
2004-10,15967,
2004-11,15697,
2004-12,15651,
2005-01,15734,
2005-02,15742,
2005-03,15546,
2005-04,15741,
2005-05,15655,
2005-06,16096,
2005-07,16012,
2005-08,15735,
2005-09,15861,
2005-10,16277,
2005-11,16640,
2005-12,17003,
2006-01,17291,
2006-02,17599,
2006-03,17778,
2006-04,18086,
2006-05,18482,
2006-06,18875,
2006-07,19352,
2006-08,19910,
2006-09,20522,
2006-10,21801,
2006-11,22573,
2006-12,23103,
2007-01,24223,
2007-02,25405,
2007-03,26617,
2007-04,27734,
2007-05,28692,
2007-06,30158,
2007-07,31676,
2007-08,32664,
2007-09,33737,
2007-10,36158,
2007-11,39410,
2007-12,42723,
2008-01,44956,
2008-02,45751,
2008-03,45484,
2008-04,46043,
2008-05,46265,
2008-06,47426,
2008-07,49191,
2008-08,50250,
2008-09,51470,
2008-10,52786,
2008-11,54640,
2008-12,54375,
2009-01,53684,
2009-02,52764,
2009-03,52654,
2009-04,52016,
2009-05,51767,
2009-06,50784,
2009-07,50166,
2009-08,49082,
2009-09,47875,
2009-10,47589,
2009-11,46626,
2009-12,46878,
2010-01,44406,
2010-02,43699,
2010-03,42838,
2010-04,42022,
2010-05,40812,
2010-06,38992,
2010-07,37828,
2010-08,37547,
2010-09,37467,
2010-10,37924,
2010-11,38174,
2010-12,38122,
2011-01,37969,
2011-02,38237,
2011-03,38655,
2011-04,39509,
2011-05,40049,
2011-06,39621,
2011-07,40140,
2011-08,41915,
2011-09,42451,
2011-10,43533,
2011-11,44538,
2011-12,44863,
2012-01,44766,
2012-02,45363,
2012-03,44830,
2012-04,44148,
2012-05,43827,
2012-06,43373,
2012-07,43013,
2012-08,42428,
2012-09,41779,
2012-10,41177,
2012-11,40629,
2012-12,40029,
2013-01,39648,
2013-02,38377,
2013-03,37113,
2013-04,36082,
2013-05,35363,
2013-06,34325,
2013-07,33255,
2013-08,32810,
2013-09,32534,
2013-10,32869,
2013-11,33271,
2013-12,33562,
2014-01,32815,
2014-02,32412,
2014-03,32019,
2014-04,31527,
2014-05,32011,
2014-06,32062,
2014-07,31515,
2014-08,31289,
2014-09,32702,
2014-10,32511,
2014-11,33370,
2014-12,32286,
2015-01,31808,
