"",BBK01.OUH376,BBK01.OUH376_FLAGS
"",Loans to foreign general government / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:43,
1999-01,0.037,
1999-02,0.035,
1999-03,0.034,
1999-04,0.038,
1999-05,0.103,
1999-06,0.108,
1999-07,0.097,
1999-08,0.097,
1999-09,0.107,
1999-10,0.107,
1999-11,0.107,
1999-12,0.106,
2000-01,0.096,
2000-02,0.068,
2000-03,0.068,
2000-04,0.069,
2000-05,0.067,
2000-06,0.066,
2000-07,0.067,
2000-08,0.067,
2000-09,0.063,
2000-10,0.063,
2000-11,0.063,
2000-12,0.063,
2001-01,0.063,
2001-02,0.064,
2001-03,0.063,
2001-04,0.063,
2001-05,0.063,
2001-06,0.062,
2001-07,0.062,
2001-08,0.062,
2001-09,0.062,
2001-10,0.062,
2001-11,0.063,
2001-12,0.062,
2002-01,0.062,
2002-02,0.062,
2002-03,0.062,
2002-04,0.062,
2002-05,0.062,
2002-06,0.061,
2002-07,0.061,
2002-08,0.061,
2002-09,0.061,
2002-10,0.061,
2002-11,0.061,
2002-12,0.060,
2003-01,0.060,
2003-02,0.080,
2003-03,0.061,
2003-04,0.061,
2003-05,0.061,
2003-06,0.060,
2003-07,0.060,
2003-08,0.060,
2003-09,0.060,
2003-10,0.060,
2003-11,0.060,
2003-12,0.056,
2004-01,0.056,
2004-02,0.056,
2004-03,0.056,
2004-04,0.031,
2004-05,0.056,
2004-06,0.056,
2004-07,0.056,
2004-08,0.056,
2004-09,0.046,
2004-10,0.051,
2004-11,0.051,
2004-12,0.051,
2005-01,0.051,
2005-02,0.051,
2005-03,0.051,
2005-04,0.050,
2005-05,0.077,
2005-06,0.077,
2005-07,0.077,
2005-08,0.077,
2005-09,0.077,
2005-10,0.087,
2005-11,0.077,
2005-12,0.077,
2006-01,0.077,
2006-02,0.077,
2006-03,0.088,
2006-04,0.077,
2006-05,0.082,
2006-06,0.081,
2006-07,0.082,
2006-08,0.082,
2006-09,0.082,
2006-10,0.082,
2006-11,0.081,
2006-12,0.081,
2007-01,0.080,
2007-02,0.080,
2007-03,0.096,
2007-04,0.095,
2007-05,0.095,
2007-06,0.095,
2007-07,0.095,
2007-08,0.096,
2007-09,0.096,
2007-10,0.090,
2007-11,0.090,
2007-12,0.090,
2008-01,0.090,
2008-02,0.090,
2008-03,0.089,
2008-04,0.089,
2008-05,0.089,
2008-06,0.089,
2008-07,0.089,
2008-08,0.089,
2008-09,0.095,
2008-10,0.097,
2008-11,0.097,
2008-12,0.092,
2009-01,0.093,
2009-02,0.094,
2009-03,0.092,
2009-04,0.092,
2009-05,0.047,
2009-06,0.047,
2009-07,0.047,
2009-08,0.049,
2009-09,0.049,
2009-10,0.047,
2009-11,0.047,
2009-12,0.047,
2010-01,0.050,
2010-02,0.050,
2010-03,0.050,
2010-04,0.050,
2010-05,0.050,
2010-06,0.051,
2010-07,0.051,
2010-08,0.052,
2010-09,0.051,
2010-10,0.050,
2010-11,0.052,
2010-12,0.053,
2011-01,0.028,
2011-02,0.026,
2011-03,0.026,
2011-04,0.026,
2011-05,0.027,
2011-06,0.028,
2011-07,0.029,
2011-08,0.028,
2011-09,0.028,
2011-10,0.028,
2011-11,0.027,
2011-12,0.036,
2012-01,0.031,
2012-02,0.117,
2012-03,0.078,
2012-04,0.078,
2012-05,0.078,
2012-06,0.106,
2012-07,0.078,
2012-08,0.078,
2012-09,0.078,
2012-10,0.077,
2012-11,0.077,
2012-12,0.077,
2013-01,0.076,
2013-02,0.076,
2013-03,0.077,
2013-04,0.077,
2013-05,0.076,
2013-06,0.076,
2013-07,0.076,
2013-08,0.076,
2013-09,0.076,
2013-10,0.076,
2013-11,0.076,
2013-12,0.076,
2014-01,0.076,
2014-02,0.077,
2014-03,0.077,
2014-04,0.075,
2014-05,0.075,
2014-06,0.076,
2014-07,0.076,
2014-08,0.076,
2014-09,0.076,
2014-10,0.082,
2014-11,0.083,
2014-12,0.082,Provisional value
