"",BBK01.QUW760,BBK01.QUW760_FLAGS
"",Foreign branches: Long-term liabilities to foreign banks / Countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:51:09,
2001-12,7.334,
2002-01,7.548,
2002-02,8.763,
2002-03,10.123,
2002-04,9.958,
2002-05,9.661,
2002-06,8.937,
2002-07,8.702,
2002-08,8.780,
2002-09,9.331,
2002-10,8.554,
2002-11,8.035,
2002-12,7.768,
2003-01,7.258,
2003-02,7.184,
2003-03,7.027,
2003-04,7.034,
2003-05,6.413,
2003-06,6.289,
2003-07,5.858,
2003-08,6.707,
2003-09,6.777,
2003-10,6.515,
2003-11,6.303,
2003-12,6.347,
2004-01,6.439,
2004-02,6.964,
2004-03,7.740,
2004-04,6.692,
2004-05,6.604,
2004-06,6.601,
2004-07,6.919,
2004-08,6.554,
2004-09,6.514,
2004-10,5.679,
2004-11,5.343,
2004-12,5.255,
2005-01,5.447,
2005-02,5.033,
2005-03,4.825,
2005-04,4.738,
2005-05,4.904,
2005-06,4.818,
2005-07,4.988,
2005-08,4.930,
2005-09,5.008,
2005-10,5.035,
2005-11,5.677,
2005-12,5.441,
2006-01,5.740,
2006-02,5.079,
2006-03,4.818,
2006-04,5.093,
2006-05,5.160,
2006-06,5.007,
2006-07,5.650,
2006-08,5.823,
2006-09,5.625,
2006-10,5.665,
2006-11,5.919,
2006-12,5.407,
2007-01,4.877,
2007-02,8.647,
2007-03,5.175,
2007-04,5.693,
2007-05,6.010,
2007-06,5.419,
2007-07,7.588,
2007-08,6.460,
2007-09,6.541,
2007-10,8.485,
2007-11,8.256,
2007-12,8.346,
2008-01,8.191,
2008-02,8.014,
2008-03,7.796,
2008-04,8.174,
2008-05,7.754,
2008-06,7.359,
2008-07,7.540,
2008-08,7.722,
2008-09,7.584,
2008-10,6.436,
2008-11,5.922,
2008-12,5.486,
2009-01,5.613,
2009-02,5.491,
2009-03,5.074,
2009-04,5.228,
2009-05,4.809,
2009-06,4.992,
2009-07,4.857,
2009-08,4.381,
2009-09,4.001,
2009-10,4.612,
2009-11,6.087,
2009-12,4.673,
2010-01,6.481,
2010-02,6.887,
2010-03,7.110,
2010-04,7.563,
2010-05,7.128,
2010-06,6.921,
2010-07,6.418,
2010-08,6.473,
2010-09,6.032,
2010-10,6.139,
2010-11,6.501,
2010-12,6.654,
2011-01,7.452,
2011-02,7.303,
2011-03,7.409,
2011-04,6.294,
2011-05,7.062,
2011-06,6.934,
2011-07,7.183,
2011-08,6.991,
2011-09,7.014,
2011-10,6.307,
2011-11,5.602,
2011-12,5.633,
2012-01,5.508,
2012-02,4.471,
2012-03,4.664,
2012-04,4.248,
2012-05,4.241,
2012-06,4.433,
2012-07,4.407,
2012-08,4.198,
2012-09,4.457,
2012-10,4.256,
2012-11,3.992,
2012-12,3.330,
2013-01,3.260,
2013-02,3.197,
2013-03,3.225,
2013-04,3.091,
2013-05,2.667,
2013-06,2.539,
2013-07,2.438,
2013-08,3.489,
2013-09,3.525,
2013-10,3.233,
2013-11,3.371,
2013-12,3.327,
2014-01,3.440,
2014-02,3.341,
2014-03,3.338,
2014-04,3.276,
2014-05,3.198,
2014-06,3.165,
2014-07,3.256,
2014-08,2.298,
2014-09,2.269,
2014-10,2.708,
2014-11,3.016,
