"",BBFI1.M.N.DE.W1.S121.S1N.K.A.FA.R.F12.T.XDR.M.N,BBFI1.M.N.DE.W1.S121.S1N.K.A.FA.R.F12.T.XDR.M.N_FLAGS
"",Reserve Assets (mthly.) - SDRs - Changes in positions other than transactions,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:54:32,
2013-01,-329,
2013-02,190,
2013-03,185,
2013-04,-178,
2013-05,-23,
2013-06,-21,
2013-07,-122,
2013-08,57,
2013-09,-98,
2013-10,-100,
2013-11,19,
2013-12,-125,
2014-01,193,
2014-02,-170,
2014-03,4,
2014-04,-21,
2014-05,154,
2014-06,-,Nothing exists
2014-07,147,
2014-08,81,
2014-09,319,
2014-10,30,
2014-11,-80,
2014-12,224,
2015-01,653,
