"",BBK01.OUG377,BBK01.OUG377_FLAGS
"",Loans to foreign general government for up to and including one year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:48,
1999-01,0.140,
1999-02,0.184,
1999-03,0.150,
1999-04,0.191,
1999-05,0.149,
1999-06,0.195,
1999-07,0.253,
1999-08,0.436,
1999-09,0.336,
1999-10,0.341,
1999-11,0.375,
1999-12,0.317,
2000-01,0.421,
2000-02,0.579,
2000-03,0.322,
2000-04,0.316,
2000-05,0.402,
2000-06,0.467,
2000-07,0.291,
2000-08,0.297,
2000-09,0.428,
2000-10,0.412,
2000-11,0.519,
2000-12,0.497,
2001-01,2.659,
2001-02,0.129,
2001-03,0.122,
2001-04,0.117,
2001-05,0.130,
2001-06,0.179,
2001-07,0.135,
2001-08,0.517,
2001-09,0.234,
2001-10,0.256,
2001-11,0.194,
2001-12,0.323,
2002-01,0.300,
2002-02,0.513,
2002-03,0.347,
2002-04,0.169,
2002-05,0.265,
2002-06,0.161,
2002-07,0.152,
2002-08,0.337,
2002-09,0.165,
2002-10,0.280,
2002-11,0.328,
2002-12,0.352,
2003-01,0.346,
2003-02,0.327,
2003-03,0.433,
2003-04,0.409,
2003-05,0.853,
2003-06,0.250,
2003-07,0.960,
2003-08,0.345,
2003-09,0.371,
2003-10,0.369,
2003-11,0.454,
2003-12,0.598,
2004-01,0.600,
2004-02,0.239,
2004-03,0.089,
2004-04,0.091,
2004-05,0.114,
2004-06,0.208,
2004-07,0.122,
2004-08,0.266,
2004-09,0.236,
2004-10,0.400,
2004-11,0.510,
2004-12,0.554,
2005-01,0.451,
2005-02,0.238,
2005-03,0.495,
2005-04,0.306,
2005-05,0.321,
2005-06,0.306,
2005-07,1.538,
2005-08,0.218,
2005-09,0.366,
2005-10,0.329,
2005-11,0.389,
2005-12,0.521,
2006-01,1.272,
2006-02,0.522,
2006-03,0.434,
2006-04,0.450,
2006-05,0.582,
2006-06,0.902,
2006-07,0.820,
2006-08,0.706,
2006-09,0.864,
2006-10,0.852,
2006-11,0.526,
2006-12,0.758,
2007-01,0.876,
2007-02,1.135,
2007-03,1.158,
2007-04,1.783,
2007-05,1.258,
2007-06,1.239,
2007-07,1.092,
2007-08,1.212,
2007-09,1.689,
2007-10,1.705,
2007-11,1.468,
2007-12,2.212,
2008-01,1.344,
2008-02,1.550,
2008-03,1.282,
2008-04,1.149,
2008-05,0.813,
2008-06,1.117,
2008-07,1.215,
2008-08,1.336,
2008-09,0.966,
2008-10,0.782,
2008-11,1.797,
2008-12,0.614,
2009-01,0.682,
2009-02,0.749,
2009-03,1.067,
2009-04,0.927,
2009-05,1.043,
2009-06,0.983,
2009-07,1.093,
2009-08,1.071,
2009-09,1.599,
2009-10,1.208,
2009-11,1.153,
2009-12,0.464,
2010-01,0.571,
2010-02,0.468,
2010-03,0.481,
2010-04,0.228,
2010-05,0.257,
2010-06,0.342,
2010-07,0.699,
2010-08,1.531,
2010-09,1.770,
2010-10,2.139,
2010-11,1.996,
2010-12,1.872,
2011-01,2.151,
2011-02,1.921,
2011-03,2.082,
2011-04,1.924,
2011-05,2.212,
2011-06,3.054,
2011-07,2.391,
2011-08,2.306,
2011-09,1.956,
2011-10,0.011,
2011-11,0.593,
2011-12,0.350,
2012-01,0.045,
2012-02,0.143,
2012-03,0.043,
2012-04,0.050,
2012-05,0.046,
2012-06,0.253,
2012-07,0.052,
2012-08,0.735,
2012-09,0.273,
2012-10,0.725,
2012-11,1.024,
2012-12,0.036,
2013-01,0.035,
2013-02,0.035,
2013-03,0.035,
2013-04,0.536,
2013-05,0.566,
2013-06,0.004,
2013-07,0.026,
2013-08,0.853,
2013-09,0.368,
2013-10,1.003,
2013-11,1.006,
2013-12,0.443,
2014-01,0.139,
2014-02,0.465,
2014-03,0.291,
2014-04,0.305,
2014-05,0.741,
2014-06,0.037,
2014-07,0.096,
2014-08,0.239,
2014-09,0.312,
2014-10,0.827,
2014-11,0.098,
2014-12,2.590,Provisional value
