"",BBK01.OUK007,BBK01.OUK007_FLAGS
1968-05,0.183,
1968-06,0.218,
1968-07,0.191,
1968-08,0.184,
1968-09,0.220,
1968-10,0.197,
1968-11,0.199,
1968-12,0.195,
1969-01,0.213,
1969-02,0.227,
1969-03,0.215,
1969-04,0.221,
1969-05,0.203,
1969-06,0.225,
1969-07,0.212,
1969-08,0.215,
1969-09,0.248,
1969-10,0.216,
1969-11,0.217,
1969-12,0.233,
1970-01,0.264,
1970-02,0.251,
1970-03,0.281,
1970-04,0.278,
1970-05,0.236,
1970-06,0.268,
1970-07,0.356,
1970-08,0.432,
1970-09,0.447,
1970-10,0.417,
1970-11,0.457,
1970-12,0.442,
1971-01,0.511,
1971-02,0.470,
1971-03,0.520,
1971-04,0.547,
1971-05,0.620,
1971-06,0.476,
1971-07,0.483,
1971-08,0.535,
1971-09,0.487,
1971-10,0.425,
1971-11,0.555,
1971-12,0.400,
1972-01,0.376,
1972-02,0.509,
1972-03,0.545,
1972-04,0.407,
1972-05,0.515,
1972-06,0.567,
1972-07,0.709,
1972-08,0.670,
1972-09,0.598,
1972-10,0.552,
1972-11,0.518,
1972-12,0.395,
1973-01,0.501,
1973-02,0.417,
1973-03,0.516,
1973-04,0.483,
1973-05,0.439,
1973-06,0.482,
1973-07,0.458,
1973-08,0.502,
1973-09,0.507,
1973-10,0.532,
1973-11,0.503,
1973-12,0.479,
1974-01,0.612,
1974-02,0.561,
1974-03,0.587,
1974-04,0.750,
1974-05,0.540,
1974-06,0.592,
1974-07,0.548,
1974-08,0.560,
1974-09,0.628,
1974-10,0.601,
1974-11,0.685,
1974-12,0.574,
1975-01,0.680,
1975-02,0.669,
1975-03,0.741,
1975-04,0.644,
1975-05,0.649,
1975-06,0.715,
1975-07,0.630,
1975-08,0.639,
1975-09,0.852,
1975-10,0.680,
1975-11,0.683,
1975-12,0.659,
1976-01,0.630,
1976-02,0.592,
1976-03,0.658,
1976-04,0.629,
1976-05,0.586,
1976-06,0.701,
1976-07,0.649,
1976-08,0.652,
1976-09,0.666,
1976-10,0.588,
1976-11,0.766,
1976-12,0.970,
1977-01,1.087,
1977-02,1.101,
1977-03,1.052,
1977-04,0.903,
1977-05,0.883,
1977-06,1.047,
1977-07,0.989,
1977-08,0.898,
1977-09,0.998,
1977-10,0.983,
1977-11,0.946,
1977-12,0.941,
1978-01,1.182,
1978-02,1.485,
1978-03,1.489,
1978-04,1.249,
1978-05,1.310,
1978-06,1.459,
1978-07,1.384,
1978-08,1.346,
1978-09,1.414,
1978-10,1.496,
1978-11,1.577,
1978-12,1.553,
1979-01,1.571,
1979-02,1.580,
1979-03,1.563,
1979-04,1.535,
1979-05,1.262,
1979-06,1.320,
1979-07,1.216,
1979-08,1.365,
1979-09,1.291,
1979-10,1.333,
1979-11,1.352,
1979-12,0.891,
1980-01,1.069,
1980-02,1.133,
1980-03,0.946,
1980-04,1.005,
1980-05,0.947,
1980-06,1.108,
1980-07,0.968,
1980-08,0.969,
1980-09,1.058,
1980-10,0.939,
1980-11,1.134,
1980-12,0.817,
1981-01,1.037,
1981-02,1.156,
1981-03,0.931,
1981-04,0.873,
1981-05,1.047,
1981-06,1.026,
1981-07,0.871,
1981-08,0.876,
1981-09,0.896,
1981-10,1.005,
1981-11,0.969,
1981-12,0.875,
1982-01,1.050,
1982-02,1.106,
1982-03,1.091,
1982-04,0.927,
1982-05,1.177,
1982-06,1.018,
1982-07,1.025,
1982-08,1.045,
1982-09,0.982,
1982-10,0.951,
1982-11,1.094,
1982-12,1.118,
1983-01,1.375,
1983-02,1.133,
1983-03,1.239,
1983-04,1.340,
1983-05,1.173,
1983-06,1.275,
1983-07,1.043,
1983-08,1.149,
1983-09,1.104,
1983-10,1.099,
1983-11,1.382,
1983-12,1.218,
1984-01,1.534,
1984-02,2.213,
1984-03,2.146,
1984-04,2.295,
1984-05,2.205,
1984-06,1.558,
1984-07,1.440,
1984-08,1.367,
1984-09,1.332,
1984-10,1.568,
1984-11,1.824,
1984-12,1.063,
1985-01,1.171,
1985-02,1.421,
1985-03,1.940,
1985-04,1.240,
1985-05,1.448,
1985-06,1.469,
1985-07,1.330,
1985-08,1.280,
1985-09,1.442,
1985-10,1.772,
1985-11,1.670,
1985-12,1.574,
1986-01,1.465,
1986-02,1.666,
1986-03,1.808,
1986-04,1.448,
1986-05,1.389,
1986-06,1.310,
1986-07,1.340,
1986-08,1.179,
1986-09,1.493,
1986-10,1.104,
1986-11,1.873,
1986-12,1.316,
1987-01,1.292,
1987-02,1.327,
1987-03,1.622,
1987-04,1.225,
1987-05,1.257,
1987-06,1.365,
1987-07,1.265,
1987-08,1.396,
1987-09,1.233,
1987-10,1.360,
1987-11,1.392,
1987-12,1.243,
1988-01,1.441,
1988-02,1.389,
1988-03,1.451,
1988-04,1.169,
1988-05,1.786,
1988-06,1.642,
1988-07,1.460,
1988-08,1.269,
1988-09,1.857,
1988-10,1.360,
1988-11,1.624,
1988-12,1.024,
1989-01,1.355,
1989-02,1.538,
1989-03,2.138,
1989-04,1.560,
1989-05,1.527,
1989-06,1.445,
1989-07,1.562,
1989-08,1.538,
1989-09,1.500,
1989-10,1.684,
1989-11,1.713,
1989-12,2.071,
1990-01,2.248,
1990-02,1.871,
1990-03,1.897,
1990-04,2.201,
1990-05,2.219,
1990-06,3.142,
1990-07,3.106,
1990-08,3.296,
1990-09,3.862,
1990-10,4.141,
1990-11,3.723,
1990-12,2.735,
1991-01,1.781,
1991-02,8.017,
1991-03,7.562,
1991-04,7.298,
1991-05,7.247,
1991-06,6.629,
1991-07,6.783,
1991-08,6.662,
1991-09,6.721,
1991-10,7.159,
1991-11,6.968,
1991-12,7.677,
1992-01,7.365,
1992-02,7.081,
1992-03,8.117,
1992-04,8.086,
1992-05,8.012,
1992-06,8.315,
1992-07,7.020,
1992-08,7.911,
1992-09,7.791,
1992-10,4.420,
1992-11,3.726,
1992-12,1.982,
1993-01,2.716,
1993-02,3.005,
1993-03,3.326,
1993-04,3.188,
1993-05,2.799,
1993-06,1.829,
1993-07,1.955,
1993-08,1.608,
1993-09,1.657,
1993-10,1.449,
1993-11,1.630,
1993-12,2.005,
1994-01,2.868,
1994-02,2.548,
1994-03,2.481,
1994-04,2.314,
1994-05,2.564,
1994-06,2.664,
1994-07,2.407,
1994-08,2.170,
1994-09,2.334,
1994-10,2.405,
1994-11,2.139,
1994-12,2.318,
1995-01,2.223,
1995-02,2.357,
1995-03,2.747,
1995-04,2.232,
1995-05,2.237,
1995-06,2.511,
1995-07,2.156,
1995-08,2.117,
1995-09,2.629,
1995-10,2.717,
1995-11,2.660,
1995-12,2.487,
1996-01,3.017,
1996-02,2.774,
1996-03,3.173,
1996-04,2.901,
1996-05,3.083,
1996-06,3.040,
1996-07,2.947,
1996-08,3.032,
1996-09,3.648,
1996-10,3.425,
1996-11,3.393,
1996-12,3.512,
1997-01,3.739,
1997-02,4.086,
1997-03,3.806,
1997-04,3.748,
1997-05,3.896,
1997-06,4.538,
1997-07,4.051,
1997-08,4.109,
1997-09,4.570,
1997-10,4.974,
1997-11,4.924,
1997-12,4.567,
1998-01,6.427,
1998-02,6.794,
1998-03,5.846,
1998-04,4.773,
1998-05,4.718,
1998-06,4.943,
1998-07,4.880,
1998-08,4.671,
1998-09,4.721,
1998-10,4.565,
1998-11,4.893,
1998-12,5.017,
1999-01,5.299,
1999-02,5.845,
1999-03,5.810,
1999-04,5.566,
1999-05,5.853,
1999-06,6.160,
1999-07,5.950,
1999-08,5.904,
1999-09,6.177,
1999-10,7.074,
1999-11,7.935,
1999-12,8.169,
2000-01,7.635,
2000-02,7.627,
2000-03,7.217,
2000-04,7.787,
2000-05,7.661,
2000-06,7.270,
2000-07,9.344,
2000-08,8.931,
2000-09,7.470,
2000-10,9.061,
2000-11,9.775,
2000-12,8.936,
2001-01,8.110,
2001-02,8.017,
2001-03,7.681,
2001-04,7.754,
2001-05,7.662,
2001-06,8.308,
2001-07,7.309,
2001-08,7.238,
2001-09,7.207,
2001-10,12.278,
2001-11,12.758,
2001-12,11.398,
2002-01,7.484,
2002-02,7.374,
2002-03,6.859,
2002-04,6.664,
2002-05,6.409,
2002-06,4.486,
2002-07,4.897,
2002-08,4.949,
2002-09,5.259,
2002-10,5.680,
2002-11,6.157,
2002-12,7.427,
2003-01,6.430,
2003-02,5.067,
2003-03,5.092,
2003-04,5.022,
2003-05,5.466,
2003-06,4.964,
2003-07,5.830,
2003-08,5.807,
2003-09,7.381,
2003-10,6.144,
2003-11,6.523,
2003-12,7.409,
2004-01,6.463,
2004-02,7.097,
2004-03,7.155,
2004-04,7.116,
2004-05,7.242,
2004-06,7.424,
2004-07,7.613,
2004-08,6.909,
2004-09,6.864,
2004-10,6.871,
2004-11,7.222,
2004-12,7.230,
2005-01,7.857,
2005-02,7.115,
2005-03,7.308,
2005-04,7.396,
2005-05,7.480,
2005-06,7.312,
2005-07,7.263,
2005-08,7.457,
2005-09,7.375,
2005-10,7.558,
2005-11,7.801,
2005-12,7.027,
2006-01,7.153,
2006-02,7.370,
2006-03,7.631,
2006-04,7.881,
2006-05,8.732,
2006-06,8.512,
2006-07,8.295,
2006-08,8.488,
2006-09,8.094,
2006-10,8.320,
2006-11,8.661,
2006-12,8.650,
2007-01,8.565,
2007-02,8.743,
2007-03,8.339,
2007-04,9.096,
2007-05,9.351,
2007-06,9.087,
2007-07,9.572,
2007-08,9.969,
2007-09,10.192,
2007-10,10.278,
2007-11,10.654,
2007-12,9.817,
2008-01,9.923,
2008-02,10.512,
2008-03,11.183,
2008-04,11.234,
2008-05,10.892,
2008-06,11.407,
2008-07,12.385,
2008-08,11.926,
2008-09,12.261,
2008-10,14.467,
2008-11,13.450,
2008-12,14.171,
2009-01,13.364,
2009-02,13.323,
2009-03,12.594,
2009-04,13.174,
2009-05,13.011,
2009-06,12.448,
2009-07,12.502,
2009-08,12.986,
2009-09,12.814,
2009-10,12.929,
2009-11,13.359,
2009-12,12.594,
2010-01,13.044,
2010-02,13.397,
2010-03,19.137,
2010-04,19.785,
2010-05,20.950,
2010-06,20.412,
2010-07,19.323,
2010-08,20.046,
2010-09,19.522,
2010-10,19.691,
2010-11,19.969,
2010-12,32.296,
2011-01,30.469,
2011-02,29.940,
2011-03,29.581,
2011-04,31.267,
2011-05,31.245,
2011-06,29.102,
2011-07,31.889,
2011-08,36.957,
2011-09,39.315,
2011-10,36.790,
2011-11,36.951,
2011-12,41.472,
2012-01,41.712,
2012-02,41.311,
2012-03,41.395,
2012-04,43.492,
2012-05,53.693,
2012-06,45.436,
2012-07,51.162,
2012-08,50.322,
2012-09,47.988,
2012-10,46.615,
2012-11,47.089,
2012-12,46.553,
2013-01,42.408,
2013-02,44.029,
2013-03,45.838,
2013-04,45.005,
2013-05,41.399,
2013-06,37.706,
2013-07,38.357,
2013-08,36.094,
2013-09,37.155,
2013-10,38.218,
2013-11,37.464,
2013-12,35.205,
2014-01,35.806,
2014-02,35.857,
2014-03,35.289,
2014-04,36.334,
2014-05,38.660,
2014-06,39.537,
2014-07,41.388,
2014-08,43.710,
2014-09,42.529,
2014-10,43.257,
2014-11,44.428,
2014-12,48.515,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
