"",BBK01.QUK822,BBK01.QUK822_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / South Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:07,
2002-03,1.739,
2002-04,1.701,
2002-05,1.717,
2002-06,1.493,
2002-07,1.380,
2002-08,1.245,
2002-09,1.749,
2002-10,1.224,
2002-11,1.722,
2002-12,1.825,
2003-01,1.704,
2003-02,1.519,
2003-03,1.545,
2003-04,1.351,
2003-05,1.351,
2003-06,1.944,
2003-07,1.534,
2003-08,1.556,
2003-09,1.408,
2003-10,1.406,
2003-11,1.604,
2003-12,1.491,
2004-01,1.353,
2004-02,1.308,
2004-03,1.223,
2004-04,1.372,
2004-05,1.426,
2004-06,1.653,
2004-07,1.824,
2004-08,1.425,
2004-09,1.272,
2004-10,1.199,
2004-11,1.381,
2004-12,1.163,
2005-01,1.662,
2005-02,1.764,
2005-03,1.610,
2005-04,1.423,
2005-05,1.460,
2005-06,1.655,
2005-07,1.667,
2005-08,1.502,
2005-09,1.476,
2005-10,1.608,
2005-11,1.837,
2005-12,1.692,
2006-01,1.925,
2006-02,1.983,
2006-03,1.765,
2006-04,1.651,
2006-05,1.714,
2006-06,1.222,
2006-07,1.211,
2006-08,1.222,
2006-09,1.761,
2006-10,1.644,
2006-11,1.618,
2006-12,1.762,
2007-01,1.895,
2007-02,2.042,
2007-03,1.795,
2007-04,1.247,
2007-05,1.620,
2007-06,2.422,
2007-07,2.476,
2007-08,2.357,
2007-09,2.376,
2007-10,1.979,
2007-11,2.417,
2007-12,2.206,
2008-01,1.781,
2008-02,1.966,
2008-03,1.754,
2008-04,1.626,
2008-05,2.135,
2008-06,1.864,
2008-07,1.901,
2008-08,1.887,
2008-09,2.775,
2008-10,3.073,
2008-11,3.054,
2008-12,2.578,
2009-01,2.635,
2009-02,2.482,
2009-03,1.952,
2009-04,2.474,
2009-05,2.250,
2009-06,2.495,
2009-07,2.103,
2009-08,2.009,
2009-09,2.154,
2009-10,2.280,
2009-11,1.938,
2009-12,1.896,
2010-01,1.663,
2010-02,1.864,
2010-03,2.021,
2010-04,1.857,
2010-05,2.135,
2010-06,2.128,
2010-07,1.709,
2010-08,2.024,
2010-09,2.604,
2010-10,2.137,
2010-11,1.908,
2010-12,2.092,
2011-01,2.838,
2011-02,2.796,
2011-03,2.194,
2011-04,2.425,
2011-05,1.826,
2011-06,1.476,
2011-07,1.600,
2011-08,1.447,
2011-09,1.784,
2011-10,1.468,
2011-11,1.570,
2011-12,1.578,
2012-01,1.744,
2012-02,1.818,
2012-03,1.737,
2012-04,1.560,
2012-05,1.362,
2012-06,1.401,
2012-07,1.581,
2012-08,1.508,
2012-09,1.439,
2012-10,1.318,
2012-11,1.229,
2012-12,1.113,
2013-01,0.993,
2013-02,0.723,
2013-03,0.777,
2013-04,0.847,
2013-05,0.800,
2013-06,1.119,
2013-07,1.194,
2013-08,0.842,
2013-09,0.917,
2013-10,0.709,
2013-11,0.751,
2013-12,0.755,
2014-01,1.009,
2014-02,0.947,
2014-03,1.025,
2014-04,0.985,
2014-05,0.825,
2014-06,0.975,
2014-07,1.039,
2014-08,0.778,
2014-09,1.070,
2014-10,0.968,
