"",BBK01.WX0211,BBK01.WX0211_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 39.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:37,
2002-01,5.279,
2002-02,5.413,
2002-03,5.639,
2002-04,5.570,
2002-05,5.580,
2002-06,5.263,
2002-07,5.146,
2002-08,5.028,
2002-09,4.934,
2002-10,5.116,
2002-11,5.090,
2002-12,4.904,
2003-01,4.754,
2003-02,4.842,
2003-03,5.013,
2003-04,5.072,
2003-05,4.929,
2003-06,5.109,
2003-07,5.385,
2003-08,5.192,
2003-09,5.227,
2003-10,5.272,
2003-11,5.366,
2003-12,5.273,
2004-01,5.271,
2004-02,5.217,
2004-03,5.134,
2004-04,5.239,
2004-05,5.370,
2004-06,5.207,
2004-07,5.120,
2004-08,4.991,
2004-09,4.943,
2004-10,4.893,
2004-11,4.722,
2004-12,4.573,
2005-01,4.293,
2005-02,4.452,
2005-03,4.370,
2005-04,4.296,
2005-05,4.117,
2005-06,3.944,
2005-07,4.043,
2005-08,3.850,
2005-09,3.872,
2005-10,4.036,
2005-11,4.024,
2005-12,3.804,
2006-01,3.993,
2006-02,3.984,
2006-03,4.269,
2006-04,4.453,
2006-05,4.589,
2006-06,4.588,
2006-07,4.488,
2006-08,4.273,
2006-09,4.116,
2006-10,3.997,
2006-11,3.970,
2006-12,4.189,
2007-01,4.355,
2007-02,4.231,
2007-03,4.392,
2007-04,4.444,
2007-05,4.655,
2007-06,4.861,
2007-07,4.678,
2007-08,4.722,
2007-09,4.807,
2007-10,4.723,
2007-11,4.812,
2007-12,4.772,
2008-01,4.652,
2008-02,4.569,
2008-03,4.558,
2008-04,4.709,
2008-05,4.848,
2008-06,4.689,
2008-07,4.544,
2008-08,4.450,
2008-09,4.263,
2008-10,3.935,
2008-11,3.135,
2008-12,3.096,
2009-01,3.256,
2009-02,3.001,
2009-03,3.369,
2009-04,3.452,
2009-05,3.669,
2009-06,3.806,
2009-07,3.671,
2009-08,3.627,
2009-09,3.747,
2009-10,3.702,
2009-11,3.580,
2009-12,3.697,
2010-01,3.612,
2010-02,3.503,
2010-03,3.496,
2010-04,3.331,
2010-05,2.985,
2010-06,3.039,
2010-07,3.186,
2010-08,2.376,
2010-09,2.628,
2010-10,2.700,
2010-11,2.886,
2010-12,3.223,
2011-01,3.429,
2011-02,3.397,
2011-03,3.622,
2011-04,3.567,
2011-05,3.448,
2011-06,3.805,
2011-07,3.367,
2011-08,3.155,
2011-09,2.679,
2011-10,2.801,
2011-11,2.797,
2011-12,2.515,
2012-01,2.416,
2012-02,2.462,
2012-03,2.493,
2012-04,2.488,
2012-05,1.872,
2012-06,2.346,
2012-07,2.383,
2012-08,2.326,
2012-09,2.512,
2012-10,2.484,
2012-11,2.455,
2012-12,2.417,
2013-01,2.554,
2013-02,2.530,
2013-03,2.481,
2013-04,2.296,
2013-05,2.529,
2013-06,2.608,
2013-07,2.553,
2013-08,2.792,
2013-09,2.709,
2013-10,2.733,
2013-11,2.688,
2013-12,2.788,
2014-01,2.580,
2014-02,2.588,
2014-03,2.538,
2014-04,2.456,
2014-05,2.363,
2014-06,2.257,
2014-07,2.182,
2014-08,1.863,
2014-09,2.045,
2014-10,1.919,
2014-11,1.711,
2014-12,1.559,
2015-01,1.221,
