"",BBK01.PQ0545,BBK01.PQ0545_FLAGS
"",Lending to manufacture of electrical and optical equipment / Total / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:30:29,
1968-10,0.082,
1969-01,0.089,
1969-04,0.105,
1969-07,0.089,
1969-10,0.163,
1970-01,0.226,
1970-04,0.270,
1970-07,0.224,
1970-10,0.192,
1971-01,0.155,
1971-04,0.219,
1971-07,0.242,
1971-10,0.227,
1972-01,0.406,
1972-04,0.573,
1972-07,0.464,
1972-10,0.561,
1973-01,0.572,
1973-04,0.556,
1973-07,0.650,
1973-10,0.700,
1974-01,0.763,
1974-04,0.843,
1974-07,0.897,
1974-10,0.677,
1975-01,0.635,
1975-04,0.632,
1975-07,0.550,
1975-10,0.599,
1976-01,0.438,
1976-04,0.411,
1976-07,0.350,
1976-10,0.439,
1977-01,0.396,
1977-04,0.342,
1977-07,0.345,
1977-10,0.437,
1978-01,0.348,
1978-04,0.325,
1978-07,0.353,
1978-10,0.419,
1979-01,0.321,
1979-04,0.376,
1979-07,0.353,
1979-10,0.490,
1980-01,0.373,
1980-04,0.390,
1980-07,0.371,
1980-10,0.552,
1981-01,0.393,
1981-04,0.417,
1981-07,0.474,
1981-10,0.423,
1982-01,0.337,
1982-04,0.355,
1982-07,0.358,
1982-10,0.354,
1983-01,0.283,
1983-04,0.360,
1983-07,0.382,
1983-10,0.427,
1984-01,0.450,
1984-04,0.491,
1984-07,0.468,
1984-10,0.571,
1985-01,0.536,
1985-04,0.545,
1985-07,0.558,
1985-10,0.704,
1986-01,0.594,
1986-04,0.506,
1986-07,0.499,
1986-10,0.469,
1987-01,0.460,
1987-04,0.402,
1987-07,0.447,
1987-10,0.384,
1988-01,0.366,
1988-04,0.315,
1988-07,0.306,
1988-10,0.342,
1989-01,0.336,
1989-04,0.397,
1989-07,0.413,
1989-10,0.388,
1990-01,0.355,
1990-04,0.339,
1990-07,0.355,
1990-10,0.312,
1991-01,0.305,
1991-04,0.356,
1991-07,0.469,
1991-10,0.398,
1992-01,0.299,
1992-04,0.318,
1992-07,0.318,
1992-10,0.324,
1993-01,0.307,
1993-04,0.339,
1993-07,0.403,
1993-10,0.372,
1994-01,0.460,
1994-04,0.507,
1994-07,0.527,
1994-10,0.575,
1995-01,0.581,
1995-04,0.595,
1995-07,0.635,
1995-10,0.629,
1996-01,0.562,
1996-04,0.654,
1996-07,0.723,
1996-10,0.509,
1997-01,0.790,
1997-04,0.846,
1997-07,0.848,
1997-10,0.813,
1998-01,0.819,
1998-04,0.832,
1998-07,0.866,
1998-10,0.842,
1999-01,0.636,
1999-04,0.851,
1999-07,0.721,
1999-10,0.697,
2000-01,0.692,
2000-04,0.798,
2000-07,0.774,
2000-10,0.874,
2001-01,0.908,
2001-04,0.848,
2001-07,0.720,
2001-10,0.671,
2002-01,0.662,
2002-04,0.715,
2002-07,0.623,
2002-10,0.538,
2003-01,0.476,
2003-04,0.541,
2003-07,0.708,
2003-10,0.784,
2004-01,0.845,
2004-04,0.580,
2004-07,0.526,
2004-10,0.473,
2005-01,0.459,
2005-04,0.561,
2005-07,0.605,
2005-10,0.586,
2006-01,0.577,
2006-04,0.584,
2006-07,0.533,
2006-10,0.614,
2007-01,0.855,
2007-04,0.737,
2007-07,0.752,
2007-10,0.748,
2008-01,0.737,
2008-04,0.781,
2008-07,1.148,
2008-10,0.937,
2009-01,0.940,
2009-04,0.819,
2009-07,0.703,
2009-10,0.688,
2010-01,0.637,
2010-04,0.629,
2010-07,0.542,
2010-10,0.648,
2011-01,0.578,
2011-04,0.569,
2011-07,0.500,
2011-10,0.375,
2012-01,0.429,
2012-04,0.414,
2012-07,0.303,
2012-10,0.301,
2013-01,0.296,
2013-04,0.336,
2013-07,0.371,
2013-10,0.510,
2014-01,0.308,
2014-04,0.334,
2014-07,0.278,
2014-10,0.289,
