"",BBK01.QUX498,BBK01.QUX498_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Slovenia / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:18,
2002-03,0.096,
2002-04,0.091,
2002-05,0.089,
2002-06,0.077,
2002-07,0.073,
2002-08,0.073,
2002-09,0.068,
2002-10,0.079,
2002-11,0.103,
2002-12,0.074,
2003-01,0.078,
2003-02,0.075,
2003-03,0.071,
2003-04,0.065,
2003-05,0.060,
2003-06,0.076,
2003-07,0.065,
2003-08,0.068,
2003-09,0.071,
2003-10,0.066,
2003-11,0.066,
2003-12,0.063,
2004-01,0.061,
2004-02,0.057,
2004-03,0.058,
2004-04,0.058,
2004-05,0.049,
2004-06,0.049,
2004-07,0.051,
2004-08,0.055,
2004-09,0.053,
2004-10,0.050,
2004-11,0.049,
2004-12,0.045,
2005-01,0.046,
2005-02,0.052,
2005-03,0.060,
2005-04,0.054,
2005-05,0.047,
2005-06,0.046,
2005-07,0.046,
2005-08,0.051,
2005-09,0.053,
2005-10,0.027,
2005-11,0.046,
2005-12,0.035,
2006-01,0.033,
2006-02,0.034,
2006-03,0.031,
2006-04,0.048,
2006-05,0.045,
2006-06,0.059,
2006-07,0.047,
2006-08,0.045,
2006-09,0.045,
2006-10,0.045,
2006-11,0.042,
2006-12,0.042,
2007-01,0.042,
2007-02,0.040,
2007-03,0.038,
2007-04,0.035,
2007-05,0.033,
2007-06,0.036,
2007-07,0.021,
2007-08,0.024,
2007-09,0.023,
2007-10,0.023,
2007-11,0.022,
2007-12,0.023,
2008-01,0.039,
2008-02,0.025,
2008-03,0.023,
2008-04,0.039,
2008-05,0.024,
2008-06,0.020,
2008-07,0.049,
2008-08,0.081,
2008-09,0.081,
2008-10,0.135,
2008-11,0.169,
2008-12,0.120,
2009-01,0.129,
2009-02,0.130,
2009-03,0.124,
2009-04,0.122,
2009-05,0.114,
2009-06,0.111,
2009-07,0.107,
2009-08,0.102,
2009-09,0.099,
2009-10,0.102,
2009-11,0.100,
2009-12,0.108,
2010-01,0.111,
2010-02,0.114,
2010-03,0.120,
2010-04,0.118,
2010-05,0.127,
2010-06,0.127,
2010-07,0.114,
2010-08,0.117,
2010-09,0.108,
2010-10,0.104,
2010-11,0.110,
2010-12,0.107,
2011-01,0.103,
2011-02,0.102,
2011-03,0.098,
2011-04,0.092,
2011-05,0.094,
2011-06,0.093,
2011-07,0.092,
2011-08,0.092,
2011-09,0.098,
2011-10,0.092,
2011-11,0.105,
2011-12,0.110,
2012-01,0.107,
2012-02,0.104,
2012-03,0.104,
2012-04,0.102,
2012-05,0.108,
2012-06,0.105,
2012-07,0.107,
2012-08,0.103,
2012-09,0.100,
2012-10,0.108,
2012-11,0.100,
2012-12,0.126,
2013-01,0.164,
2013-02,0.141,
2013-03,0.159,
2013-04,0.151,
2013-05,0.191,
2013-06,0.187,
2013-07,0.177,
2013-08,0.178,
2013-09,0.172,
2013-10,0.168,
2013-11,0.248,
2013-12,0.269,
2014-01,0.241,
2014-02,0.237,
2014-03,0.219,
2014-04,0.178,
2014-05,0.182,
2014-06,0.180,
2014-07,0.105,
2014-08,0.108,
2014-09,0.073,
2014-10,0.096,
