"",BBEX3.A.UZS.EUR.CA.AC.A04,BBEX3.A.UZS.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Uzbekistan / EUR 1 = UZS ... (middle),
unit,UZS (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:15,
1999,133.54,
2000,219.35,
2001,380.46,comment
2002,736.20,
2003,1100.68,
2004,1269.98,
2005,1383.43,
2006,1531.42,
2007,1730.30,
2008,1944.94,
2009,2086.99,
2010,2149.94,
2011,2388.94,
2012,2436.92,
2013,2785.42,
2014,3083.52,
"","Source: Central Bank of the Republic of Uzbekistan, Tashkent.",
"","Methodology: Until 2000, calculated on the basis of month-end rates, and from 2001 on the basis of mid-month and month-end rates.",
"","Comment on 2001: On 1 November 2001, the exchange rates were adjusted sharply. We recorded the following rates.  31 October 2001: EUR 1 = UZS 387.81  1 November 2001: EUR 1 = UZS 617.78  Calculated devaluation: 37.2%.",
