"",BBK01.OUB019,BBK01.OUB019_FLAGS
"",Securities (excluding money market paper) issued by foreign banks (MFIs) / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:17,
1986-06,1.896,
1986-07,1.850,
1986-08,1.475,
1986-09,1.647,
1986-10,1.751,
1986-11,1.530,
1986-12,1.498,
1987-01,1.528,
1987-02,1.516,
1987-03,1.590,
1987-04,1.589,
1987-05,1.589,
1987-06,1.670,
1987-07,1.542,
1987-08,1.474,
1987-09,1.492,
1987-10,1.414,
1987-11,1.292,
1987-12,1.188,
1988-01,1.404,
1988-02,1.371,
1988-03,1.747,
1988-04,1.687,
1988-05,1.627,
1988-06,1.671,
1988-07,1.722,
1988-08,1.761,
1988-09,1.662,
1988-10,1.657,
1988-11,1.920,
1988-12,1.956,
1989-01,2.160,
1989-02,2.278,
1989-03,2.450,
1989-04,2.428,
1989-05,2.340,
1989-06,2.318,
1989-07,2.313,
1989-08,2.210,
1989-09,2.262,
1989-10,2.204,
1989-11,2.246,
1989-12,2.116,
1990-01,2.004,
1990-02,2.025,
1990-03,1.942,
1990-04,1.919,
1990-05,1.877,
1990-06,1.708,
1990-07,1.719,
1990-08,1.687,
1990-09,1.657,
1990-10,1.754,
1990-11,1.791,
1990-12,1.783,
1991-01,1.681,
1991-02,1.622,
1991-03,1.608,
1991-04,1.584,
1991-05,1.418,
1991-06,1.521,
1991-07,1.411,
1991-08,1.502,
1991-09,1.513,
1991-10,1.542,
1991-11,1.910,
1991-12,2.017,
1992-01,1.664,
1992-02,1.816,
1992-03,1.771,
1992-04,2.109,
1992-05,2.124,
1992-06,2.117,
1992-07,2.390,
1992-08,2.453,
1992-09,2.149,
1992-10,2.136,
1992-11,2.153,
1992-12,2.313,
1993-01,2.424,
1993-02,2.475,
1993-03,2.371,
1993-04,2.687,
1993-05,2.850,
1993-06,2.622,
1993-07,2.345,
1993-08,2.519,
1993-09,2.770,
1993-10,2.468,
1993-11,2.493,
1993-12,3.153,
1994-01,3.266,
1994-02,3.070,
1994-03,3.235,
1994-04,3.838,
1994-05,3.132,
1994-06,3.174,
1994-07,3.188,
1994-08,3.348,
1994-09,3.044,
1994-10,2.951,
1994-11,3.263,
1994-12,3.122,
1995-01,3.312,
1995-02,3.510,
1995-03,3.576,
1995-04,3.726,
1995-05,3.773,
1995-06,3.809,
1995-07,3.820,
1995-08,3.978,
1995-09,3.698,
1995-10,3.861,
1995-11,3.994,
1995-12,3.583,
1996-01,3.590,
1996-02,3.794,
1996-03,3.635,
1996-04,3.754,
1996-05,3.763,
1996-06,3.903,
1996-07,3.754,
1996-08,3.528,
1996-09,3.457,
1996-10,3.522,
1996-11,3.647,
1996-12,3.607,
1997-01,3.295,
1997-02,3.765,
1997-03,3.737,
1997-04,3.031,
1997-05,3.771,
1997-06,3.900,
1997-07,4.074,
1997-08,3.948,
1997-09,4.281,
1997-10,4.477,
1997-11,4.117,
1997-12,4.217,
1998-01,4.670,
1998-02,4.645,
