"",BBK01.QUX122,BBK01.QUX122_FLAGS
"","All foreign subsidiaries: Short-term loans and advances to foreign banks / China, People`s Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:23,
2001-12,0.019,
2002-01,0.018,
2002-02,0.034,
2002-03,0.028,
2002-04,0.017,
2002-05,0.018,
2002-06,0.020,
2002-07,0.025,
2002-08,0.037,
2002-09,0.033,
2002-10,0.036,
2002-11,0.169,
2002-12,0.023,
2003-01,0.052,
2003-02,0.056,
2003-03,0.057,
2003-04,0.065,
2003-05,0.047,
2003-06,0.057,
2003-07,0.034,
2003-08,0.043,
2003-09,0.035,
2003-10,0.035,
2003-11,0.029,
2003-12,0.050,
2004-01,0.063,
2004-02,0.079,
2004-03,0.057,
2004-04,0.050,
2004-05,0.077,
2004-06,0.093,
2004-07,0.083,
2004-08,0.093,
2004-09,0.092,
2004-10,0.051,
2004-11,0.046,
2004-12,0.056,
2005-01,0.050,
2005-02,0.067,
2005-03,0.092,
2005-04,0.084,
2005-05,0.086,
2005-06,0.076,
2005-07,0.074,
2005-08,0.077,
2005-09,0.071,
2005-10,0.073,
2005-11,0.084,
2005-12,0.093,
2006-01,0.086,
2006-02,0.068,
2006-03,0.059,
2006-04,0.042,
2006-05,0.031,
2006-06,0.040,
2006-07,0.038,
2006-08,0.066,
2006-09,0.108,
2006-10,0.163,
2006-11,0.141,
2006-12,0.131,
2007-01,0.143,
2007-02,0.152,
2007-03,0.111,
2007-04,0.117,
2007-05,0.101,
2007-06,0.082,
2007-07,0.111,
2007-08,0.100,
2007-09,0.103,
2007-10,0.100,
2007-11,0.071,
2007-12,0.085,
2008-01,0.085,
2008-02,0.083,
2008-03,0.084,
2008-04,0.059,
2008-05,0.030,
2008-06,0.038,
2008-07,0.090,
2008-08,0.125,
2008-09,0.189,
2008-10,0.179,
2008-11,0.184,
2008-12,0.121,
2009-01,0.109,
2009-02,0.092,
2009-03,0.074,
2009-04,0.354,
2009-05,0.652,
2009-06,1.148,
2009-07,1.879,
2009-08,2.396,
2009-09,2.612,
2009-10,2.133,
2009-11,2.449,
2009-12,2.344,
2010-01,3.012,
2010-02,2.628,
2010-03,2.821,
2010-04,2.865,
2010-05,3.082,
2010-06,3.051,
2010-07,2.857,
2010-08,3.140,
2010-09,2.940,
2010-10,3.334,
2010-11,3.750,
2010-12,3.917,
2011-01,3.900,
2011-02,3.966,
2011-03,4.073,
2011-04,6.530,
2011-05,4.199,
2011-06,7.292,
2011-07,4.762,
2011-08,5.254,
2011-09,8.518,
2011-10,6.437,
2011-11,7.432,
2011-12,5.975,
2012-01,5.753,
2012-02,6.285,
2012-03,6.354,
2012-04,6.537,
2012-05,6.674,
2012-06,7.072,
2012-07,6.473,
2012-08,6.430,
2012-09,6.399,
2012-10,5.105,
2012-11,4.592,
2012-12,4.544,
2013-01,3.907,
2013-02,4.247,
2013-03,4.149,
2013-04,3.828,
2013-05,4.083,
2013-06,4.008,
2013-07,4.230,
2013-08,4.843,
2013-09,4.357,
2013-10,4.253,
2013-11,4.517,
2013-12,5.063,
2014-01,4.962,
2014-02,6.411,
2014-03,6.084,
2014-04,5.254,
2014-05,5.386,
2014-06,5.638,
2014-07,5.883,
2014-08,7.373,
2014-09,6.198,
2014-10,6.297,
2014-11,6.199,
