"",BBK01.TU2063,BBK01.TU2063_FLAGS
"",Lending to non-banks (non-MFIs) / Loans / to foreign non-banks,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:39,
1984-12,25.312,
1985-01,23.178,
1985-02,23.797,
1985-03,24.775,
1985-04,23.084,
1985-05,24.077,
1985-06,25.753,
1985-07,23.098,
1985-08,22.025,
1985-09,21.271,
1985-10,20.578,
1985-11,19.569,
1985-12,19.952,
1986-01,18.192,
1986-02,17.201,
1986-03,17.488,
1986-04,16.852,
1986-05,17.196,
1986-06,16.411,
1986-07,15.786,
1986-08,15.467,
1986-09,15.334,
1986-10,15.549,
1986-11,15.211,
1986-12,17.734,
1987-01,16.702,
1987-02,16.728,
1987-03,17.109,
1987-04,16.784,
1987-05,16.927,
1987-06,16.946,
1987-07,17.250,
1987-08,17.223,
1987-09,17.010,
1987-10,17.130,
1987-11,17.287,
1987-12,16.780,
1988-01,16.934,
1988-02,17.092,
1988-03,16.725,
1988-04,16.735,
1988-05,16.973,
1988-06,17.548,
1988-07,18.732,
1988-08,19.202,
1988-09,19.515,
1988-10,18.998,
1988-11,19.573,
1988-12,20.337,
1989-01,20.718,
1989-02,20.457,
1989-03,21.734,
1989-04,22.635,
1989-05,23.272,
1989-06,23.394,
1989-07,22.952,
1989-08,23.621,
1989-09,23.234,
1989-10,23.484,
1989-11,23.952,
1989-12,24.212,
1990-01,24.035,
1990-02,24.632,
1990-03,24.409,
1990-04,24.696,
1990-05,27.311,
1990-06,27.452,
1990-07,28.168,
1990-08,28.111,
1990-09,28.487,
1990-10,27.789,
1990-11,28.239,
1990-12,29.197,
1991-01,28.430,
1991-02,28.959,
1991-03,30.773,
1991-04,30.287,
1991-05,31.248,
1991-06,32.148,
1991-07,31.501,
1991-08,32.090,
1991-09,32.368,
1991-10,32.779,
1991-11,32.721,
1991-12,33.637,
1992-01,34.919,
1992-02,35.568,
1992-03,36.371,
1992-04,36.782,
1992-05,37.401,
1992-06,36.283,
1992-07,34.673,
1992-08,34.968,
1992-09,35.810,
1992-10,38.056,
1992-11,38.663,
1992-12,39.746,
1993-01,40.587,
1993-02,39.232,
1993-03,39.561,
1993-04,38.955,
1993-05,38.801,
1993-06,42.351,
1993-07,41.988,
1993-08,40.323,
1993-09,41.489,
1993-10,40.724,
1993-11,41.107,
1993-12,39.421,
1994-01,41.093,
1994-02,40.408,
1994-03,39.864,
1994-04,39.489,
1994-05,39.253,
1994-06,38.813,
1994-07,37.586,
1994-08,36.622,
1994-09,38.293,
1994-10,38.200,
1994-11,38.659,
1994-12,38.046,
1995-01,38.362,
1995-02,38.662,
1995-03,37.403,
1995-04,38.053,
1995-05,38.753,
1995-06,40.580,
1995-07,39.422,
1995-08,41.047,
1995-09,41.282,
1995-10,41.850,
1995-11,42.697,
1995-12,47.569,
1996-01,50.046,
1996-02,52.236,
1996-03,55.793,
1996-04,57.078,
1996-05,59.613,
1996-06,59.398,
1996-07,57.949,
1996-08,59.903,
1996-09,61.276,
1996-10,61.724,
1996-11,64.234,
1996-12,61.023,
1997-01,66.293,
1997-02,70.456,
1997-03,67.958,
1997-04,72.238,
1997-05,71.875,
1997-06,72.216,
1997-07,78.498,
1997-08,75.186,
1997-09,68.892,
1997-10,71.098,
1997-11,73.744,
1997-12,75.136,
1998-01,82.366,
1998-02,84.848,
1998-03,83.661,
1998-04,90.924,
1998-05,86.210,
1998-06,87.901,
1998-07,89.758,
1998-08,91.148,
1998-09,88.944,
1998-10,89.182,
1998-11,90.293,
1998-12,84.936,
1999-01,80.049,
1999-02,84.128,
1999-03,81.877,
1999-04,82.428,
1999-05,83.684,
1999-06,130.525,
1999-07,117.919,
1999-08,111.803,
1999-09,120.679,
1999-10,122.433,
1999-11,130.008,
1999-12,132.681,
2000-01,130.816,
2000-02,134.515,
2000-03,141.697,
2000-04,143.064,
2000-05,141.160,
2000-06,143.860,
2000-07,144.419,
2000-08,145.323,
2000-09,150.842,
2000-10,155.071,
2000-11,151.440,
2000-12,157.996,
2001-01,150.689,
2001-02,153.068,
2001-03,231.711,
2001-04,228.994,
2001-05,234.688,
2001-06,239.717,
2001-07,227.421,
2001-08,217.489,
2001-09,231.288,
2001-10,220.795,
2001-11,227.213,
2001-12,241.200,
2002-01,227.986,
2002-02,227.819,
2002-03,227.656,
2002-04,208.739,
2002-05,209.873,
2002-06,205.486,
2002-07,200.102,
2002-08,196.107,
2002-09,198.185,
2002-10,198.877,
2002-11,199.044,
2002-12,192.444,
2003-01,185.544,
2003-02,181.600,
2003-03,180.653,
2003-04,178.631,
2003-05,173.084,
2003-06,178.484,
2003-07,173.718,
2003-08,177.835,
2003-09,169.488,
2003-10,167.020,
2003-11,164.675,
2003-12,172.291,
2004-01,157.504,
2004-02,157.731,
2004-03,162.991,
2004-04,166.797,
2004-05,167.099,
2004-06,169.723,
2004-07,170.133,
2004-08,170.342,
2004-09,172.758,
2004-10,173.902,
2004-11,174.796,
2004-12,173.335,
2005-01,173.678,
2005-02,170.287,
2005-03,169.695,
2005-04,169.150,
2005-05,175.202,
2005-06,177.994,
2005-07,175.024,
2005-08,179.537,
2005-09,183.171,
2005-10,178.262,
2005-11,180.731,
2005-12,185.042,
2006-01,180.899,
2006-02,181.768,
2006-03,184.470,
2006-04,181.022,
2006-05,187.723,
2006-06,185.152,
2006-07,180.684,
2006-08,179.220,
2006-09,191.373,
2006-10,182.873,
2006-11,172.747,
2006-12,180.689,
2007-01,97.893,
2007-02,97.702,
2007-03,98.170,
2007-04,101.355,
2007-05,101.682,
2007-06,105.210,
2007-07,107.388,
2007-08,109.197,
2007-09,111.259,
2007-10,114.759,
2007-11,115.451,
2007-12,138.143,
2008-01,139.521,
2008-02,139.491,
2008-03,139.242,
2008-04,143.374,
2008-05,145.292,
2008-06,147.999,
2008-07,149.809,
2008-08,151.866,
2008-09,159.909,
2008-10,159.490,
2008-11,160.595,
2008-12,154.295,
2009-01,156.112,
2009-02,155.888,
2009-03,151.226,
2009-04,151.505,
2009-05,148.671,
2009-06,148.416,
2009-07,149.351,
2009-08,148.768,
2009-09,146.046,
2009-10,145.745,
2009-11,142.531,
2009-12,115.935,
2010-01,116.625,
2010-02,117.082,
2010-03,116.867,
2010-04,127.758,
2010-05,127.954,
2010-06,129.870,
2010-07,133.276,
2010-08,132.246,
2010-09,130.606,
2010-10,128.068,
2010-11,129.435,
2010-12,131.163,
2011-01,129.123,
2011-02,127.868,
2011-03,128.277,
2011-04,127.357,
2011-05,129.801,
2011-06,128.642,
2011-07,130.704,
2011-08,124.007,
2011-09,131.320,
2011-10,130.304,
2011-11,130.349,
2011-12,129.504,
2012-01,130.836,
2012-02,129.829,
2012-03,131.143,
2012-04,130.936,
2012-05,133.858,
2012-06,131.654,
2012-07,134.333,
2012-08,130.883,
2012-09,131.945,
2012-10,129.688,
2012-11,126.445,
2012-12,131.509,
2013-01,123.508,
2013-02,124.487,
2013-03,133.568,
2013-04,129.765,
2013-05,125.406,
2013-06,125.313,
2013-07,119.946,
2013-08,119.740,
2013-09,121.304,
2013-10,120.919,
2013-11,119.066,
2013-12,122.252,
2014-01,120.232,
2014-02,120.006,
2014-03,121.385,
2014-04,117.886,
2014-05,116.118,
2014-06,121.187,
2014-07,116.052,
2014-08,115.100,
2014-09,114.559,
2014-10,117.965,
2014-11,118.718,
