"",BBK01.OUG302,BBK01.OUG302_FLAGS
"",Time deposits of local government and local government associations / for more than two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:45,
1999-01,0.049,
1999-02,0.058,
1999-03,0.082,
1999-04,0.082,
1999-05,0.092,
1999-06,0.108,
1999-07,0.108,
1999-08,0.111,
1999-09,0.108,
1999-10,0.110,
1999-11,0.110,
1999-12,0.115,
2000-01,0.115,
2000-02,0.115,
2000-03,0.115,
2000-04,0.115,
2000-05,0.116,
2000-06,0.115,
2000-07,0.117,
2000-08,0.107,
2000-09,0.110,
2000-10,0.112,
2000-11,0.110,
2000-12,0.110,
2001-01,0.110,
2001-02,0.110,
2001-03,0.109,
2001-04,0.109,
2001-05,0.109,
2001-06,0.104,
2001-07,0.104,
2001-08,0.099,
2001-09,0.100,
2001-10,0.100,
2001-11,0.090,
2001-12,0.078,
2002-01,0.075,
2002-02,0.073,
2002-03,0.093,
2002-04,0.073,
2002-05,0.071,
2002-06,0.074,
2002-07,0.075,
2002-08,0.075,
2002-09,0.078,
2002-10,0.078,
2002-11,0.077,
2002-12,0.105,
2003-01,0.105,
2003-02,0.110,
2003-03,0.099,
2003-04,0.099,
2003-05,0.099,
2003-06,0.102,
2003-07,0.115,
2003-08,0.108,
2003-09,0.114,
2003-10,0.109,
2003-11,0.107,
2003-12,0.214,
2004-01,0.214,
2004-02,0.221,
2004-03,0.222,
2004-04,0.220,
2004-05,0.220,
2004-06,0.225,
2004-07,0.225,
2004-08,0.225,
2004-09,0.327,
2004-10,0.336,
2004-11,0.322,
2004-12,0.418,
2005-01,0.425,
2005-02,0.425,
2005-03,0.425,
2005-04,0.425,
2005-05,0.432,
2005-06,0.423,
2005-07,0.431,
2005-08,0.466,
2005-09,0.455,
2005-10,0.456,
2005-11,0.467,
2005-12,0.482,
2006-01,0.552,
2006-02,0.544,
2006-03,0.501,
2006-04,0.501,
2006-05,0.501,
2006-06,0.502,
2006-07,0.505,
2006-08,0.505,
2006-09,0.505,
2006-10,0.519,
2006-11,0.514,
2006-12,0.608,
2007-01,0.614,
2007-02,0.615,
2007-03,0.616,
2007-04,0.616,
2007-05,0.616,
2007-06,0.626,
2007-07,0.626,
2007-08,0.633,
2007-09,0.634,
2007-10,0.639,
2007-11,0.639,
2007-12,0.639,
2008-01,0.631,
2008-02,0.634,
2008-03,0.646,
2008-04,0.646,
2008-05,0.653,
2008-06,0.654,
2008-07,0.669,
2008-08,0.669,
2008-09,0.674,
2008-10,0.673,
2008-11,0.666,
2008-12,0.670,
2009-01,0.669,
2009-02,0.682,
2009-03,0.676,
2009-04,0.684,
2009-05,0.691,
2009-06,0.689,
2009-07,0.696,
2009-08,0.727,
2009-09,0.732,
2009-10,0.733,
2009-11,0.740,
2009-12,0.741,
2010-01,0.753,
2010-02,0.765,
2010-03,0.774,
2010-04,0.780,
2010-05,0.805,
2010-06,0.806,
2010-07,0.812,
2010-08,0.817,
2010-09,0.816,
2010-10,0.816,
2010-11,0.831,
2010-12,0.834,
2011-01,0.839,
2011-02,0.844,
2011-03,0.845,
2011-04,0.849,
2011-05,0.858,
2011-06,0.871,
2011-07,0.897,
2011-08,0.902,
2011-09,0.899,
2011-10,0.899,
2011-11,0.899,
2011-12,0.867,
2012-01,0.944,
2012-02,0.934,
2012-03,0.939,
2012-04,0.946,
2012-05,0.945,
2012-06,0.943,
2012-07,0.928,
2012-08,0.908,
2012-09,0.893,
2012-10,0.857,
2012-11,0.856,
2012-12,0.834,
2013-01,0.828,
2013-02,0.828,
2013-03,0.824,
2013-04,0.825,
2013-05,0.838,
2013-06,0.782,
2013-07,0.791,
2013-08,0.816,
2013-09,0.810,
2013-10,0.820,
2013-11,0.831,
2013-12,0.732,
2014-01,0.721,
2014-02,0.875,
2014-03,0.751,
2014-04,0.765,
2014-05,0.770,
2014-06,0.708,
2014-07,0.692,
2014-08,0.689,
2014-09,0.694,
2014-10,0.711,
2014-11,0.733,
2014-12,0.762,Provisional value
