"",BBK01.QX5660,BBK01.QX5660_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Slovak Republic / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:11:27,
1994-03,.,No value available
1994-04,.,No value available
1994-05,.,No value available
1994-06,0.059,
1994-07,0.062,
1994-08,0.062,
1994-09,0.102,
1994-10,0.060,
1994-11,0.053,
1994-12,0.068,
1995-01,0.092,
1995-02,0.082,
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,.,No value available
1996-01,.,No value available
1996-02,.,No value available
1996-03,.,No value available
1996-04,.,No value available
1996-05,.,No value available
1996-06,.,No value available
1996-07,.,No value available
1996-08,.,No value available
1996-09,.,No value available
1996-10,.,No value available
1996-11,.,No value available
1996-12,.,No value available
1997-01,.,No value available
1997-02,.,No value available
1997-03,0.214,
1997-04,0.111,
1997-05,0.123,
1997-06,0.174,
1997-07,0.341,
1997-08,0.141,
1997-09,0.391,
1997-10,0.150,
1997-11,0.192,
1997-12,.,No value available
1998-01,.,No value available
1998-02,.,No value available
1998-03,0.212,
1998-04,0.261,
1998-05,0.300,
1998-06,0.257,
1998-07,0.305,
1998-08,0.267,
1998-09,0.180,
1998-10,0.233,
1998-11,0.329,
1998-12,0.219,
1999-01,0.351,
1999-02,0.186,
1999-03,0.225,
1999-04,0.184,
1999-05,0.230,
1999-06,0.515,
1999-07,0.230,
1999-08,0.236,
1999-09,0.394,
1999-10,0.248,
1999-11,0.291,
1999-12,0.196,
2000-01,0.341,
2000-02,0.310,
2000-03,0.325,
2000-04,0.135,
2000-05,0.107,
2000-06,0.109,
2000-07,0.360,
2000-08,0.770,
2000-09,0.223,
2000-10,0.205,
2000-11,0.224,
2000-12,0.229,
2001-01,0.196,
2001-02,0.174,
2001-03,0.295,
2001-04,0.282,
2001-05,0.308,
2001-06,0.508,
2001-07,0.427,
2001-08,0.643,
2001-09,0.423,
2001-10,0.239,
2001-11,0.285,
2001-12,0.267,
2002-01,0.271,
2002-02,0.268,
2002-03,0.226,
2002-04,0.257,
2002-05,.,No value available
2002-06,0.232,
2002-07,0.194,
2002-08,0.170,
2002-09,0.196,
2002-10,0.269,
2002-11,0.168,
2002-12,0.144,
2003-01,0.182,
2003-02,0.183,
2003-03,0.173,
2003-04,0.187,
2003-05,0.132,
2003-06,0.122,
2003-07,0.145,
2003-08,0.247,
2003-09,0.356,
2003-10,0.206,
2003-11,0.205,
2003-12,0.130,
2004-01,0.188,
2004-02,0.177,
2004-03,0.152,
2004-04,0.126,
2004-05,0.090,
2004-06,0.152,
2004-07,0.086,
2004-08,0.092,
2004-09,0.127,
2004-10,0.157,
2004-11,0.167,
2004-12,0.143,
2005-01,0.132,
2005-02,0.137,
2005-03,0.147,
2005-04,0.127,
2005-05,0.158,
2005-06,0.139,
2005-07,0.148,
2005-08,0.209,
2005-09,0.240,
2005-10,0.087,
2005-11,0.127,
2005-12,0.165,
2006-01,0.178,
2006-02,0.104,
2006-03,0.207,
2006-04,0.142,
2006-05,0.192,
2006-06,0.203,
2006-07,0.319,
2006-08,0.308,
2006-09,0.368,
2006-10,0.401,
2006-11,0.310,
2006-12,0.275,
2007-01,0.252,
2007-02,0.248,
2007-03,0.268,
2007-04,0.463,
2007-05,0.105,
2007-06,0.184,
2007-07,0.191,
2007-08,0.162,
2007-09,0.191,
2007-10,0.192,
2007-11,0.119,
2007-12,0.202,
2008-01,0.185,
2008-02,0.204,
2008-03,0.238,
2008-04,0.232,
2008-05,0.236,
2008-06,0.263,
2008-07,0.270,
2008-08,0.144,
2008-09,0.203,
2008-10,0.211,
2008-11,0.150,
2008-12,0.231,
2009-01,0.417,
2009-02,0.470,
2009-03,0.478,
2009-04,0.367,
2009-05,0.428,
2009-06,0.366,
2009-07,0.306,
2009-08,0.302,
2009-09,0.154,
2009-10,0.158,
2009-11,0.202,
2009-12,0.174,
2010-01,0.133,
2010-02,0.143,
2010-03,0.209,
2010-04,0.145,
2010-05,0.208,
2010-06,0.174,
2010-07,0.150,
2010-08,0.175,
2010-09,0.167,
2010-10,0.130,
2010-11,0.140,
2010-12,0.140,
2011-01,0.371,
2011-02,0.341,
2011-03,0.160,
2011-04,0.177,
2011-05,0.143,
2011-06,0.148,
2011-07,0.157,
2011-08,0.175,
2011-09,0.164,
2011-10,0.192,
2011-11,0.179,
2011-12,0.172,
2012-01,0.188,
2012-02,0.185,
2012-03,0.173,
2012-04,0.175,
2012-05,0.196,
2012-06,0.172,
2012-07,0.187,
2012-08,0.185,
2012-09,0.181,
2012-10,0.289,
2012-11,0.204,
2012-12,0.202,
2013-01,0.196,
2013-02,0.162,
2013-03,0.176,
2013-04,0.188,
2013-05,0.218,
2013-06,0.266,
2013-07,0.213,
2013-08,0.166,
2013-09,0.238,
2013-10,0.140,
2013-11,0.158,
2013-12,0.211,
2014-01,0.166,
2014-02,0.167,
2014-03,0.199,
2014-04,0.169,
2014-05,0.212,
2014-06,0.441,
2014-07,0.212,
2014-08,0.221,
2014-09,0.280,
2014-10,0.158,
2014-11,0.212,
2014-12,0.267,
