"",BBK01.OUK110,BBK01.OUK110_FLAGS
"",Participating interests / in foreign banks / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:53:16,
1983-06,-,Nothing exists
1983-07,0.067,
1983-08,0.067,
1983-09,0.067,
1983-10,0.066,
1983-11,0.067,
1983-12,0.067,
1984-01,0.067,
1984-02,0.067,
1984-03,0.064,
1984-04,0.064,
1984-05,0.064,
1984-06,0.064,
1984-07,0.064,
1984-08,0.064,
1984-09,0.064,
1984-10,0.064,
1984-11,0.064,
1984-12,0.064,
1985-01,0.064,
1985-02,0.064,
1985-03,0.064,
1985-04,0.064,
1985-05,0.064,
1985-06,0.064,
1985-07,0.064,
1985-08,0.064,
1985-09,0.064,
1985-10,0.064,
1985-11,0.064,
1985-12,0.064,
1986-01,0.064,
1986-02,0.064,
1986-03,0.064,
1986-04,0.064,
1986-05,0.064,
1986-06,0.064,
1986-07,0.064,
1986-08,0.064,
1986-09,0.064,
1986-10,0.064,
1986-11,0.063,
1986-12,0.069,
1987-01,0.069,
1987-02,0.069,
1987-03,0.069,
1987-04,0.069,
1987-05,0.069,
1987-06,0.069,
1987-07,0.077,
1987-08,0.077,
1987-09,0.077,
1987-10,0.079,
1987-11,0.084,
1987-12,0.084,
1988-01,0.084,
1988-02,0.084,
1988-03,0.084,
1988-04,0.084,
1988-05,0.084,
1988-06,0.084,
1988-07,0.084,
1988-08,0.084,
1988-09,0.084,
1988-10,0.084,
1988-11,0.084,
1988-12,0.084,
1989-01,0.084,
1989-02,0.084,
1989-03,0.084,
1989-04,0.084,
1989-05,0.084,
1989-06,0.084,
1989-07,0.084,
1989-08,0.084,
1989-09,0.084,
1989-10,0.084,
1989-11,0.084,
1989-12,0.084,
1990-01,0.084,
1990-02,0.084,
1990-03,0.084,
1990-04,0.084,
1990-05,0.084,
1990-06,0.084,
1990-07,0.084,
1990-08,0.084,
1990-09,0.084,
1990-10,0.084,
1990-11,0.084,
1990-12,0.084,
1991-01,0.084,
1991-02,0.084,
1991-03,0.084,
1991-04,0.084,
1991-05,0.084,
1991-06,0.084,
1991-07,0.084,
1991-08,0.084,
1991-09,0.084,
1991-10,0.084,
1991-11,0.084,
1991-12,0.084,
1992-01,0.084,
1992-02,0.084,
1992-03,0.084,
1992-04,0.084,
1992-05,0.084,
1992-06,0.084,
1992-07,0.084,
1992-08,0.084,
1992-09,0.084,
1992-10,0.084,
1992-11,0.084,
1992-12,0.084,
1993-01,0.084,
1993-02,0.107,
