"",BBK01.OUH113,BBK01.OUH113_FLAGS
"",Time deposits of domestic banks (MFIs) (excluding the Bundesbank) / short-therm / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:26,
1958-12,0.061,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.075,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.074,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.052,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.057,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.070,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.087,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.126,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.103,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.086,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.099,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.108,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.125,
1965-01,0.114,Estimated value
1965-02,0.115,Estimated value
1965-03,0.115,
1965-04,0.111,Estimated value
1965-05,0.126,Estimated value
1965-06,0.150,
1965-07,0.147,Estimated value
1965-08,0.126,Estimated value
1965-09,0.137,
1965-10,0.142,Estimated value
1965-11,0.143,Estimated value
1965-12,0.155,
1966-01,0.146,Estimated value
1966-02,0.151,Estimated value
1966-03,0.149,
1966-04,0.161,Estimated value
1966-05,0.151,Estimated value
1966-06,0.140,
1966-07,0.161,Estimated value
1966-08,0.159,Estimated value
1966-09,0.172,
1966-10,0.189,Estimated value
1966-11,0.202,Estimated value
1966-12,0.153,
1967-01,0.139,Estimated value
1967-02,0.146,Estimated value
1967-03,0.151,
1967-04,0.159,Estimated value
1967-05,0.168,Estimated value
1967-06,0.187,
1967-07,0.219,Estimated value
1967-08,0.216,Estimated value
1967-09,0.227,
1967-10,0.256,Estimated value
1967-11,0.269,Estimated value
1967-12,0.253,
1968-01,0.288,Estimated value
1968-02,0.328,Estimated value
1968-03,0.296,
1968-04,0.313,Estimated value
1968-05,0.309,Estimated value
1968-06,0.321,
1968-07,0.326,Estimated value
1968-08,0.337,Estimated value
1968-09,0.316,
1968-10,0.361,Estimated value
1968-11,0.396,Estimated value
1968-12,0.468,
1969-01,0.511,
1969-02,0.574,
1969-03,0.581,
1969-04,0.637,
1969-05,0.678,
1969-06,0.636,
1969-07,0.577,
1969-08,0.547,
1969-09,0.600,
1969-10,0.601,
1969-11,0.624,
1969-12,0.628,
1970-01,0.548,
1970-02,0.643,
1970-03,0.577,
1970-04,0.703,
1970-05,0.714,
1970-06,0.741,
1970-07,0.874,
1970-08,0.901,
1970-09,0.866,
1970-10,0.931,
1970-11,0.927,
1970-12,1.016,
1971-01,0.878,
1971-02,1.035,
1971-03,1.096,
1971-04,1.256,
1971-05,1.393,
1971-06,1.195,
1971-07,1.276,
1971-08,1.308,
1971-09,1.315,
1971-10,1.293,
1971-11,1.783,
1971-12,1.763,
1972-01,1.814,
1972-02,2.140,
1972-03,2.183,
1972-04,2.297,
1972-05,2.714,
1972-06,2.784,
1972-07,3.098,
1972-08,3.063,
1972-09,3.080,
1972-10,2.701,
1972-11,2.726,
1972-12,2.306,
1973-01,2.552,
1973-02,2.876,
1973-03,2.235,
1973-04,1.726,
1973-05,1.964,
1973-06,2.011,
1973-07,1.785,
1973-08,2.018,
1973-09,1.916,
1973-10,2.137,
1973-11,2.183,
1973-12,2.288,
1974-01,2.213,
1974-02,2.250,
1974-03,2.076,
1974-04,2.150,
1974-05,1.921,
1974-06,1.981,
1974-07,1.775,
1974-08,1.785,
1974-09,1.638,
1974-10,1.685,
1974-11,1.855,
1974-12,1.987,
1975-01,1.878,
1975-02,1.699,
1975-03,1.530,
1975-04,1.512,
1975-05,1.618,
1975-06,1.761,
1975-07,1.949,
1975-08,2.060,
1975-09,2.001,
1975-10,2.416,
1975-11,2.537,
1975-12,2.672,
1976-01,2.704,
1976-02,2.711,
1976-03,2.699,
1976-04,2.493,
1976-05,2.518,
1976-06,2.446,
1976-07,2.316,
1976-08,2.343,
1976-09,2.279,
1976-10,2.570,
1976-11,2.583,
1976-12,2.594,
1977-01,2.307,
1977-02,2.191,
1977-03,2.036,
1977-04,2.028,
1977-05,2.150,
1977-06,2.322,
1977-07,2.390,
1977-08,2.154,
1977-09,2.236,
1977-10,2.286,
1977-11,2.702,
1977-12,2.742,
1978-01,2.710,
1978-02,2.707,
1978-03,2.603,
1978-04,2.612,
1978-05,2.513,
1978-06,2.754,
1978-07,2.824,
1978-08,3.043,
1978-09,3.196,
1978-10,3.214,
1978-11,3.241,
1978-12,3.085,
1979-01,3.143,
1979-02,3.379,
1979-03,3.122,
1979-04,3.021,
1979-05,3.133,
1979-06,2.906,
1979-07,2.764,
1979-08,2.818,
1979-09,2.812,
1979-10,2.856,
1979-11,3.346,
1979-12,3.431,
1980-01,3.399,
1980-02,3.193,
1980-03,3.158,
1980-04,3.194,
1980-05,2.967,
1980-06,3.087,
1980-07,2.819,
1980-08,3.224,
1980-09,3.245,
1980-10,3.522,
1980-11,3.827,
1980-12,3.763,
1981-01,3.049,
1981-02,3.024,
1981-03,3.275,
1981-04,3.156,
1981-05,3.171,
1981-06,3.234,
1981-07,3.183,
1981-08,2.968,
1981-09,3.183,
1981-10,3.214,
1981-11,3.337,
1981-12,3.461,
1982-01,3.110,
1982-02,3.199,
1982-03,2.995,
1982-04,2.691,
1982-05,2.761,
1982-06,2.764,
1982-07,2.874,
1982-08,2.917,
1982-09,2.824,
1982-10,3.062,
1982-11,3.492,
1982-12,3.479,
1983-01,3.689,
1983-02,3.459,
1983-03,3.557,
1983-04,3.564,
1983-05,3.381,
1983-06,3.625,
1983-07,3.761,
1983-08,3.837,
1983-09,3.996,
1983-10,4.277,
1983-11,4.224,
1983-12,4.000,
1984-01,3.873,
1984-02,3.802,
1984-03,3.633,
1984-04,3.517,
1984-05,3.518,
1984-06,3.593,
1984-07,3.839,
1984-08,4.097,
1984-09,4.187,
1984-10,4.313,
1984-11,4.496,
1984-12,4.400,
1985-01,3.809,
1985-02,3.978,
1985-03,3.606,
1985-04,3.640,
1985-05,3.627,
1985-06,3.790,
1985-07,3.244,
1985-08,3.513,
1985-09,3.610,
1985-10,3.760,
1985-11,4.263,
1985-12,4.378,
1986-01,3.525,
1986-02,3.398,
1986-03,3.196,
1986-04,3.091,
1986-05,3.107,
1986-06,3.326,
1986-07,3.180,
1986-08,3.119,
1986-09,2.926,
1986-10,2.991,
1986-11,3.186,
1986-12,3.288,
1987-01,2.833,
1987-02,2.759,
1987-03,2.629,
1987-04,2.419,
1987-05,2.397,
1987-06,2.417,
1987-07,2.508,
1987-08,2.564,
1987-09,2.762,
1987-10,2.975,
1987-11,3.288,
1987-12,3.528,
1988-01,3.465,
1988-02,3.005,
1988-03,2.819,
1988-04,2.768,
1988-05,2.773,
1988-06,2.936,
1988-07,3.161,
1988-08,3.493,
1988-09,3.668,
1988-10,3.629,
1988-11,3.672,
1988-12,3.559,
1989-01,3.382,
1989-02,3.518,
1989-03,3.634,
1989-04,3.674,
1989-05,3.411,
1989-06,3.308,
1989-07,2.973,
1989-08,2.735,
1989-09,3.345,
1989-10,3.222,
1989-11,3.745,
1989-12,4.232,
1990-01,4.064,
1990-02,4.099,
1990-03,3.803,
1990-04,3.902,
1990-05,3.578,
1990-06,3.704,
1990-07,3.641,
1990-08,3.644,
1990-09,3.279,
1990-10,3.480,
1990-11,3.648,
1990-12,3.890,
1991-01,3.392,
1991-02,3.453,
1991-03,3.586,
1991-04,3.971,
1991-05,3.990,
1991-06,3.728,
1991-07,3.785,
1991-08,4.064,
1991-09,4.502,
1991-10,4.809,
1991-11,5.016,
1991-12,4.313,
1992-01,3.929,
1992-02,3.730,
1992-03,2.603,
1992-04,2.680,
1992-05,2.596,
1992-06,2.570,
1992-07,2.583,
1992-08,2.705,
1992-09,4.056,
1992-10,4.142,
1992-11,4.071,
1992-12,4.084,
1993-01,4.110,
1993-02,4.037,
1993-03,4.463,
1993-04,4.680,
1993-05,4.815,
1993-06,4.769,
1993-07,5.012,
1993-08,5.105,
1993-09,4.741,
1993-10,4.442,
1993-11,4.495,
1993-12,4.379,
1994-01,4.292,
1994-02,4.359,
1994-03,4.380,
1994-04,4.716,
1994-05,4.951,
1994-06,5.196,
1994-07,5.165,
1994-08,5.264,
1994-09,5.042,
1994-10,5.058,
1994-11,4.975,
1994-12,4.676,
1995-01,5.221,
1995-02,5.587,
1995-03,5.688,
1995-04,5.176,
1995-05,4.734,
1995-06,4.647,
1995-07,4.076,
1995-08,4.046,
1995-09,3.954,
1995-10,4.158,
1995-11,4.587,
1995-12,5.057,
1996-01,5.240,
1996-02,4.820,
1996-03,4.354,
1996-04,4.069,
1996-05,4.130,
1996-06,4.313,
1996-07,4.192,
1996-08,4.574,
1996-09,4.615,
1996-10,4.630,
1996-11,4.651,
1996-12,4.784,
1997-01,4.027,
1997-02,3.424,
1997-03,3.154,
1997-04,3.618,
1997-05,3.476,
1997-06,3.411,
1997-07,3.756,
1997-08,3.718,
1997-09,3.635,
1997-10,3.280,
1997-11,4.367,
1997-12,4.782,
1998-01,4.443,
1998-02,4.490,
1998-03,4.367,
1998-04,4.501,
1998-05,5.029,
1998-06,5.308,
1998-07,4.955,
1998-08,5.307,
1998-09,5.932,
1998-10,6.127,
1998-11,6.084,
1998-12,5.370,
1999-01,5.315,
1999-02,5.133,
1999-03,4.420,
1999-04,4.885,
1999-05,5.164,
1999-06,5.275,
1999-07,6.091,
1999-08,6.608,
1999-09,7.538,
1999-10,8.559,
1999-11,8.773,
1999-12,9.332,
2000-01,7.460,
2000-02,7.134,
2000-03,8.483,
2000-04,9.219,
2000-05,10.663,
2000-06,10.923,
2000-07,10.707,
2000-08,9.909,
2000-09,10.794,
2000-10,10.506,
2000-11,9.808,
2000-12,11.899,
2001-01,9.397,
2001-02,10.662,
2001-03,9.530,
2001-04,10.438,
2001-05,10.013,
2001-06,10.034,
2001-07,9.681,
2001-08,9.871,
2001-09,10.193,
2001-10,10.832,
2001-11,11.254,
2001-12,15.150,
2002-01,11.275,
2002-02,10.938,
2002-03,10.814,
2002-04,10.779,
2002-05,10.221,
2002-06,11.255,
2002-07,10.010,
2002-08,9.258,
2002-09,9.254,
2002-10,9.732,
2002-11,10.373,
2002-12,15.771,
2003-01,11.869,
2003-02,12.428,
2003-03,10.953,
2003-04,10.875,
2003-05,12.565,
2003-06,12.304,
2003-07,11.394,
2003-08,11.560,
2003-09,11.468,
2003-10,11.285,
2003-11,12.091,
2003-12,17.192,
2004-01,12.356,
2004-02,11.189,
2004-03,11.244,
2004-04,11.492,
2004-05,11.175,
2004-06,11.143,
2004-07,10.717,
2004-08,10.913,
2004-09,10.726,
2004-10,10.747,
2004-11,11.991,
2004-12,15.207,
2005-01,10.703,
2005-02,10.604,
2005-03,9.318,
2005-04,9.743,
2005-05,9.811,
2005-06,10.000,
2005-07,9.477,
2005-08,9.511,
2005-09,9.595,
2005-10,9.457,
2005-11,9.598,
2005-12,13.113,
2006-01,9.861,
2006-02,10.462,
2006-03,10.184,
2006-04,9.945,
2006-05,9.514,
2006-06,8.869,
2006-07,9.242,
2006-08,8.935,
2006-09,8.782,
2006-10,9.457,
2006-11,9.447,
2006-12,12.878,
2007-01,10.163,
2007-02,9.745,
2007-03,9.418,
2007-04,9.532,
2007-05,9.231,
2007-06,8.925,
2007-07,8.966,
2007-08,9.491,
2007-09,10.902,
2007-10,10.890,
2007-11,11.246,
2007-12,10.310,
2008-01,9.247,
2008-02,8.227,
2008-03,7.743,
2008-04,8.684,
2008-05,7.567,
2008-06,7.709,
2008-07,8.367,
2008-08,7.557,
2008-09,11.465,
2008-10,7.567,
2008-11,6.955,
2008-12,7.753,
2009-01,9.701,
2009-02,10.788,
2009-03,10.163,
2009-04,10.759,
2009-05,9.387,
2009-06,8.508,
2009-07,8.270,
2009-08,8.198,
2009-09,8.703,
2009-10,8.398,
2009-11,8.597,
2009-12,12.188,
2010-01,9.003,
2010-02,8.768,
2010-03,9.411,
2010-04,9.732,
2010-05,9.904,
2010-06,11.409,
2010-07,12.559,
2010-08,12.978,
2010-09,13.766,
2010-10,17.240,
2010-11,15.222,
2010-12,16.862,
2011-01,16.507,
2011-02,15.803,
2011-03,14.980,
2011-04,15.592,
2011-05,13.567,
2011-06,13.369,
2011-07,14.117,
2011-08,13.790,
2011-09,13.403,
2011-10,12.585,
2011-11,12.442,
2011-12,12.692,
2012-01,10.831,
2012-02,10.654,
2012-03,10.399,
2012-04,11.096,
2012-05,11.019,
2012-06,10.306,
2012-07,10.980,
2012-08,10.856,
2012-09,10.105,
2012-10,10.683,
2012-11,9.871,
2012-12,10.072,
2013-01,10.117,
2013-02,10.467,
2013-03,9.960,
2013-04,10.168,
2013-05,9.631,
2013-06,9.404,
2013-07,9.453,
2013-08,9.378,
2013-09,9.234,
2013-10,9.725,
2013-11,9.210,
2013-12,8.904,
2014-01,8.309,
2014-02,8.098,
2014-03,7.436,
2014-04,7.755,
2014-05,6.934,
2014-06,7.164,
2014-07,7.567,
2014-08,7.751,
2014-09,7.968,
2014-10,8.126,
2014-11,7.871,
2014-12,7.136,Provisional value
