"",BBK01.WX0210,BBK01.WX0210_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 38.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:37,
2002-01,5.291,
2002-02,5.425,
2002-03,5.652,
2002-04,5.581,
2002-05,5.593,
2002-06,5.277,
2002-07,5.160,
2002-08,5.040,
2002-09,4.949,
2002-10,5.130,
2002-11,5.104,
2002-12,4.917,
2003-01,4.768,
2003-02,4.852,
2003-03,5.022,
2003-04,5.080,
2003-05,4.928,
2003-06,5.108,
2003-07,5.383,
2003-08,5.192,
2003-09,5.225,
2003-10,5.273,
2003-11,5.365,
2003-12,5.272,
2004-01,5.272,
2004-02,5.217,
2004-03,5.134,
2004-04,5.239,
2004-05,5.372,
2004-06,5.208,
2004-07,5.122,
2004-08,4.991,
2004-09,4.943,
2004-10,4.891,
2004-11,4.719,
2004-12,4.571,
2005-01,4.292,
2005-02,4.450,
2005-03,4.370,
2005-04,4.294,
2005-05,4.115,
2005-06,3.942,
2005-07,4.041,
2005-08,3.849,
2005-09,3.871,
2005-10,4.035,
2005-11,4.025,
2005-12,3.806,
2006-01,3.995,
2006-02,3.987,
2006-03,4.272,
2006-04,4.456,
2006-05,4.591,
2006-06,4.592,
2006-07,4.491,
2006-08,4.277,
2006-09,4.120,
2006-10,4.003,
2006-11,3.976,
2006-12,4.196,
2007-01,4.362,
2007-02,4.238,
2007-03,4.399,
2007-04,4.451,
2007-05,4.663,
2007-06,4.870,
2007-07,4.687,
2007-08,4.730,
2007-09,4.815,
2007-10,4.731,
2007-11,4.821,
2007-12,4.783,
2008-01,4.662,
2008-02,4.580,
2008-03,4.569,
2008-04,4.720,
2008-05,4.860,
2008-06,4.703,
2008-07,4.560,
2008-08,4.463,
2008-09,4.276,
2008-10,3.952,
2008-11,3.162,
2008-12,3.122,
2009-01,3.284,
2009-02,3.034,
2009-03,3.391,
2009-04,3.477,
2009-05,3.697,
2009-06,3.830,
2009-07,3.700,
2009-08,3.652,
2009-09,3.768,
2009-10,3.726,
2009-11,3.601,
2009-12,3.720,
2010-01,3.634,
2010-02,3.522,
2010-03,3.517,
2010-04,3.351,
2010-05,3.002,
2010-06,3.057,
2010-07,3.203,
2010-08,2.392,
2010-09,2.643,
2010-10,2.719,
2010-11,2.907,
2010-12,3.243,
2011-01,3.448,
2011-02,3.417,
2011-03,3.643,
2011-04,3.585,
2011-05,3.464,
2011-06,3.813,
2011-07,3.373,
2011-08,3.160,
2011-09,2.682,
2011-10,2.803,
2011-11,2.799,
2011-12,2.517,
2012-01,2.421,
2012-02,2.466,
2012-03,2.496,
2012-04,2.488,
2012-05,1.870,
2012-06,2.342,
2012-07,2.372,
2012-08,2.318,
2012-09,2.500,
2012-10,2.477,
2012-11,2.447,
2012-12,2.407,
2013-01,2.549,
2013-02,2.525,
2013-03,2.474,
2013-04,2.290,
2013-05,2.527,
2013-06,2.605,
2013-07,2.557,
2013-08,2.790,
2013-09,2.707,
2013-10,2.730,
2013-11,2.687,
2013-12,2.791,
2014-01,2.581,
2014-02,2.589,
2014-03,2.537,
2014-04,2.454,
2014-05,2.363,
2014-06,2.259,
2014-07,2.180,
2014-08,1.860,
2014-09,2.042,
2014-10,1.916,
2014-11,1.708,
2014-12,1.555,
2015-01,1.219,
