"",BBK01.PQ3076,BBK01.PQ3076_FLAGS
"",Lending to domestic employees and other individuals / Medium-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:25:33,
1968-10,5.635,
1969-01,5.566,
1969-04,6.005,
1969-07,6.225,
1969-10,6.536,
1970-01,6.538,
1970-04,6.958,
1970-07,7.254,
1970-10,7.594,
1971-01,7.728,
1971-04,8.380,
1971-07,8.760,
1971-10,9.174,
1972-01,9.338,
1972-04,9.987,
1972-07,10.450,
1972-10,11.029,
1973-01,11.503,
1973-04,12.227,
1973-07,12.222,
1973-10,12.341,
1974-01,12.007,
1974-04,12.163,
1974-07,12.279,
1974-10,12.145,
1975-01,12.038,
1975-04,12.480,
1975-07,13.122,
1975-10,13.831,
1976-01,14.524,
1976-04,15.987,
1976-07,17.003,
1976-10,18.156,
1977-01,18.674,
1977-04,19.921,
1977-07,20.795,
1977-10,21.653,
1978-01,22.098,
1978-04,23.569,
1978-07,24.442,
1978-10,25.360,
1979-01,25.594,
1979-04,26.744,
1979-07,27.475,
1979-10,27.956,
1980-01,27.957,
1980-04,28.491,
1980-07,28.743,
1980-10,29.686,
1981-01,29.939,
1981-04,30.711,
1981-07,31.346,
1981-10,31.540,
1982-01,31.655,
1982-04,32.483,
1982-07,33.107,
1982-10,33.516,
1983-01,32.885,
1983-04,33.414,
1983-07,34.512,
1983-10,35.398,
1984-01,34.783,
1984-04,35.257,
1984-07,35.258,
1984-10,34.516,
1985-01,33.298,
1985-04,33.240,
1985-07,32.921,
1985-10,33.586,
1986-01,33.029,
1986-04,33.116,
1986-07,32.945,
1986-10,32.377,
1987-01,31.546,
1987-04,31.660,
1987-07,31.602,
1987-10,30.947,
1988-01,30.015,
1988-04,30.400,
1988-07,30.424,
1988-10,30.019,
1989-01,29.413,
1989-04,29.839,
1989-07,29.997,
1989-10,30.289,
1990-01,30.686,
1990-04,31.443,
1990-07,32.110,
1990-10,33.110,
1991-01,33.589,
1991-04,35.173,
1991-07,36.610,
1991-10,37.359,
1992-01,37.449,
1992-04,38.504,
1992-07,39.671,
1992-10,40.062,
1993-01,39.608,
1993-04,39.640,
1993-07,39.672,
1993-10,39.453,
1994-01,38.415,
1994-04,38.541,
1994-07,38.853,
1994-10,39.285,
1995-01,39.006,
1995-04,39.501,
1995-07,39.896,
1995-10,39.969,
1996-01,39.722,
1996-04,40.059,
1996-07,40.412,
1996-10,40.539,
1997-01,39.891,
1997-04,40.284,
1997-07,40.230,
1997-10,39.770,
1998-01,39.297,
1998-04,39.586,
1998-07,39.438,
1998-10,37.849,
1999-01,78.600,
1999-04,77.714,
1999-07,76.611,
1999-10,72.748,
2000-01,72.518,
2000-04,72.909,
2000-07,73.364,
2000-10,72.178,
2001-01,71.872,
2001-04,72.003,
2001-07,71.557,
2001-10,70.456,
2002-01,68.877,
2002-04,69.694,
2002-07,70.462,
2002-10,71.139,
2003-01,71.320,
2003-04,72.000,
2003-07,73.130,
2003-10,73.195,
2004-01,72.314,
2004-04,73.679,
2004-07,74.535,
2004-10,73.826,
2005-01,72.780,
2005-04,71.971,
2005-07,71.606,
2005-10,71.500,
2006-01,69.400,
2006-04,70.182,
2006-07,70.763,
2006-10,69.310,
2007-01,67.676,
2007-04,66.895,
2007-07,66.779,
2007-10,65.365,
2008-01,63.768,
2008-04,63.922,
2008-07,62.265,
2008-10,62.252,
2009-01,63.879,
2009-04,65.359,
2009-07,67.033,
2009-10,68.232,
2010-01,68.059,
2010-04,67.361,
2010-07,67.900,
2010-10,68.473,
2011-01,68.196,
2011-04,68.277,
2011-07,71.307,
2011-10,70.619,
2012-01,70.410,
2012-04,71.036,
2012-07,72.181,
2012-10,72.474,
2013-01,72.594,
2013-04,73.387,
2013-07,74.035,
2013-10,73.879,
2014-01,73.620,
2014-04,72.187,
2014-07,73.083,
2014-10,72.836,
