"",BBK01.QUV461,BBK01.QUV461_FLAGS
"",Banks in Germany: Claims on non-residents / Countries in Africa / Euro,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:04,
2001-12,7.454,
2002-01,7.322,
2002-02,7.352,
2002-03,7.330,
2002-04,7.492,
2002-05,7.471,
2002-06,7.533,
2002-07,7.575,
2002-08,7.720,
2002-09,7.494,
2002-10,7.443,
2002-11,7.423,
2002-12,7.323,
2003-01,7.205,
2003-02,7.210,
2003-03,7.160,
2003-04,7.167,
2003-05,7.219,
2003-06,7.226,
2003-07,7.328,
2003-08,7.288,
2003-09,7.208,
2003-10,7.165,
2003-11,7.151,
2003-12,7.089,
2004-01,7.061,
2004-02,6.999,
2004-03,6.983,
2004-04,7.026,
2004-05,7.106,
2004-06,6.964,
2004-07,7.355,
2004-08,7.306,
2004-09,7.316,
2004-10,7.205,
2004-11,7.134,
2004-12,7.263,
2005-01,7.344,
2005-02,7.159,
2005-03,7.308,
2005-04,7.029,
2005-05,6.955,
2005-06,7.029,
2005-07,7.069,
2005-08,6.885,
2005-09,6.935,
2005-10,6.898,
2005-11,6.999,
2005-12,7.027,
2006-01,7.004,
2006-02,6.976,
2006-03,7.031,
2006-04,6.936,
2006-05,6.855,
2006-06,6.744,
2006-07,6.717,
2006-08,6.726,
2006-09,6.715,
2006-10,6.655,
2006-11,6.733,
2006-12,6.901,
2007-01,6.861,
2007-02,6.906,
2007-03,6.894,
2007-04,6.910,
2007-05,6.923,
2007-06,7.208,
2007-07,7.273,
2007-08,7.338,
2007-09,7.283,
2007-10,7.183,
2007-11,7.362,
2007-12,7.339,
2008-01,7.299,
2008-02,7.185,
2008-03,7.193,
2008-04,6.881,
2008-05,6.952,
2008-06,6.965,
2008-07,6.509,
2008-08,6.638,
2008-09,6.746,
2008-10,6.686,
2008-11,6.698,
2008-12,6.668,
2009-01,6.644,
2009-02,6.634,
2009-03,6.638,
2009-04,6.582,
2009-05,6.482,
2009-06,6.422,
2009-07,6.328,
2009-08,2.915,
2009-09,2.883,
2009-10,2.953,
2009-11,2.927,
2009-12,2.991,
2010-01,2.943,
2010-02,2.905,
2010-03,2.828,
2010-04,2.803,
2010-05,2.792,
2010-06,3.060,
2010-07,3.025,
2010-08,2.983,
2010-09,3.043,
2010-10,3.043,
2010-11,3.007,
2010-12,3.046,
2011-01,3.063,
2011-02,3.058,
2011-03,3.014,
2011-04,3.024,
2011-05,3.076,
2011-06,3.022,
2011-07,2.975,
2011-08,2.954,
2011-09,2.846,
2011-10,2.870,
2011-11,2.937,
2011-12,2.960,
2012-01,2.984,
2012-02,2.999,
2012-03,3.004,
2012-04,2.991,
2012-05,3.008,
2012-06,2.880,
2012-07,2.748,
2012-08,2.740,
2012-09,2.779,
2012-10,2.660,
2012-11,2.714,
2012-12,2.699,
2013-01,2.643,
2013-02,2.615,
2013-03,2.653,
2013-04,2.661,
2013-05,2.512,
2013-06,2.518,
2013-07,2.500,
2013-08,2.458,
2013-09,2.519,
2013-10,2.559,
2013-11,2.556,
2013-12,2.582,
2014-01,2.522,
2014-02,2.577,
2014-03,2.775,
2014-04,2.861,
2014-05,2.815,
2014-06,2.820,
2014-07,3.036,
2014-08,3.035,
2014-09,3.256,
2014-10,3.156,
2014-11,3.190,
2014-12,3.172,
