"",BBK01.QUV559,BBK01.QUV559_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Morocco / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:41,
2001-12,0.057,
2002-01,0.050,
2002-02,0.047,
2002-03,0.048,
2002-04,0.027,
2002-05,0.031,
2002-06,0.025,
2002-07,0.032,
2002-08,0.237,
2002-09,0.040,
2002-10,0.041,
2002-11,0.042,
2002-12,0.050,
2003-01,0.047,
2003-02,0.045,
2003-03,0.040,
2003-04,0.044,
2003-05,0.040,
2003-06,0.048,
2003-07,0.041,
2003-08,0.054,
2003-09,0.039,
2003-10,0.048,
2003-11,0.054,
2003-12,0.059,
2004-01,0.052,
2004-02,0.054,
2004-03,0.053,
2004-04,0.058,
2004-05,0.053,
2004-06,0.052,
2004-07,0.075,
2004-08,0.073,
2004-09,0.080,
2004-10,0.090,
2004-11,0.078,
2004-12,0.094,
2005-01,0.092,
2005-02,0.089,
2005-03,0.098,
2005-04,0.091,
2005-05,0.090,
2005-06,0.132,
2005-07,0.087,
2005-08,0.080,
2005-09,0.080,
2005-10,0.077,
2005-11,0.073,
2005-12,0.074,
2006-01,0.073,
2006-02,0.060,
2006-03,0.069,
2006-04,0.076,
2006-05,0.064,
2006-06,0.062,
2006-07,0.056,
2006-08,0.061,
2006-09,0.061,
2006-10,0.038,
2006-11,0.057,
2006-12,0.051,
2007-01,0.041,
2007-02,0.037,
2007-03,0.036,
2007-04,0.040,
2007-05,0.056,
2007-06,0.060,
2007-07,0.048,
2007-08,0.040,
2007-09,0.036,
2007-10,0.034,
2007-11,0.083,
2007-12,0.087,
2008-01,0.041,
2008-02,0.042,
2008-03,0.195,
2008-04,0.058,
2008-05,0.059,
2008-06,0.055,
2008-07,0.054,
2008-08,0.060,
2008-09,0.057,
2008-10,0.039,
2008-11,0.038,
2008-12,0.039,
2009-01,0.034,
2009-02,0.034,
2009-03,0.024,
2009-04,0.039,
2009-05,0.047,
2009-06,0.038,
2009-07,0.029,
2009-08,0.023,
2009-09,0.028,
2009-10,0.029,
2009-11,0.028,
2009-12,0.040,
2010-01,0.044,
2010-02,0.032,
2010-03,0.057,
2010-04,0.049,
2010-05,0.037,
2010-06,0.033,
2010-07,0.040,
2010-08,0.032,
2010-09,0.032,
2010-10,0.033,
2010-11,0.034,
2010-12,0.022,
2011-01,0.028,
2011-02,0.032,
2011-03,0.029,
2011-04,0.031,
2011-05,0.043,
2011-06,0.040,
2011-07,0.047,
2011-08,0.094,
2011-09,0.143,
2011-10,0.168,
2011-11,0.182,
2011-12,0.229,
2012-01,0.163,
2012-02,0.165,
2012-03,0.150,
2012-04,0.132,
2012-05,0.181,
2012-06,0.114,
2012-07,0.095,
2012-08,0.089,
2012-09,0.139,
2012-10,0.116,
2012-11,0.114,
2012-12,0.134,
2013-01,0.118,
2013-02,0.097,
2013-03,0.105,
2013-04,0.110,
2013-05,0.107,
2013-06,0.146,
2013-07,0.149,
2013-08,0.095,
2013-09,0.120,
2013-10,0.088,
2013-11,0.094,
2013-12,0.094,
2014-01,0.133,
2014-02,0.168,
2014-03,0.169,
2014-04,0.227,
2014-05,0.163,
2014-06,0.200,
2014-07,0.116,
2014-08,0.085,
2014-09,0.129,
2014-10,0.138,
2014-11,0.115,
2014-12,0.099,
