"",BBK01.OUL049,BBK01.OUL049_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:47,
1968-12,0.064,
1969-01,0.064,
1969-02,0.066,
1969-03,0.066,
1969-04,0.067,
1969-05,0.069,
1969-06,0.069,
1969-07,0.070,
1969-08,0.072,
1969-09,0.072,
1969-10,0.073,
1969-11,0.075,
1969-12,0.079,
1970-01,0.084,
1970-02,0.094,
1970-03,0.100,
1970-04,0.109,
1970-05,0.117,
1970-06,0.128,
1970-07,0.144,
1970-08,0.152,
1970-09,0.153,
1970-10,0.155,
1970-11,0.159,
1970-12,0.165,
1971-01,0.172,
1971-02,0.178,
1971-03,0.182,
1971-04,0.184,
1971-05,0.184,
1971-06,0.187,
1971-07,0.197,
1971-08,0.207,
1971-09,0.212,
1971-10,0.221,
1971-11,0.223,
1971-12,0.229,
1972-01,0.238,
1972-02,0.245,
1972-03,0.240,
1972-04,0.243,
1972-05,0.246,
1972-06,0.249,
1972-07,0.259,
1972-08,0.267,
1972-09,0.267,
1972-10,0.280,
1972-11,0.289,
1972-12,0.307,
1973-01,0.328,
1973-02,0.342,
1973-03,0.353,
1973-04,0.388,
1973-05,0.430,
1973-06,0.483,
1973-07,0.570,
1973-08,0.645,
1973-09,0.675,
1973-10,0.720,
1973-11,0.758,
1973-12,0.861,
1974-01,0.990,
1974-02,1.029,
1974-03,1.084,
1974-04,1.118,
1974-05,1.119,
1974-06,1.143,
1974-07,1.191,
1974-08,1.201,
1974-09,1.203,
1974-10,1.217,
1974-11,1.208,
1974-12,1.211,
1975-01,1.217,
1975-02,1.181,
1975-03,1.077,
1975-04,0.891,
1975-05,0.797,
1975-06,0.733,
1975-07,0.692,
1975-08,0.665,
1975-09,0.621,
1975-10,0.580,
1975-11,0.567,
1975-12,0.555,
1976-01,0.534,
1976-02,0.519,
1976-03,0.500,
1976-04,0.486,
1976-05,0.488,
1976-06,0.484,
1976-07,0.495,
1976-08,0.509,
1976-09,0.511,
1976-10,0.509,
1976-11,0.514,
1976-12,0.539,
1977-01,0.566,
1977-02,0.577,
1977-03,0.588,
1977-04,0.597,
1977-05,0.617,
1977-06,0.609,
1977-07,0.633,
1977-08,0.638,
1977-09,0.646,
1977-10,0.650,
1977-11,0.653,
1977-12,0.664,
1978-01,0.688,
1978-02,0.709,
1978-03,0.712,
1978-04,0.730,
1978-05,0.754,
1978-06,0.773,
1978-07,0.788,
1978-08,0.827,
1978-09,0.842,
1978-10,0.855,
1978-11,0.884,
1978-12,0.895,
1979-01,0.953,
1979-02,0.985,
1979-03,0.999,
1979-04,1.029,
1979-05,1.070,
1979-06,1.101,
1979-07,1.179,
1979-08,1.251,
1979-09,1.307,
1979-10,1.378,
1979-11,1.509,
1979-12,1.656,
1980-01,1.827,
1980-02,1.941,
1980-03,2.028,
1980-04,2.125,
1980-05,2.175,
1980-06,2.256,
1980-07,2.348,
1980-08,2.424,
1980-09,2.437,
1980-10,2.504,
1980-11,2.595,
1980-12,2.642,
1981-01,2.816,
1981-02,2.956,
1981-03,3.093,
1981-04,3.240,
1981-05,3.381,
1981-06,3.508,
1981-07,3.728,
1981-08,3.827,
1981-09,3.918,
1981-10,3.992,
1981-11,4.028,
1981-12,4.159,
1982-01,4.359,
1982-02,4.477,
1982-03,4.521,
1982-04,4.578,
1982-05,4.631,
1982-06,4.622,
1982-07,4.712,
1982-08,4.743,
1982-09,4.735,
1982-10,4.692,
1982-11,4.657,
1982-12,4.616,
1983-01,4.593,
1983-02,4.558,
1983-03,4.464,
1983-04,4.393,
1983-05,4.307,
1983-06,4.249,
1983-07,4.248,
1983-08,4.255,
1983-09,4.217,
1983-10,4.206,
1983-11,4.160,
1983-12,4.198,
1984-01,4.274,
1984-02,4.313,
1984-03,4.302,
1984-04,4.297,
1984-05,4.310,
1984-06,4.302,
1984-07,4.333,
1984-08,4.365,
1984-09,4.346,
1984-10,4.358,
1984-11,4.354,
1984-12,4.369,
1985-01,4.443,
1985-02,4.490,
1985-03,4.536,
1985-04,4.556,
1985-05,4.568,
1985-06,4.552,
1985-07,4.553,
1985-08,4.535,
1985-09,4.463,
1985-10,4.472,
1985-11,4.438,
1985-12,5.003,
1986-01,5.061,
1986-02,5.063,
1986-03,5.031,
1986-04,5.008,
1986-05,5.006,
1986-06,4.998,
1986-07,4.617,
1986-08,4.643,
1986-09,4.613,
1986-10,4.619,
1986-11,4.631,
1986-12,4.620,
1987-01,4.693,
1987-02,4.689,
1987-03,4.648,
1987-04,4.613,
1987-05,4.591,
1987-06,4.553,
1987-07,4.569,
1987-08,4.534,
1987-09,4.527,
1987-10,4.539,
1987-11,4.514,
1987-12,4.472,
1988-01,4.482,
1988-02,4.446,
1988-03,4.401,
1988-04,4.379,
1988-05,4.317,
1988-06,4.289,
1988-07,4.331,
1988-08,4.374,
1988-09,4.397,
1988-10,4.393,
1988-11,4.325,
1988-12,4.115,
1989-01,4.247,
1989-02,4.332,
1989-03,4.400,
1989-04,4.489,
1989-05,4.569,
1989-06,4.651,
1989-07,4.788,
1989-08,4.920,
1989-09,5.020,
1989-10,5.199,
1989-11,5.370,
1989-12,5.553,
1990-01,5.945,
1990-02,6.178,
1990-03,6.295,
1990-04,6.397,
1990-05,6.531,
1990-06,6.654,
1990-07,6.757,
1990-08,6.936,
1990-09,7.070,
1990-10,7.230,
1990-11,7.366,
1990-12,7.541,
1991-01,7.888,
1991-02,8.043,
1991-03,8.141,
1991-04,8.272,
1991-05,8.352,
1991-06,8.414,
1991-07,8.551,
1991-08,8.722,
1991-09,8.863,
1991-10,9.082,
1991-11,9.215,
1991-12,9.467,
1992-01,9.881,
1992-02,10.139,
1992-03,10.295,
1992-04,10.495,
1992-05,10.675,
1992-06,10.808,
1992-07,11.066,
1992-08,11.254,
1992-09,11.384,
1992-10,11.422,
1992-11,11.357,
1992-12,11.135,
1993-01,11.568,
1993-02,11.756,
1993-03,11.843,
1993-04,11.958,
1993-05,12.030,
1993-06,12.128,
1993-07,12.269,
1993-08,12.285,
1993-09,12.270,
1993-10,12.334,
1993-11,12.303,
1993-12,12.431,
1994-01,12.669,
1994-02,12.912,
1994-03,13.218,
1994-04,13.232,
1994-05,13.158,
1994-06,12.937,
1994-07,12.775,
1994-08,12.527,
1994-09,12.316,
1994-10,12.044,
1994-11,11.743,
1994-12,11.251,
1995-01,11.093,
1995-02,10.966,
1995-03,10.782,
1995-04,10.612,
1995-05,10.436,
1995-06,10.265,
1995-07,10.146,
1995-08,10.073,
1995-09,9.932,
1995-10,9.779,
1995-11,9.553,
1995-12,9.382,
1996-01,9.321,
1996-02,9.228,
1996-03,9.057,
1996-04,8.937,
1996-05,8.798,
1996-06,8.663,
1996-07,8.513,
1996-08,8.428,
1996-09,8.251,
1996-10,8.178,
1996-11,7.950,
1996-12,7.831,
1997-01,7.875,
1997-02,7.874,
1997-03,7.798,
1997-04,7.767,
1997-05,7.697,
1997-06,7.553,
1997-07,7.477,
1997-08,7.436,
1997-09,7.320,
1997-10,7.307,
1997-11,7.271,
1997-12,7.254,
1998-01,7.289,
1998-02,7.291,
1998-03,7.273,
1998-04,7.270,
1998-05,7.242,
1998-06,7.186,
1998-07,7.215,
1998-08,7.201,
1998-09,7.163,
1998-10,7.166,
1998-11,7.153,
1998-12,7.299,
1999-01,7.534,
1999-02,7.550,
1999-03,7.528,
1999-04,7.447,
1999-05,7.369,
1999-06,7.242,
1999-07,7.228,
1999-08,7.216,
1999-09,7.196,
1999-10,7.169,
1999-11,7.179,
1999-12,7.109,
2000-01,7.002,
2000-02,6.998,
2000-03,6.905,
2000-04,6.800,
2000-05,6.806,
2000-06,6.656,
2000-07,6.721,
2000-08,6.788,
2000-09,6.811,
2000-10,6.951,
2000-11,7.096,
2000-12,7.284,
2001-01,7.445,
2001-02,7.575,
2001-03,7.635,
2001-04,7.689,
2001-05,7.753,
2001-06,7.798,
2001-07,7.841,
2001-08,7.889,
2001-09,7.868,
2001-10,7.871,
2001-11,7.857,
2001-12,7.852,
2002-01,7.857,
2002-02,7.801,
2002-03,7.730,
