"",BBK01.OUD387,BBK01.OUD387_FLAGS
"",Savings bonds purchased by non-banks (non-MFIs) / for up and including 1 year / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:40,
1999-01,0.558,
1999-02,0.642,
1999-03,0.645,
1999-04,0.641,
1999-05,0.640,
1999-06,0.635,
1999-07,0.632,
1999-08,0.625,
1999-09,0.559,
1999-10,0.544,
1999-11,0.516,
1999-12,0.496,
2000-01,0.410,
2000-02,0.424,
2000-03,0.436,
2000-04,0.422,
2000-05,0.472,
2000-06,0.474,
2000-07,0.501,
2000-08,0.526,
2000-09,0.541,
2000-10,0.547,
2000-11,0.549,
2000-12,0.574,
2001-01,0.616,
2001-02,0.650,
2001-03,0.694,
2001-04,0.717,
2001-05,0.746,
2001-06,0.750,
2001-07,0.761,
2001-08,0.758,
2001-09,0.788,
2001-10,0.794,
2001-11,0.761,
2001-12,0.692,
2002-01,0.622,
2002-02,0.601,
2002-03,0.584,
2002-04,0.574,
2002-05,0.580,
2002-06,0.584,
2002-07,0.579,
2002-08,0.568,
2002-09,0.547,
2002-10,0.529,
2002-11,0.497,
2002-12,0.499,
2003-01,0.495,
2003-02,0.556,
2003-03,0.659,
2003-04,0.603,
2003-05,0.680,
2003-06,0.750,
2003-07,0.802,
2003-08,0.806,
2003-09,0.878,
2003-10,0.818,
2003-11,0.753,
2003-12,0.790,
2004-01,0.774,
2004-02,0.709,
2004-03,0.747,
2004-04,0.275,
2004-05,0.266,
2004-06,0.234,
2004-07,0.211,
2004-08,0.216,
2004-09,0.219,
2004-10,0.217,
2004-11,0.224,
2004-12,0.221,
2005-01,0.256,
2005-02,0.259,
2005-03,0.258,
2005-04,0.278,
2005-05,0.274,
2005-06,0.281,
2005-07,0.283,
2005-08,0.276,
2005-09,0.269,
2005-10,0.265,
2005-11,0.258,
2005-12,0.313,
2006-01,0.415,
2006-02,0.444,
2006-03,0.453,
2006-04,0.572,
2006-05,0.622,
2006-06,0.637,
2006-07,0.820,
2006-08,0.922,
2006-09,1.074,
2006-10,1.185,
2006-11,1.237,
2006-12,1.352,
2007-01,1.442,
2007-02,1.498,
2007-03,1.489,
2007-04,1.493,
2007-05,1.550,
2007-06,1.631,
2007-07,1.700,
2007-08,1.733,
2007-09,1.780,
2007-10,2.111,
2007-11,2.442,
2007-12,2.677,
2008-01,3.291,
2008-02,3.646,
2008-03,3.827,
2008-04,4.004,
2008-05,4.488,
2008-06,4.878,
2008-07,4.982,
2008-08,5.002,
2008-09,5.241,
2008-10,5.286,
2008-11,5.508,
2008-12,5.869,
2009-01,6.287,
2009-02,6.718,
2009-03,6.878,
2009-04,6.705,
2009-05,6.262,
2009-06,5.785,
2009-07,5.403,
2009-08,5.201,
2009-09,4.896,
2009-10,4.551,
2009-11,3.953,
2009-12,3.338,
2010-01,2.615,
2010-02,2.156,
2010-03,1.895,
2010-04,1.711,
2010-05,1.484,
2010-06,1.352,
2010-07,1.214,
2010-08,1.181,
2010-09,1.127,
2010-10,1.092,
2010-11,1.049,
2010-12,1.292,
2011-01,1.867,
2011-02,2.129,
2011-03,2.183,
2011-04,2.198,
2011-05,2.267,
2011-06,2.291,
2011-07,2.291,
2011-08,2.290,
2011-09,2.179,
2011-10,2.174,
2011-11,2.273,
2011-12,2.138,
2012-01,1.649,
2012-02,1.507,
2012-03,1.548,
2012-04,1.599,
2012-05,1.670,
2012-06,1.709,
2012-07,1.827,
2012-08,1.972,
2012-09,2.089,
2012-10,2.266,
2012-11,2.302,
2012-12,2.270,
2013-01,2.248,
2013-02,2.274,
2013-03,2.298,
2013-04,2.325,
2013-05,2.318,
2013-06,2.310,
2013-07,2.258,
2013-08,2.158,
2013-09,2.053,
2013-10,1.937,
2013-11,1.976,
2013-12,2.041,
2014-01,2.018,
2014-02,1.935,
2014-03,1.898,
2014-04,1.884,
2014-05,1.948,
2014-06,2.037,
2014-07,2.064,
2014-08,2.114,
2014-09,2.171,
2014-10,2.222,
2014-11,2.196,
2014-12,2.031,Provisional value
