"",BBEX3.A.MZN.USD.CA.AB.A04,BBEX3.A.MZN.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Mozambique / USD 1 = MZN ... (selling),
unit,MZN (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:31,
2007,25.55,
2008,24.30,
2009,26.90,
2010,33.25,
2011,28.95,
2012,28.41,
2013,30.03,
2014,30.85,
"",General: Currency conversion with effect from 1 July 2006 at the rate of MZM 1000 (metical (old)) = MZN 1 (metical (new)). The currency conversion did not entail any appreciation or depreciation against other currencies.,
"","Source: Banco de Moçambique, Maputo.",
"",Methodology: Calculated on the basis of month-end rates.,
