"",BBK01.QUW958,BBK01.QUW958_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Remaining European countries / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:08,
2001-12,0.545,
2002-01,0.539,
2002-02,0.565,
2002-03,0.489,
2002-04,0.479,
2002-05,0.482,
2002-06,0.458,
2002-07,0.462,
2002-08,0.445,
2002-09,0.438,
2002-10,0.434,
2002-11,0.412,
2002-12,0.435,
2003-01,0.410,
2003-02,0.434,
2003-03,0.474,
2003-04,0.471,
2003-05,0.500,
2003-06,0.457,
2003-07,0.459,
2003-08,0.460,
2003-09,0.420,
2003-10,0.431,
2003-11,0.421,
2003-12,0.420,
2004-01,0.417,
2004-02,0.390,
2004-03,0.389,
2004-04,0.386,
2004-05,6.268,
2004-06,6.487,
2004-07,6.834,
2004-08,6.894,
2004-09,7.181,
2004-10,7.283,
2004-11,7.457,
2004-12,7.663,
2005-01,7.977,
2005-02,8.095,
2005-03,8.440,
2005-04,8.246,
2005-05,8.571,
2005-06,8.949,
2005-07,8.959,
2005-08,9.001,
2005-09,9.243,
2005-10,9.560,
2005-11,9.859,
2005-12,7.893,
2006-01,8.109,
2006-02,8.065,
2006-03,8.331,
2006-04,8.399,
2006-05,8.316,
2006-06,8.540,
2006-07,8.117,
2006-08,8.837,
2006-09,9.142,
2006-10,9.399,
2006-11,9.158,
2006-12,9.704,
2007-01,2.370,
2007-02,2.376,
2007-03,2.349,
2007-04,2.447,
2007-05,2.453,
2007-06,2.625,
2007-07,2.787,
2007-08,2.816,
2007-09,2.941,
2007-10,3.053,
2007-11,3.029,
2007-12,3.109,
2008-01,2.340,
2008-02,2.430,
2008-03,2.497,
2008-04,2.376,
2008-05,2.395,
2008-06,2.428,
2008-07,2.558,
2008-08,2.604,
2008-09,2.746,
2008-10,2.775,
2008-11,2.802,
2008-12,2.946,
2009-01,2.533,
2009-02,2.537,
2009-03,2.520,
2009-04,2.492,
2009-05,2.477,
2009-06,2.514,
2009-07,2.419,
2009-08,2.403,
2009-09,2.366,
2009-10,2.262,
2009-11,2.182,
2009-12,1.614,
2010-01,1.675,
2010-02,1.721,
2010-03,1.729,
2010-04,1.718,
2010-05,2.135,
2010-06,1.783,
2010-07,1.645,
2010-08,1.744,
2010-09,1.682,
2010-10,1.670,
2010-11,1.676,
2010-12,1.662,
2011-01,1.513,
2011-02,1.476,
2011-03,1.628,
2011-04,1.618,
2011-05,1.672,
2011-06,1.654,
2011-07,1.730,
2011-08,1.651,
2011-09,1.637,
2011-10,1.738,
2011-11,1.712,
2011-12,1.717,
2012-01,1.702,
2012-02,1.627,
2012-03,1.618,
2012-04,1.535,
2012-05,1.426,
2012-06,1.422,
2012-07,1.366,
2012-08,1.397,
2012-09,1.400,
2012-10,1.696,
2012-11,1.793,
2012-12,1.773,
2013-01,1.659,
2013-02,1.591,
2013-03,1.575,
2013-04,1.482,
2013-05,1.454,
2013-06,1.328,
2013-07,1.339,
2013-08,1.332,
2013-09,1.257,
2013-10,1.225,
2013-11,1.199,
2013-12,1.188,
2014-01,1.128,
2014-02,1.126,
2014-03,1.001,
2014-04,1.002,
2014-05,0.936,
2014-06,0.931,
2014-07,0.831,
2014-08,0.805,
2014-09,0.520,
2014-10,0.469,
2014-11,0.429,
