"",BBK01.OUB245,BBK01.OUB245_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic employees / Time deposits / for more than 2 years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:09,
1999-01,2.450,
1999-02,2.459,
1999-03,2.404,
1999-04,2.381,
1999-05,2.371,
1999-06,2.247,
1999-07,2.221,
1999-08,2.062,
1999-09,2.039,
1999-10,2.046,
1999-11,2.055,
1999-12,2.124,
2000-01,2.183,
2000-02,2.210,
2000-03,2.236,
2000-04,2.362,
2000-05,2.357,
2000-06,2.241,
2000-07,2.221,
2000-08,2.228,
2000-09,2.221,
2000-10,2.233,
2000-11,2.292,
2000-12,2.210,
2001-01,2.325,
2001-02,2.375,
2001-03,2.404,
2001-04,2.437,
2001-05,2.471,
2001-06,2.498,
2001-07,2.541,
2001-08,2.550,
2001-09,2.548,
2001-10,2.595,
2001-11,2.627,
2001-12,2.656,
2002-01,2.708,
2002-02,2.734,
2002-03,2.751,
2002-04,2.800,
2002-05,2.891,
2002-06,2.790,
2002-07,2.843,
2002-08,2.891,
2002-09,2.980,
2002-10,3.045,
2002-11,3.160,
2002-12,3.270,
2003-01,3.342,
2003-02,3.403,
2003-03,3.409,
2003-04,3.422,
2003-05,3.447,
2003-06,3.380,
2003-07,3.319,
2003-08,3.335,
2003-09,3.277,
2003-10,3.263,
2003-11,3.230,
2003-12,3.199,
2004-01,3.161,
2004-02,3.043,
2004-03,3.006,
2004-04,3.058,
2004-05,3.087,
2004-06,3.143,
2004-07,3.216,
2004-08,3.278,
2004-09,3.310,
2004-10,3.313,
2004-11,3.302,
2004-12,3.802,
2005-01,3.812,
2005-02,3.802,
2005-03,3.833,
2005-04,3.681,
2005-05,3.607,
2005-06,3.604,
2005-07,3.593,
2005-08,3.594,
2005-09,3.459,
2005-10,3.664,
2005-11,3.647,
2005-12,3.157,
2006-01,3.139,
2006-02,3.057,
2006-03,3.056,
2006-04,3.054,
2006-05,3.042,
2006-06,3.045,
2006-07,3.064,
2006-08,3.079,
2006-09,3.095,
2006-10,3.082,
2006-11,3.317,
2006-12,3.222,
2007-01,3.199,
2007-02,3.174,
2007-03,3.196,
2007-04,3.187,
2007-05,3.183,
2007-06,3.186,
2007-07,3.189,
2007-08,3.294,
2007-09,3.601,
2007-10,3.623,
2007-11,3.638,
2007-12,3.678,
2008-01,3.725,
2008-02,3.798,
2008-03,3.846,
2008-04,3.796,
2008-05,3.802,
2008-06,3.807,
2008-07,3.829,
2008-08,4.103,
2008-09,4.057,
2008-10,4.129,
2008-11,4.349,
2008-12,4.701,
2009-01,4.991,
2009-02,5.212,
2009-03,6.137,
2009-04,6.448,
2009-05,6.778,
2009-06,7.274,
2009-07,7.596,
2009-08,7.815,
2009-09,8.000,
2009-10,8.171,
2009-11,8.263,
2009-12,8.552,
2010-01,8.709,
2010-02,9.111,
2010-03,9.266,
2010-04,9.401,
2010-05,9.454,
2010-06,9.521,
2010-07,9.647,
2010-08,9.769,
2010-09,9.937,
2010-10,10.030,
2010-11,10.063,
2010-12,10.158,
2011-01,10.261,
2011-02,10.460,
2011-03,10.627,
2011-04,10.395,
2011-05,10.516,
2011-06,10.688,
2011-07,10.788,
2011-08,10.803,
2011-09,10.872,
2011-10,11.053,
2011-11,11.268,
2011-12,11.378,
2012-01,11.639,
2012-02,11.993,
2012-03,11.816,
2012-04,11.997,
2012-05,12.046,
2012-06,12.409,
2012-07,12.447,
2012-08,12.527,
2012-09,12.545,
2012-10,12.640,
2012-11,12.764,
2012-12,12.929,
2013-01,12.972,
2013-02,12.954,
2013-03,12.996,
2013-04,12.886,
2013-05,12.928,
2013-06,13.045,
2013-07,13.118,
2013-08,13.211,
2013-09,13.273,
2013-10,13.321,
2013-11,13.507,
2013-12,13.559,
2014-01,13.673,
2014-02,13.845,
2014-03,13.905,
2014-04,13.850,
2014-05,14.019,
2014-06,14.241,
2014-07,14.411,
2014-08,14.480,
2014-09,14.584,
2014-10,14.589,
2014-11,14.705,
2014-12,14.856,Provisional value
