"",BBK01.QUK784,BBK01.QUK784_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Cyprus / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:31,
2002-03,0.420,
2002-04,0.119,
2002-05,0.120,
2002-06,0.130,
2002-07,0.142,
2002-08,0.140,
2002-09,0.147,
2002-10,0.138,
2002-11,0.133,
2002-12,0.133,
2003-01,0.125,
2003-02,0.149,
2003-03,0.150,
2003-04,0.137,
2003-05,0.132,
2003-06,0.123,
2003-07,0.116,
2003-08,0.110,
2003-09,0.128,
2003-10,0.135,
2003-11,0.147,
2003-12,0.168,
2004-01,0.131,
2004-02,0.122,
2004-03,0.075,
2004-04,0.087,
2004-05,0.075,
2004-06,0.100,
2004-07,0.124,
2004-08,0.100,
2004-09,0.123,
2004-10,0.115,
2004-11,0.145,
2004-12,0.090,
2005-01,0.079,
2005-02,0.081,
2005-03,0.081,
2005-04,0.071,
2005-05,0.089,
2005-06,0.093,
2005-07,0.102,
2005-08,0.091,
2005-09,0.083,
2005-10,0.090,
2005-11,0.092,
2005-12,0.087,
2006-01,0.083,
2006-02,0.050,
2006-03,0.046,
2006-04,0.043,
2006-05,0.044,
2006-06,0.059,
2006-07,0.029,
2006-08,0.074,
2006-09,0.094,
2006-10,0.161,
2006-11,0.153,
2006-12,0.089,
2007-01,0.099,
2007-02,0.065,
2007-03,0.119,
2007-04,0.135,
2007-05,0.159,
2007-06,0.108,
2007-07,0.169,
2007-08,0.096,
2007-09,0.104,
2007-10,0.046,
2007-11,0.039,
2007-12,0.052,
2008-01,0.089,
2008-02,0.090,
2008-03,0.105,
2008-04,0.071,
2008-05,0.050,
2008-06,0.303,
2008-07,0.195,
2008-08,0.138,
2008-09,0.163,
2008-10,0.171,
2008-11,0.262,
2008-12,0.096,
2009-01,0.128,
2009-02,0.099,
2009-03,0.091,
2009-04,0.091,
2009-05,0.088,
2009-06,0.089,
2009-07,0.074,
2009-08,0.077,
2009-09,0.073,
2009-10,0.073,
2009-11,0.073,
2009-12,0.112,
2010-01,0.121,
2010-02,0.091,
2010-03,0.090,
2010-04,0.091,
2010-05,0.097,
2010-06,0.095,
2010-07,0.465,
2010-08,0.478,
2010-09,0.043,
2010-10,0.055,
2010-11,0.079,
2010-12,0.055,
2011-01,0.043,
2011-02,0.005,
2011-03,0.393,
2011-04,0.379,
2011-05,0.300,
2011-06,0.290,
2011-07,0.431,
2011-08,0.324,
2011-09,0.342,
2011-10,0.106,
2011-11,0.104,
2011-12,0.109,
2012-01,0.178,
2012-02,0.101,
2012-03,0.005,
2012-04,0.001,
2012-05,0.007,
2012-06,0.009,
2012-07,0.014,
2012-08,0.001,
2012-09,0.001,
2012-10,0.096,
2012-11,0.094,
2012-12,0.071,
2013-01,0.000,
2013-02,0.004,
2013-03,0.005,
2013-04,0.013,
2013-05,0.004,
2013-06,0.004,
2013-07,0.005,
2013-08,0.003,
2013-09,0.002,
2013-10,0.002,
2013-11,0.001,
2013-12,0.000,
2014-01,0.002,
2014-02,0.002,
2014-03,0.002,
2014-04,0.004,
2014-05,0.000,
2014-06,0.000,
2014-07,0.002,
2014-08,0.002,
2014-09,0.004,
2014-10,0.003,
