"",BBXS1.A.I7.N.EUBUCS.MANU.MAN013.TT.PCT.I00,BBXS1.A.I7.N.EUBUCS.MANU.MAN013.TT.PCT.I00_FLAGS
"",Business and consumer surveys (European Commission) / Capacity utilization (man) / Unadjusted figure / Euro area 18 (fixed composition),
unit,% (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 13:18:36,
1985,80.2,
1986,81.3,
1987,81.2,
1988,82.3,
1989,84.8,
1990,85.2,
1991,83.7,
1992,81.0,
1993,77.7,
1994,80.2,
1995,82.7,
1996,80.5,
1997,82.0,
1998,83.6,
1999,82.5,
2000,84.4,
2001,83.2,
2002,81.4,
2003,81.3,
2004,81.6,
2005,81.5,
2006,83.3,
2007,84.6,
2008,83.2,
2009,71.2,
2010,76.0,
2011,80.7,
2012,78.9,
2013,78.0,
2014,79.9,
"",Source: Bundesbank calculation from seasonally adjusted quarterly data.,
