"",BBK01.QX7641,BBK01.QX7641_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Norway / US dollars",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:38,
1995-01,0.014,
1995-02,0.008,
1995-03,0.008,
1995-04,0.016,
1995-05,0.004,
1995-06,.,No value available
1995-07,0.010,
1995-08,0.003,
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,.,No value available
1996-01,.,No value available
1996-02,0.004,
1996-03,0.023,
1996-04,0.006,
1996-05,0.004,
1996-06,0.005,
1996-07,0.005,
1996-08,0.078,
1996-09,0.006,
1996-10,0.006,
1996-11,0.005,
1996-12,0.006,
1997-01,0.008,
1997-02,0.009,
1997-03,0.006,
1997-04,0.010,
1997-05,0.013,
1997-06,0.015,
1997-07,0.011,
1997-08,0.009,
1997-09,0.010,
1997-10,0.010,
1997-11,0.010,
1997-12,0.011,
1998-01,0.014,
1998-02,0.022,
1998-03,0.005,
1998-04,0.192,
1998-05,0.193,
1998-06,0.120,
1998-07,0.088,
1998-08,0.004,
1998-09,0.103,
1998-10,0.003,
1998-11,0.042,
1998-12,0.002,
1999-01,0.001,
1999-02,0.049,
1999-03,0.070,
1999-04,0.062,
1999-05,0.117,
1999-06,0.089,
1999-07,0.038,
1999-08,0.015,
1999-09,0.008,
1999-10,0.006,
1999-11,0.006,
1999-12,0.002,
2000-01,0.003,
2000-02,0.153,
2000-03,0.005,
2000-04,0.063,
2000-05,0.011,
2000-06,0.049,
2000-07,0.224,
2000-08,0.004,
2000-09,0.007,
2000-10,0.005,
2000-11,0.003,
2000-12,0.056,
2001-01,0.175,
2001-02,0.006,
2001-03,0.009,
2001-04,0.155,
2001-05,0.006,
2001-06,0.135,
2001-07,0.018,
2001-08,0.014,
2001-09,0.112,
2001-10,0.022,
2001-11,0.005,
2001-12,0.002,
2002-01,0.006,
2002-02,0.059,
2002-03,0.006,
2002-04,0.022,
2002-05,0.004,
2002-06,0.006,
2002-07,0.002,
2002-08,0.012,
2002-09,0.005,
2002-10,0.089,
2002-11,0.053,
2002-12,0.015,
2003-01,0.023,
2003-02,0.031,
2003-03,0.004,
2003-04,0.005,
2003-05,0.012,
2003-06,0.012,
2003-07,0.002,
2003-08,0.003,
2003-09,0.004,
2003-10,0.086,
2003-11,0.001,
2003-12,0.002,
2004-01,0.002,
2004-02,0.002,
2004-03,0.003,
2004-04,0.001,
2004-05,0.001,
2004-06,0.007,
2004-07,0.026,
2004-08,0.004,
2004-09,0.002,
2004-10,0.010,
2004-11,0.153,
2004-12,0.006,
2005-01,0.002,
2005-02,0.001,
2005-03,0.002,
2005-04,0.014,
2005-05,0.002,
2005-06,0.233,
2005-07,0.039,
2005-08,0.000,
2005-09,0.022,
2005-10,0.032,
2005-11,0.019,
2005-12,0.003,
2006-01,0.001,
2006-02,0.002,
2006-03,0.002,
2006-04,0.003,
2006-05,0.001,
2006-06,0.003,
2006-07,0.002,
2006-08,0.000,
2006-09,0.002,
2006-10,0.002,
2006-11,0.095,
2006-12,0.003,
2007-01,0.005,
2007-02,0.010,
2007-03,0.002,
2007-04,0.002,
2007-05,0.001,
2007-06,0.002,
2007-07,0.003,
2007-08,0.002,
2007-09,0.002,
2007-10,0.002,
2007-11,0.001,
2007-12,0.001,
2008-01,0.002,
2008-02,0.002,
2008-03,0.003,
2008-04,0.002,
2008-05,0.001,
2008-06,0.001,
2008-07,0.002,
2008-08,0.001,
2008-09,0.001,
2008-10,0.002,
2008-11,0.001,
2008-12,0.001,
2009-01,0.002,
2009-02,0.001,
2009-03,0.002,
2009-04,0.002,
2009-05,0.001,
2009-06,0.003,
2009-07,0.004,
2009-08,0.002,
2009-09,0.003,
2009-10,0.003,
2009-11,0.002,
2009-12,0.003,
2010-01,0.003,
2010-02,0.002,
2010-03,0.002,
2010-04,0.004,
2010-05,0.003,
2010-06,0.014,
2010-07,0.007,
2010-08,0.005,
2010-09,0.008,
2010-10,0.007,
2010-11,0.026,
2010-12,0.005,
2011-01,0.008,
2011-02,0.009,
2011-03,0.004,
2011-04,0.004,
2011-05,0.005,
2011-06,0.008,
2011-07,0.008,
2011-08,0.026,
2011-09,0.005,
2011-10,0.127,
2011-11,0.004,
2011-12,0.004,
2012-01,0.005,
2012-02,0.004,
2012-03,0.006,
2012-04,0.007,
2012-05,0.006,
2012-06,0.004,
2012-07,0.005,
2012-08,0.006,
2012-09,0.006,
2012-10,0.112,
2012-11,0.104,
2012-12,0.034,
2013-01,0.030,
2013-02,0.003,
2013-03,0.004,
2013-04,0.005,
2013-05,0.005,
2013-06,0.004,
2013-07,0.003,
2013-08,0.003,
2013-09,0.003,
2013-10,0.003,
2013-11,0.017,
2013-12,0.004,
2014-01,0.004,
2014-02,0.004,
2014-03,0.003,
2014-04,0.002,
2014-05,0.001,
2014-06,0.001,
2014-07,0.004,
2014-08,0.008,
2014-09,0.001,
2014-10,0.003,
2014-11,0.000,
