"",BBK01.WX0075,BBK01.WX0075_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 3.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:23,
2002-01,4.415,
2002-02,4.352,
2002-03,4.811,
2002-04,4.583,
2002-05,4.697,
2002-06,4.414,
2002-07,4.107,
2002-08,3.890,
2002-09,3.492,
2002-10,3.560,
2002-11,3.569,
2002-12,3.167,
2003-01,3.040,
2003-02,2.729,
2003-03,2.918,
2003-04,2.893,
2003-05,2.508,
2003-06,2.561,
2003-07,2.883,
2003-08,3.138,
2003-09,2.803,
2003-10,3.242,
2003-11,3.414,
2003-12,3.153,
2004-01,3.081,
2004-02,2.776,
2004-03,2.638,
2004-04,2.990,
2004-05,3.212,
2004-06,3.251,
2004-07,3.160,
2004-08,2.949,
2004-09,2.986,
2004-10,2.873,
2004-11,2.754,
2004-12,2.830,
2005-01,2.752,
2005-02,2.897,
2005-03,2.840,
2005-04,2.593,
2005-05,2.462,
2005-06,2.321,
2005-07,2.556,
2005-08,2.470,
2005-09,2.646,
2005-10,2.918,
2005-11,3.047,
2005-12,3.106,
2006-01,3.247,
2006-02,3.307,
2006-03,3.601,
2006-04,3.733,
2006-05,3.729,
2006-06,3.917,
2006-07,3.794,
2006-08,3.734,
2006-09,3.795,
2006-10,3.861,
2006-11,3.836,
2006-12,4.123,
2007-01,4.198,
2007-02,4.077,
2007-03,4.208,
2007-04,4.309,
2007-05,4.620,
2007-06,4.735,
2007-07,4.617,
2007-08,4.520,
2007-09,4.510,
2007-10,4.536,
2007-11,4.383,
2007-12,4.510,
2008-01,3.941,
2008-02,3.793,
2008-03,4.149,
2008-04,4.418,
2008-05,4.857,
2008-06,5.274,
2008-07,4.895,
2008-08,4.737,
2008-09,4.608,
2008-10,3.813,
2008-11,3.238,
2008-12,2.945,
2009-01,2.543,
2009-02,2.364,
2009-03,2.124,
2009-04,2.139,
2009-05,2.147,
2009-06,2.247,
2009-07,2.176,
2009-08,2.181,
2009-09,2.116,
2009-10,2.200,
2009-11,2.132,
2009-12,2.240,
2010-01,2.026,
2010-02,1.809,
2010-03,1.772,
2010-04,1.720,
2010-05,1.597,
2010-06,1.582,
2010-07,1.637,
2010-08,1.359,
2010-09,1.635,
2010-10,1.764,
2010-11,1.774,
2010-12,1.864,
2011-01,2.352,
2011-02,2.369,
2011-03,2.674,
2011-04,2.635,
2011-05,2.373,
2011-06,2.393,
2011-07,2.048,
2011-08,1.737,
2011-09,1.565,
2011-10,1.603,
2011-11,1.564,
2011-12,1.356,
2012-01,1.163,
2012-02,1.194,
2012-03,1.183,
2012-04,1.021,
2012-05,0.900,
2012-06,0.933,
2012-07,0.666,
2012-08,0.573,
2012-09,0.552,
2012-10,0.582,
2012-11,0.501,
2012-12,0.460,
2013-01,0.846,
2013-02,0.553,
2013-03,0.603,
2013-04,0.475,
2013-05,0.585,
2013-06,0.792,
2013-07,0.713,
2013-08,0.852,
2013-09,0.753,
2013-10,0.644,
2013-11,0.586,
2013-12,0.753,
2014-01,0.588,
2014-02,0.591,
2014-03,0.616,
2014-04,0.571,
2014-05,0.455,
2014-06,0.382,
2014-07,0.388,
2014-08,0.308,
2014-09,0.246,
2014-10,0.249,
2014-11,0.258,
2014-12,0.221,
2015-01,0.191,
