"",BBK01.OUA298,BBK01.OUA298_FLAGS
"",Time deposits of resident households / for more than two years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:06,
1999-01,110.020,
1999-02,110.314,
1999-03,110.374,
1999-04,110.146,
1999-05,109.523,
1999-06,109.282,
1999-07,108.959,
1999-08,108.496,
1999-09,108.659,
1999-10,108.050,
1999-11,108.348,
1999-12,111.412,
2000-01,111.019,
2000-02,111.207,
2000-03,111.323,
2000-04,111.194,
2000-05,110.523,
2000-06,109.970,
2000-07,109.932,
2000-08,109.758,
2000-09,109.277,
2000-10,108.887,
2000-11,108.893,
2000-12,111.694,
2001-01,111.496,
2001-02,111.639,
2001-03,111.638,
2001-04,111.317,
2001-05,110.943,
2001-06,110.816,
2001-07,110.211,
2001-08,110.168,
2001-09,110.269,
2001-10,109.839,
2001-11,110.053,
2001-12,113.358,
2002-01,113.306,
2002-02,113.306,
2002-03,113.758,
2002-04,113.841,
2002-05,113.895,
2002-06,113.946,
2002-07,113.819,
2002-08,113.978,
2002-09,114.367,
2002-10,114.479,
2002-11,115.023,
2002-12,118.369,
2003-01,118.819,
2003-02,119.372,
2003-03,119.939,
2003-04,120.130,
2003-05,120.018,
2003-06,120.135,
2003-07,120.076,
2003-08,120.365,
2003-09,120.657,
2003-10,120.781,
2003-11,119.656,
2003-12,122.989,
2004-01,123.338,
2004-02,123.624,
2004-03,124.559,
2004-04,124.838,
2004-05,124.463,
2004-06,124.690,
2004-07,124.737,
2004-08,125.297,
2004-09,125.716,
2004-10,125.772,
2004-11,125.205,
2004-12,129.460,
2005-01,130.136,
2005-02,130.598,
2005-03,131.324,
2005-04,131.600,
2005-05,129.454,
2005-06,129.576,
2005-07,129.403,
2005-08,129.597,
2005-09,129.874,
2005-10,129.994,
2005-11,130.337,
2005-12,133.044,
2006-01,133.379,
2006-02,133.669,
2006-03,134.438,
2006-04,134.689,
2006-05,134.632,
2006-06,134.541,
2006-07,134.277,
2006-08,134.294,
2006-09,134.366,
2006-10,134.174,
2006-11,134.065,
2006-12,136.689,
2007-01,136.632,
2007-02,136.380,
2007-03,136.590,
2007-04,136.196,
2007-05,135.777,
2007-06,135.434,
2007-07,134.753,
2007-08,134.480,
2007-09,134.613,
2007-10,134.081,
2007-11,133.749,
2007-12,136.114,
2008-01,135.809,
2008-02,135.246,
2008-03,135.263,
2008-04,134.499,
2008-05,133.876,
2008-06,133.344,
2008-07,132.294,
2008-08,131.951,
2008-09,131.259,
2008-10,130.288,
2008-11,129.841,
2008-12,132.599,
2009-01,131.973,
2009-02,131.935,
2009-03,133.024,
2009-04,133.284,
2009-05,133.710,
2009-06,134.238,
2009-07,134.508,
2009-08,134.904,
2009-09,135.655,
2009-10,136.612,
2009-11,137.376,
2009-12,140.957,
2010-01,141.990,
2010-02,143.277,
2010-03,144.450,
2010-04,145.080,
2010-05,145.533,
2010-06,145.985,
2010-07,146.459,
2010-08,146.947,
2010-09,147.574,
2010-10,148.011,
2010-11,148.535,
2010-12,151.423,
2011-01,152.187,
2011-02,152.942,
2011-03,153.810,
2011-04,153.593,
2011-05,154.132,
2011-06,154.733,
2011-07,154.892,
2011-08,155.115,
2011-09,155.603,
2011-10,156.049,
2011-11,156.646,
2011-12,159.878,
2012-01,160.711,
2012-02,161.665,
2012-03,161.957,
2012-04,162.198,
2012-05,162.691,
2012-06,162.996,
2012-07,163.116,
2012-08,163.334,
2012-09,163.629,
2012-10,163.892,
2012-11,163.760,
2012-12,166.370,
2013-01,166.981,
2013-02,167.573,
2013-03,168.142,
2013-04,168.248,
2013-05,168.846,
2013-06,169.243,
2013-07,168.995,
2013-08,169.264,
2013-09,169.666,
2013-10,170.201,
2013-11,171.066,
2013-12,173.590,
2014-01,174.628,
2014-02,175.618,
2014-03,176.174,
2014-04,176.419,
2014-05,177.141,
2014-06,177.777,
2014-07,177.982,
2014-08,178.516,
2014-09,179.053,
2014-10,179.294,
2014-11,179.814,
2014-12,182.435,Provisional value
