"",BBK01.OUZ002,BBK01.OUZ002_FLAGS
"","Balance sheet, total, All categories of banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:55:45,
1999-01,6042.078,
1999-02,6005.053,
1999-03,6040.255,
1999-04,6135.898,
1999-05,6154.530,
1999-06,6197.504,
1999-07,6232.547,
1999-08,6282.326,
1999-09,6351.862,
1999-10,6454.818,
1999-11,6561.835,
1999-12,6495.338,
2000-01,6581.089,
2000-02,6612.065,
2000-03,6975.290,
2000-04,7063.264,
2000-05,7088.172,
2000-06,6991.726,
2000-07,6793.109,
2000-08,6886.805,
2000-09,6920.462,
2000-10,7065.692,
2000-11,7100.234,
2000-12,7035.212,
2001-01,7070.721,
2001-02,7186.241,
2001-03,7246.116,
2001-04,7339.306,
2001-05,7429.521,
2001-06,7339.073,
2001-07,7291.531,
2001-08,7301.365,
2001-09,7383.035,
2001-10,7405.102,
2001-11,7479.711,
2001-12,7394.249,
2002-01,7383.643,
2002-02,7386.596,
2002-03,7387.245,
2002-04,7387.909,
2002-05,7371.154,
2002-06,7245.151,
2002-07,7279.360,
2002-08,7312.440,
2002-09,7343.145,
2002-10,7371.270,
2002-11,7459.864,
2002-12,7276.315,
2003-01,7300.209,
2003-02,7336.028,
2003-03,7301.214,
2003-04,7321.554,
2003-05,7357.456,
2003-06,7357.683,
2003-07,7304.093,
2003-08,7273.005,
2003-09,7236.490,
2003-10,7247.740,
2003-11,7290.822,
2003-12,7173.403,
2004-01,7252.946,
2004-02,7308.287,
2004-03,7382.868,
2004-04,7452.931,
2004-05,7444.443,
2004-06,7423.167,
2004-07,7472.557,
2004-08,7469.676,
2004-09,7487.092,
2004-10,7542.054,
2004-11,7610.956,
2004-12,7527.693,
2005-01,7616.518,
2005-02,7688.975,
2005-03,7673.602,
2005-04,7863.922,
2005-05,7875.816,
2005-06,7852.623,
2005-07,8165.256,
2005-08,7847.298,
2005-09,7867.282,
2005-10,7934.612,
2005-11,8001.972,
2005-12,7794.262,
2006-01,7931.864,
2006-02,7977.655,
2006-03,8004.224,
2006-04,8113.021,
2006-05,8123.496,
2006-06,8008.991,
2006-07,8036.555,
2006-08,8047.108,
2006-09,8046.468,
2006-10,8096.003,
2006-11,8178.881,
2006-12,8099.893,
2007-01,8272.234,
2007-02,8341.334,
2007-03,8396.646,
2007-04,8461.196,
2007-05,8544.651,
2007-06,8558.734,
2007-07,8606.247,
2007-08,8548.308,
2007-09,8584.543,
2007-10,8577.971,
2007-11,8627.255,
2007-12,8623.119,
2008-01,8666.634,
2008-02,8656.049,
2008-03,8652.825,
2008-04,8725.763,
2008-05,8733.247,
2008-06,8592.909,
2008-07,8594.020,
2008-08,8678.477,
2008-09,8797.623,
2008-10,8983.898,
2008-11,8863.002,
2008-12,8575.633,
2009-01,8741.994,
2009-02,8688.755,
2009-03,8515.795,
2009-04,8550.094,
2009-05,8399.808,
2009-06,8371.256,
2009-07,8281.345,
2009-08,8253.222,
2009-09,8190.604,
2009-10,8191.402,
2009-11,8194.434,
2009-12,8050.382,
2010-01,8162.155,
2010-02,8166.162,
2010-03,8143.294,
2010-04,8333.898,
2010-05,8602.448,
2010-06,8458.161,
2010-07,8238.600,
2010-08,8312.012,
2010-09,8142.322,
2010-10,8178.778,
2010-11,8315.598,
2010-12,9481.265,
2011-01,9246.920,
2011-02,9186.743,
2011-03,8939.760,
2011-04,9011.087,
2011-05,9064.822,
2011-06,8861.710,
2011-07,9053.761,
2011-08,9361.654,
2011-09,9745.516,
2011-10,9489.890,
2011-11,9582.552,
2011-12,9559.126,
2012-01,9685.539,
2012-02,9709.458,
2012-03,9567.440,
2012-04,9723.170,
2012-05,10139.371,
2012-06,9825.510,
2012-07,9940.354,
2012-08,9886.572,
2012-09,9711.993,
2012-10,9597.470,
2012-11,9605.935,
2012-12,9293.960,
2013-01,9227.728,
2013-02,9231.365,
2013-03,9160.142,
2013-04,9187.079,
2013-05,9054.746,
2013-06,8836.936,
2013-07,8767.073,
2013-08,8689.756,
2013-09,8638.938,
2013-10,8681.166,
2013-11,8671.347,
2013-12,8348.518,
2014-01,8619.941,
2014-02,8540.632,
2014-03,8403.508,
2014-04,8457.753,
2014-05,8550.233,
2014-06,8435.657,
2014-07,8555.334,
2014-08,8643.557,
2014-09,8620.461,
2014-10,8657.272,
2014-11,8706.524,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
