"",BBNZ1.A.DE.N.I.0158.A,BBNZ1.A.DE.N.I.0158.A_FLAGS
"",Germany / National accounts / Use of GDP / Other investment / Price index,
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-24 08:20:41,
1991,85.13,
1992,87.00,
1993,88.27,
1994,89.39,
1995,90.37,
1996,91.31,
1997,91.78,
1998,91.79,
1999,91.88,
2000,92.85,
2001,93.75,
2002,94.37,
2003,94.94,
2004,95.74,
2005,96.32,
2006,96.91,
2007,97.56,
2008,98.57,
2009,98.81,
2010,100.00,
2011,101.45,
2012,103.52,
2013,105.61,
2014,107.80,
