"",BBK01.QUW298,BBK01.QUW298_FLAGS
"",Foreign branches in Hong Kong: Short-term liabilities to foreign banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:46,
2001-12,6.210,
2002-01,6.536,
2002-02,8.227,
2002-03,8.717,
2002-04,8.260,
2002-05,7.938,
2002-06,7.158,
2002-07,6.635,
2002-08,6.908,
2002-09,6.295,
2002-10,6.365,
2002-11,6.001,
2002-12,6.375,
2003-01,6.052,
2003-02,5.814,
2003-03,5.558,
2003-04,5.459,
2003-05,5.180,
2003-06,5.852,
2003-07,6.332,
2003-08,6.542,
2003-09,6.141,
2003-10,6.356,
2003-11,5.287,
2003-12,5.537,
2004-01,5.303,
2004-02,5.553,
2004-03,5.576,
2004-04,5.559,
2004-05,4.906,
2004-06,4.370,
2004-07,4.310,
2004-08,4.798,
2004-09,5.785,
2004-10,5.010,
2004-11,5.143,
2004-12,4.676,
2005-01,5.633,
2005-02,5.465,
2005-03,5.877,
2005-04,6.430,
2005-05,6.376,
2005-06,6.078,
2005-07,5.293,
2005-08,5.415,
2005-09,5.127,
2005-10,6.059,
2005-11,6.679,
2005-12,5.951,
2006-01,6.185,
2006-02,6.136,
2006-03,6.771,
2006-04,5.919,
2006-05,6.414,
2006-06,6.336,
2006-07,6.204,
2006-08,6.733,
2006-09,7.616,
2006-10,8.010,
2006-11,6.647,
2006-12,7.208,
2007-01,6.563,
2007-02,7.538,
2007-03,7.573,
2007-04,7.443,
2007-05,8.737,
2007-06,8.725,
2007-07,7.981,
2007-08,7.181,
2007-09,6.706,
2007-10,7.663,
2007-11,7.118,
2007-12,7.215,
2008-01,7.546,
2008-02,7.431,
2008-03,6.124,
2008-04,6.125,
2008-05,6.031,
2008-06,6.088,
2008-07,6.698,
2008-08,6.684,
2008-09,6.651,
2008-10,7.198,
2008-11,5.805,
2008-12,4.512,
2009-01,6.311,
2009-02,6.442,
2009-03,5.129,
2009-04,6.753,
2009-05,5.265,
2009-06,5.519,
2009-07,5.072,
2009-08,4.874,
2009-09,4.604,
2009-10,4.825,
2009-11,5.176,
2009-12,4.916,
2010-01,3.491,
2010-02,3.286,
2010-03,4.024,
2010-04,3.526,
2010-05,1.799,
2010-06,2.501,
2010-07,3.462,
2010-08,2.223,
2010-09,3.073,
2010-10,3.010,
2010-11,3.634,
2010-12,1.845,
2011-01,2.776,
2011-02,1.037,
2011-03,0.949,
2011-04,3.502,
2011-05,1.223,
2011-06,1.046,
2011-07,1.380,
2011-08,1.251,
2011-09,2.110,
2011-10,2.499,
2011-11,3.024,
2011-12,3.308,
2012-01,3.923,
2012-02,2.243,
2012-03,1.177,
2012-04,1.674,
2012-05,1.604,
2012-06,1.043,
2012-07,1.132,
2012-08,1.150,
2012-09,0.999,
2012-10,1.517,
2012-11,1.388,
2012-12,0.729,
2013-01,1.580,
2013-02,1.235,
2013-03,0.797,
2013-04,0.831,
2013-05,1.050,
2013-06,0.595,
2013-07,0.482,
2013-08,0.569,
2013-09,0.591,
2013-10,0.672,
2013-11,0.890,
2013-12,1.112,
2014-01,1.382,
2014-02,1.601,
2014-03,0.885,
2014-04,1.756,
2014-05,1.439,
2014-06,1.697,
2014-07,1.087,
2014-08,1.108,
2014-09,1.056,
2014-10,0.775,
2014-11,0.871,
