"",BBK01.PQ3275,BBK01.PQ3275_FLAGS
"",Housing loans to domestic employees and other individuals / Medium-term / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:15,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,1.449,
1981-01,1.590,
1981-04,1.651,
1981-07,1.635,
1981-10,1.563,
1982-01,1.658,
1982-04,1.719,
1982-07,1.791,
1982-10,1.810,
1983-01,1.822,
1983-04,1.810,
1983-07,1.951,
1983-10,2.068,
1984-01,1.923,
1984-04,1.994,
1984-07,1.962,
1984-10,1.890,
1985-01,1.821,
1985-04,1.678,
1985-07,1.626,
1985-10,1.615,
1986-01,1.542,
1986-04,1.444,
1986-07,1.407,
1986-10,1.376,
1987-01,1.374,
1987-04,1.398,
1987-07,1.386,
1987-10,1.370,
1988-01,1.299,
1988-04,1.197,
1988-07,1.130,
1988-10,1.151,
1989-01,1.051,
1989-04,0.962,
1989-07,0.916,
1989-10,0.960,
1990-01,0.884,
1990-04,0.819,
1990-07,0.780,
1990-10,0.777,
1991-01,0.728,
1991-04,0.733,
1991-07,0.787,
1991-10,0.790,
1992-01,0.756,
1992-04,0.722,
1992-07,0.704,
1992-10,0.743,
1993-01,0.711,
1993-04,0.689,
1993-07,0.640,
1993-10,0.658,
1994-01,0.637,
1994-04,0.629,
1994-07,0.645,
1994-10,0.678,
1995-01,0.713,
1995-04,0.750,
1995-07,0.792,
1995-10,0.867,
1996-01,0.859,
1996-04,0.901,
1996-07,0.957,
1996-10,1.021,
1997-01,1.039,
1997-04,1.041,
1997-07,1.048,
1997-10,1.024,
1998-01,0.974,
1998-04,0.936,
1998-07,0.865,
1998-10,0.826,
1999-01,2.786,
1999-04,2.694,
1999-07,3.286,
1999-10,3.172,
2000-01,3.194,
2000-04,3.109,
2000-07,3.265,
2000-10,3.159,
2001-01,3.038,
2001-04,3.004,
2001-07,2.924,
2001-10,2.852,
2002-01,2.730,
2002-04,2.645,
2002-07,2.599,
2002-10,2.614,
2003-01,2.629,
2003-04,2.735,
2003-07,2.827,
2003-10,2.898,
2004-01,3.007,
2004-04,3.520,
2004-07,3.990,
2004-10,3.213,
2005-01,3.299,
2005-04,3.351,
2005-07,2.034,
2005-10,2.141,
2006-01,2.189,
2006-04,2.244,
2006-07,2.323,
2006-10,2.330,
2007-01,2.352,
2007-04,2.345,
2007-07,2.348,
2007-10,2.448,
2008-01,2.437,
2008-04,2.450,
2008-07,2.465,
2008-10,2.445,
2009-01,3.613,
2009-04,3.495,
2009-07,3.402,
2009-10,3.294,
2010-01,3.298,
2010-04,3.289,
2010-07,3.272,
2010-10,3.211,
2011-01,3.167,
2011-04,3.142,
2011-07,3.187,
2011-10,3.207,
2012-01,3.179,
2012-04,3.154,
2012-07,3.149,
2012-10,3.091,
2013-01,3.055,
2013-04,3.015,
2013-07,3.002,
2013-10,2.985,
2014-01,2.781,
2014-04,2.765,
2014-07,2.772,
2014-10,2.735,
