"",BBK01.PQ0004,BBK01.PQ0004_FLAGS
"",Lending to domestic enterprises and self-employed persons / Long-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:24,
1968-10,2.588,
1969-01,2.855,
1969-04,3.134,
1969-07,3.452,
1969-10,4.019,
1970-01,4.500,
1970-04,4.701,
1970-07,4.697,
1970-10,4.810,
1971-01,4.752,
1971-04,5.032,
1971-07,5.596,
1971-10,5.939,
1972-01,5.915,
1972-04,6.088,
1972-07,6.300,
1972-10,6.903,
1973-01,7.214,
1973-04,7.260,
1973-07,7.265,
1973-10,7.356,
1974-01,7.188,
1974-04,6.967,
1974-07,7.002,
1974-10,7.219,
1975-01,7.203,
1975-04,7.399,
1975-07,8.157,
1975-10,8.596,
1976-01,8.465,
1976-04,8.768,
1976-07,9.182,
1976-10,9.907,
1977-01,9.773,
1977-04,9.944,
1977-07,10.559,
1977-10,11.194,
1978-01,11.023,
1978-04,11.152,
1978-07,11.760,
1978-10,12.441,
1979-01,12.420,
1979-04,13.028,
1979-07,13.004,
1979-10,13.971,
1980-01,13.554,
1980-04,13.622,
1980-07,13.492,
1980-10,14.074,
1981-01,13.825,
1981-04,13.572,
1981-07,13.310,
1981-10,13.219,
1982-01,12.508,
1982-04,12.234,
1982-07,11.982,
1982-10,12.145,
1983-01,11.396,
1983-04,12.014,
1983-07,12.132,
1983-10,12.381,
1984-01,11.987,
1984-04,12.228,
1984-07,12.601,
1984-10,13.357,
1985-01,13.859,
1985-04,14.325,
1985-07,15.029,
1985-10,16.213,
1986-01,16.499,
1986-04,17.876,
1986-07,19.035,
1986-10,20.671,
1987-01,21.153,
1987-04,21.981,
1987-07,23.152,
1987-10,24.645,
1988-01,25.155,
1988-04,26.524,
1988-07,27.737,
1988-10,28.690,
1989-01,29.765,
1989-04,30.665,
1989-07,31.629,
1989-10,33.243,
1990-01,33.851,
1990-04,34.357,
1990-07,34.900,
1990-10,36.031,
1991-01,36.698,
1991-04,38.073,
1991-07,39.820,
1991-10,41.586,
1992-01,42.591,
1992-04,44.000,
1992-07,45.305,
1992-10,46.059,
1993-01,46.649,
1993-04,47.995,
1993-07,49.812,
1993-10,51.945,
1994-01,53.253,
1994-04,54.720,
1994-07,55.230,
1994-10,56.021,
1995-01,56.932,
1995-04,58.310,
1995-07,60.427,
1995-10,63.328,
1996-01,64.641,
1996-04,65.575,
1996-07,67.079,
1996-10,69.379,
1997-01,70.154,
1997-04,70.898,
1997-07,71.872,
1997-10,74.219,
1998-01,74.897,
1998-04,75.863,
1998-07,76.345,
1998-10,79.942,
1999-01,135.673,
1999-04,134.310,
1999-07,127.833,
1999-10,129.647,
2000-01,128.934,
2000-04,130.992,
2000-07,131.365,
2000-10,129.775,
2001-01,129.107,
2001-04,129.164,
2001-07,128.441,
2001-10,125.963,
2002-01,125.845,
2002-04,124.661,
2002-07,123.254,
2002-10,122.162,
2003-01,118.448,
2003-04,117.253,
2003-07,114.766,
2003-10,112.036,
2004-01,111.117,
2004-04,109.365,
2004-07,109.445,
2004-10,116.234,
2005-01,114.919,
2005-04,112.649,
2005-07,112.015,
2005-10,110.089,
2006-01,109.082,
2006-04,108.256,
2006-07,107.102,
2006-10,102.368,
2007-01,100.765,
2007-04,98.612,
2007-07,97.857,
2007-10,98.198,
2008-01,97.036,
2008-04,96.648,
2008-07,96.046,
2008-10,95.296,
2009-01,93.138,
2009-04,89.407,
2009-07,87.519,
2009-10,89.599,
2010-01,88.797,
2010-04,88.787,
2010-07,86.731,
2010-10,86.167,
2011-01,85.362,
2011-04,84.752,
2011-07,84.642,
2011-10,84.503,
2012-01,83.940,
2012-04,87.162,
2012-07,86.241,
2012-10,85.360,
2013-01,84.818,
2013-04,84.987,
2013-07,84.893,
2013-10,84.415,
2014-01,83.957,
2014-04,83.365,
2014-07,83.857,
2014-10,83.188,
