"",BBK01.OUD007,BBK01.OUD007_FLAGS
1962-06,0.824,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.633,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.621,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.678,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.743,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.680,
1965-01,0.608,
1965-02,0.667,
1965-03,0.625,
1965-04,0.662,
1965-05,0.729,
1965-06,0.762,
1965-07,0.672,
1965-08,0.684,
1965-09,0.772,
1965-10,0.723,
1965-11,0.752,
1965-12,0.732,
1966-01,0.718,
1966-02,0.710,
1966-03,0.740,
1966-04,0.714,
1966-05,0.751,
1966-06,0.861,
1966-07,0.713,
1966-08,0.801,
1966-09,0.892,
1966-10,0.943,
1966-11,0.891,
1966-12,0.829,
1967-01,0.864,
1967-02,0.903,
1967-03,0.915,
1967-04,0.794,
1967-05,0.918,
1967-06,0.901,
1967-07,0.863,
1967-08,0.846,
1967-09,0.863,
1967-10,0.865,
1967-11,1.105,
1967-12,1.025,
1968-01,0.861,
1968-02,0.833,
1968-03,0.966,
1968-04,0.973,
1968-05,1.052,
1968-06,0.932,
1968-07,0.986,
1968-08,1.013,
1968-09,1.060,
1968-10,1.044,
1968-11,1.022,
1968-12,0.758,
1969-01,0.642,
1969-02,0.675,
1969-03,0.704,
1969-04,0.686,
1969-05,0.710,
1969-06,0.755,
1969-07,0.700,
1969-08,0.717,
1969-09,0.774,
1969-10,0.733,
1969-11,0.831,
1969-12,0.896,
1970-01,0.755,
1970-02,0.840,
1970-03,0.930,
1970-04,0.865,
1970-05,0.914,
1970-06,0.944,
1970-07,0.875,
1970-08,0.968,
1970-09,1.028,
1970-10,0.984,
1970-11,0.992,
1970-12,1.113,
1971-01,0.984,
1971-02,1.032,
1971-03,0.960,
1971-04,0.936,
1971-05,0.971,
1971-06,1.013,
1971-07,0.954,
1971-08,0.987,
1971-09,1.033,
1971-10,0.967,
1971-11,0.987,
1971-12,1.161,
1972-01,1.024,
1972-02,1.032,
1972-03,1.027,
1972-04,1.027,
1972-05,1.065,
1972-06,1.036,
1972-07,0.980,
1972-08,0.938,
1972-09,1.004,
1972-10,0.991,
1972-11,1.053,
1972-12,1.293,
1973-01,1.095,
1973-02,1.081,
1973-03,1.139,
1973-04,1.128,
1973-05,1.146,
1973-06,1.126,
1973-07,1.100,
1973-08,1.079,
1973-09,1.116,
1973-10,1.073,
1973-11,1.145,
1973-12,1.366,
1974-01,1.238,
1974-02,1.265,
1974-03,1.403,
1974-04,1.456,
1974-05,1.419,
1974-06,1.582,
1974-07,1.512,
1974-08,1.614,
1974-09,1.600,
1974-10,2.116,
1974-11,2.188,
1974-12,2.242,
1975-01,2.201,
1975-02,2.129,
1975-03,2.229,
1975-04,2.130,
1975-05,2.063,
1975-06,2.138,
1975-07,2.066,
1975-08,2.062,
1975-09,2.048,
1975-10,2.020,
1975-11,2.008,
1975-12,2.223,
1976-01,2.080,
1976-02,1.999,
1976-03,2.033,
1976-04,2.102,
1976-05,2.162,
1976-06,2.180,
1976-07,2.162,
1976-08,2.057,
1976-09,2.234,
1976-10,2.059,
1976-11,1.778,
1976-12,1.965,
1977-01,1.964,
1977-02,1.923,
1977-03,2.010,
1977-04,1.779,
1977-05,1.874,
1977-06,1.980,
1977-07,1.916,
1977-08,1.813,
1977-09,1.795,
1977-10,1.905,
1977-11,1.948,
1977-12,2.061,
1978-01,2.085,
1978-02,2.467,
1978-03,2.498,
1978-04,2.386,
1978-05,2.314,
1978-06,2.390,
1978-07,2.516,
1978-08,2.248,
1978-09,2.443,
1978-10,2.599,
1978-11,2.814,
1978-12,2.808,
1979-01,2.657,
1979-02,2.766,
1979-03,2.733,
1979-04,2.717,
1979-05,2.231,
1979-06,2.335,
1979-07,2.265,
1979-08,2.268,
1979-09,2.375,
1979-10,2.245,
1979-11,2.268,
1979-12,2.210,
1980-01,2.155,
1980-02,2.271,
1980-03,2.005,
1980-04,1.870,
1980-05,2.006,
1980-06,2.280,
1980-07,1.893,
1980-08,1.938,
1980-09,2.107,
1980-10,1.887,
1980-11,2.036,
1980-12,2.125,
1981-01,1.953,
1981-02,2.115,
1981-03,2.275,
1981-04,2.071,
1981-05,2.188,
1981-06,2.344,
1981-07,2.218,
1981-08,2.306,
1981-09,2.424,
1981-10,2.315,
1981-11,2.395,
1981-12,2.407,
1982-01,2.229,
1982-02,2.466,
1982-03,2.517,
1982-04,2.189,
1982-05,2.348,
1982-06,2.461,
1982-07,2.338,
1982-08,2.340,
1982-09,2.497,
1982-10,2.365,
1982-11,2.546,
1982-12,2.647,
1983-01,2.344,
1983-02,2.538,
1983-03,2.637,
1983-04,2.382,
1983-05,2.411,
1983-06,2.541,
1983-07,2.155,
1983-08,2.156,
1983-09,2.248,
1983-10,2.553,
1983-11,2.543,
1983-12,2.809,
1984-01,2.520,
1984-02,2.729,
1984-03,2.749,
1984-04,2.555,
1984-05,2.621,
1984-06,2.683,
1984-07,2.717,
1984-08,2.650,
1984-09,2.923,
1984-10,2.740,
1984-11,2.826,
1984-12,3.076,
1985-01,2.801,
1985-02,2.994,
1985-03,3.108,
1985-04,2.876,
1985-05,2.927,
1985-06,3.119,
1985-07,3.024,
1985-08,2.929,
1985-09,3.071,
1985-10,3.244,
1985-11,3.137,
1985-12,3.714,
1986-01,3.384,
1986-02,3.167,
1986-03,3.398,
1986-04,3.250,
1986-05,3.296,
1986-06,3.472,
1986-07,3.330,
1986-08,3.278,
1986-09,4.009,
1986-10,3.392,
1986-11,3.512,
1986-12,6.223,
1987-01,5.358,
1987-02,5.872,
1987-03,5.557,
1987-04,5.459,
1987-05,5.537,
1987-06,5.703,
1987-07,5.606,
1987-08,5.910,
1987-09,5.797,
1987-10,6.030,
1987-11,6.248,
1987-12,6.457,
1988-01,6.227,
1988-02,6.214,
1988-03,6.145,
1988-04,6.230,
1988-05,6.422,
1988-06,6.395,
1988-07,6.445,
1988-08,6.603,
1988-09,6.748,
1988-10,6.707,
1988-11,6.873,
1988-12,7.168,
1989-01,6.733,
1989-02,6.888,
1989-03,7.192,
1989-04,6.991,
1989-05,6.968,
1989-06,7.272,
1989-07,7.262,
1989-08,7.023,
1989-09,7.319,
1989-10,7.553,
1989-11,7.610,
1989-12,7.780,
1990-01,6.702,
1990-02,6.340,
1990-03,6.781,
1990-04,6.271,
1990-05,6.217,
1990-06,18.246,
1990-07,20.581,
1990-08,22.383,
1990-09,20.112,
1990-10,19.901,
1990-11,19.526,
1990-12,20.451,
1991-01,20.018,
1991-02,19.430,
1991-03,19.889,
1991-04,19.472,
1991-05,19.907,
1991-06,20.345,
1991-07,20.378,
1991-08,22.665,
1991-09,22.552,
1991-10,22.321,
1991-11,22.591,
1991-12,22.602,
1992-01,22.549,
1992-02,22.362,
1992-03,23.501,
1992-04,16.372,
1992-05,16.481,
1992-06,16.062,
1992-07,15.749,
1992-08,15.289,
1992-09,15.430,
1992-10,14.957,
1992-11,15.033,
1992-12,13.522,
1993-01,9.196,
1993-02,9.641,
1993-03,12.400,
1993-04,11.665,
1993-05,12.471,
1993-06,12.387,
1993-07,12.331,
1993-08,12.358,
1993-09,12.574,
1993-10,12.549,
1993-11,12.822,
1993-12,13.860,
1994-01,14.025,
1994-02,13.927,
1994-03,14.207,
1994-04,11.963,
1994-05,12.165,
1994-06,11.788,
1994-07,11.810,
1994-08,11.601,
1994-09,12.175,
1994-10,11.516,
1994-11,12.061,
1994-12,10.974,
1995-01,10.563,
1995-02,14.010,
1995-03,13.955,
1995-04,14.180,
1995-05,14.626,
1995-06,14.708,
1995-07,14.114,
1995-08,15.017,
1995-09,16.643,
1995-10,16.622,
1995-11,16.999,
1995-12,17.233,
1996-01,17.812,
1996-02,18.532,
1996-03,18.244,
1996-04,18.322,
1996-05,18.296,
1996-06,17.970,
1996-07,17.207,
1996-08,17.545,
1996-09,18.893,
1996-10,18.022,
1996-11,18.103,
1996-12,17.341,
1997-01,17.418,
1997-02,18.020,
1997-03,19.494,
1997-04,19.096,
1997-05,18.774,
1997-06,19.583,
1997-07,20.379,
1997-08,20.801,
1997-09,19.912,
1997-10,20.546,
1997-11,20.577,
1997-12,18.982,
1998-01,20.157,
1998-02,20.467,
1998-03,21.621,
1998-04,21.948,
1998-05,24.568,
1998-06,23.272,
1998-07,24.899,
1998-08,25.791,
1998-09,27.074,
1998-10,23.824,
1998-11,21.853,
1998-12,19.395,
1999-01,29.770,
1999-02,28.826,
1999-03,29.470,
1999-04,30.028,
1999-05,30.184,
1999-06,28.376,
1999-07,27.744,
1999-08,27.617,
1999-09,28.125,
1999-10,28.121,
1999-11,29.878,
1999-12,29.980,
2000-01,32.512,
2000-02,33.324,
2000-03,31.456,
2000-04,32.911,
2000-05,36.829,
2000-06,34.736,
2000-07,34.671,
2000-08,33.989,
2000-09,34.916,
2000-10,36.446,
2000-11,37.584,
2000-12,35.957,
2001-01,37.157,
2001-02,37.042,
2001-03,39.285,
2001-04,37.852,
2001-05,41.861,
2001-06,37.791,
2001-07,35.745,
2001-08,35.403,
2001-09,35.301,
2001-10,35.499,
2001-11,35.269,
2001-12,34.775,
2002-01,34.421,
2002-02,33.959,
2002-03,34.696,
2002-04,35.729,
2002-05,34.465,
2002-06,32.115,
2002-07,31.940,
2002-08,32.370,
2002-09,33.552,
2002-10,33.385,
2002-11,34.081,
2002-12,35.444,
2003-01,35.646,
2003-02,36.888,
2003-03,35.515,
2003-04,35.741,
2003-05,34.760,
2003-06,33.739,
2003-07,34.431,
2003-08,34.279,
2003-09,33.728,
2003-10,28.862,
2003-11,30.318,
2003-12,29.713,
2004-01,30.701,
2004-02,30.366,
2004-03,28.466,
2004-04,27.540,
2004-05,27.796,
2004-06,27.010,
2004-07,27.076,
2004-08,27.404,
2004-09,27.472,
2004-10,28.060,
2004-11,28.734,
2004-12,22.000,
2005-01,21.955,
2005-02,22.654,
2005-03,21.583,
2005-04,22.149,
2005-05,22.401,
2005-06,21.906,
2005-07,22.101,
2005-08,23.427,
2005-09,22.686,
2005-10,22.261,
2005-11,23.012,
2005-12,24.878,
2006-01,25.069,
2006-02,25.986,
2006-03,24.086,
2006-04,25.007,
2006-05,24.054,
2006-06,24.691,
2006-07,24.607,
2006-08,23.988,
2006-09,20.603,
2006-10,20.890,
2006-11,21.663,
2006-12,22.339,
2007-01,22.086,
2007-02,22.185,
2007-03,22.573,
2007-04,23.210,
2007-05,25.830,
2007-06,26.659,
2007-07,27.731,
2007-08,26.908,
2007-09,28.919,
2007-10,28.854,
2007-11,25.908,
2007-12,26.941,
2008-01,25.991,
2008-02,26.471,
2008-03,28.110,
2008-04,28.165,
2008-05,27.967,
2008-06,29.085,
2008-07,33.498,
2008-08,31.404,
2008-09,30.668,
2008-10,25.718,
2008-11,28.623,
2008-12,27.287,
2009-01,26.145,
2009-02,27.098,
2009-03,25.809,
2009-04,24.288,
2009-05,24.612,
2009-06,23.544,
2009-07,24.311,
2009-08,25.350,
2009-09,22.387,
2009-10,23.741,
2009-11,23.478,
2009-12,21.447,
2010-01,22.486,
2010-02,22.476,
2010-03,22.477,
2010-04,24.547,
2010-05,25.165,
2010-06,24.034,
2010-07,24.664,
2010-08,24.987,
2010-09,23.117,
2010-10,23.874,
2010-11,23.806,
2010-12,25.608,
2011-01,28.046,
2011-02,24.470,
2011-03,23.254,
2011-04,24.653,
2011-05,24.501,
2011-06,23.543,
2011-07,23.504,
2011-08,24.440,
2011-09,24.700,
2011-10,24.701,
2011-11,24.713,
2011-12,23.276,
2012-01,23.669,
2012-02,23.893,
2012-03,22.495,
2012-04,22.071,
2012-05,23.452,
2012-06,21.880,
2012-07,23.406,
2012-08,22.699,
2012-09,21.474,
2012-10,20.823,
2012-11,21.035,
2012-12,41.256,
2013-01,38.326,
2013-02,39.265,
2013-03,38.430,
2013-04,38.633,
2013-05,35.549,
2013-06,33.531,
2013-07,33.216,
2013-08,30.986,
2013-09,30.705,
2013-10,30.323,
2013-11,29.917,
2013-12,28.124,
2014-01,28.284,
2014-02,28.319,
2014-03,27.856,
2014-04,27.273,
2014-05,26.951,
2014-06,27.050,
2014-07,26.950,
2014-08,28.287,
2014-09,28.056,
2014-10,28.788,
2014-11,29.731,
2014-12,29.484,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
