"",BBK01.QUW845,BBK01.QUW845_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to foreign non-banks / In the country of domicile of the subsidiary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:12:45,
2001-12,81.216,
2002-01,82.854,
2002-02,82.864,
2002-03,83.578,
2002-04,83.207,
2002-05,83.162,
2002-06,82.373,
2002-07,82.819,
2002-08,82.201,
2002-09,81.555,
2002-10,81.457,
2002-11,80.589,
2002-12,78.780,
2003-01,78.375,
2003-02,75.330,
2003-03,75.902,
2003-04,76.500,
2003-05,76.781,
2003-06,76.846,
2003-07,77.394,
2003-08,78.417,
2003-09,78.101,
2003-10,71.933,
2003-11,71.916,
2003-12,75.166,
2004-01,74.802,
2004-02,74.919,
2004-03,75.416,
2004-04,76.147,
2004-05,74.578,
2004-06,75.430,
2004-07,76.308,
2004-08,76.537,
2004-09,77.213,
2004-10,78.363,
2004-11,79.139,
2004-12,81.002,
2005-01,81.140,
2005-02,81.353,
2005-03,81.997,
2005-04,83.093,
2005-05,88.038,
2005-06,87.695,
2005-07,86.170,
2005-08,90.388,
2005-09,90.673,
2005-10,91.623,
2005-11,92.427,
2005-12,92.471,
2006-01,92.173,
2006-02,94.443,
2006-03,92.807,
2006-04,93.314,
2006-05,96.350,
2006-06,97.534,
2006-07,92.630,
2006-08,92.328,
2006-09,93.215,
2006-10,93.516,
2006-11,88.402,
2006-12,89.090,
2007-01,37.706,
2007-02,38.748,
2007-03,39.931,
2007-04,39.971,
2007-05,39.650,
2007-06,41.112,
2007-07,41.052,
2007-08,42.248,
2007-09,42.637,
2007-10,44.610,
2007-11,48.850,
2007-12,61.223,
2008-01,63.242,
2008-02,63.962,
2008-03,65.025,
2008-04,66.634,
2008-05,66.580,
2008-06,67.694,
2008-07,68.574,
2008-08,69.642,
2008-09,71.646,
2008-10,73.380,
2008-11,74.379,
2008-12,73.955,
2009-01,75.940,
2009-02,75.350,
2009-03,73.943,
2009-04,74.122,
2009-05,75.276,
2009-06,73.557,
2009-07,75.487,
2009-08,74.620,
2009-09,74.613,
2009-10,74.060,
2009-11,73.714,
2009-12,58.442,
2010-01,58.445,
2010-02,59.066,
2010-03,59.243,
2010-04,62.699,
2010-05,65.582,
2010-06,64.842,
2010-07,67.172,
2010-08,68.182,
2010-09,67.060,
2010-10,67.409,
2010-11,67.720,
2010-12,67.594,
2011-01,71.349,
2011-02,72.986,
2011-03,73.568,
2011-04,74.299,
2011-05,77.261,
2011-06,77.093,
2011-07,78.499,
2011-08,74.467,
2011-09,76.726,
2011-10,76.719,
2011-11,76.465,
2011-12,78.292,
2012-01,79.101,
2012-02,78.484,
2012-03,78.434,
2012-04,78.253,
2012-05,79.623,
2012-06,79.343,
2012-07,80.836,
2012-08,81.077,
2012-09,79.274,
2012-10,78.734,
2012-11,77.363,
2012-12,80.394,
2013-01,76.078,
2013-02,79.077,
2013-03,83.601,
2013-04,79.742,
2013-05,76.945,
2013-06,76.123,
2013-07,74.529,
2013-08,75.436,
2013-09,76.432,
2013-10,75.739,
2013-11,74.633,
2013-12,75.900,
2014-01,73.033,
2014-02,72.782,
2014-03,74.019,
2014-04,71.434,
2014-05,70.662,
2014-06,73.547,
2014-07,70.994,
2014-08,69.628,
2014-09,68.472,
2014-10,69.622,
2014-11,63.650,
