"",BBK01.WU0124,BBK01.WU0124_FLAGS
"",Gross sales of domestic debt securities at nominal value / Maturities of more than four years / Other bank debt securities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:30,
1967-01,40,
1967-02,26,
1967-03,26,
1967-04,12,
1967-05,15,
1967-06,25,
1967-07,22,
1967-08,32,
1967-09,37,
1967-10,55,
1967-11,33,
1967-12,36,
1968-01,45,
1968-02,20,
1968-03,13,
1968-04,27,
1968-05,42,
1968-06,27,
1968-07,114,
1968-08,109,
1968-09,50,
1968-10,94,
1968-11,71,
1968-12,101,
1969-01,99,
1969-02,74,
1969-03,38,
1969-04,70,
1969-05,112,
1969-06,25,
1969-07,164,
1969-08,44,
1969-09,58,
1969-10,70,
1969-11,87,
1969-12,125,
1970-01,34,
1970-02,72,
1970-03,41,
1970-04,115,
1970-05,69,
1970-06,34,
1970-07,45,
1970-08,45,
1970-09,43,
1970-10,52,
1970-11,36,
1970-12,75,
1971-01,35,
1971-02,42,
1971-03,40,
1971-04,89,
1971-05,52,
1971-06,30,
1971-07,57,
1971-08,20,
1971-09,19,
1971-10,13,
1971-11,12,
1971-12,37,
1972-01,45,
1972-02,59,
1972-03,44,
1972-04,64,
1972-05,157,
1972-06,108,
1972-07,217,
1972-08,264,
1972-09,312,
1972-10,195,
1972-11,87,
1972-12,208,
1973-01,401,
1973-02,493,
1973-03,342,
1973-04,338,
1973-05,436,
1973-06,1035,
1973-07,836,
1973-08,671,
1973-09,198,
1973-10,460,
1973-11,158,
1973-12,197,
1974-01,195,
1974-02,113,
1974-03,148,
1974-04,260,
1974-05,171,
1974-06,254,
1974-07,253,
1974-08,119,
1974-09,90,
1974-10,183,
1974-11,206,
1974-12,117,
1975-01,222,
1975-02,119,
1975-03,184,
1975-04,407,
1975-05,356,
1975-06,212,
1975-07,244,
1975-08,164,
1975-09,118,
1975-10,118,
1975-11,98,
1975-12,209,
1976-01,274,
1976-02,314,
1976-03,283,
1976-04,203,
1976-05,235,
1976-06,136,
1976-07,255,
1976-08,290,
1976-09,194,
1976-10,130,
1976-11,178,
1976-12,166,
1977-01,332,
1977-02,262,
1977-03,380,
1977-04,270,
1977-05,215,
1977-06,217,
1977-07,402,
1977-08,235,
1977-09,170,
1977-10,236,
1977-11,286,
1977-12,459,
1978-01,765,
1978-02,543,
1978-03,234,
1978-04,410,
1978-05,447,
1978-06,431,
1978-07,574,
1978-08,410,
1978-09,415,
1978-10,380,
1978-11,433,
1978-12,314,
1979-01,461,
1979-02,245,
1979-03,287,
1979-04,298,
1979-05,284,
1979-06,293,
1979-07,330,
1979-08,294,
1979-09,275,
1979-10,315,
1979-11,1001,
1979-12,832,
1980-01,314,
1980-02,273,
1980-03,310,
1980-04,370,
1980-05,236,
1980-06,421,
1980-07,366,
1980-08,260,
1980-09,165,
1980-10,269,
1980-11,223,
1980-12,808,
1981-01,306,
1981-02,282,
1981-03,383,
1981-04,308,
1981-05,308,
1981-06,260,
1981-07,493,
1981-08,193,
1981-09,271,
1981-10,279,
1981-11,430,
1981-12,174,
1982-01,281,
1982-02,251,
