"",BBK01.WT4091,BBK01.WT4091_FLAGS
"","DE0001135424 / Prices / 2,500 Bund 10/21",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:37:16,
2010-11-24,99.020,
2010-11-25,97.990,
2010-11-26,98.380,
2010-11-27,.,No value available
2010-11-28,.,No value available
2010-11-29,97.790,
2010-11-30,98.320,
2010-12-01,97.810,
2010-12-02,97.130,
2010-12-03,97.140,
2010-12-04,.,No value available
2010-12-05,.,No value available
2010-12-06,97.120,
2010-12-07,96.650,
2010-12-08,95.760,
2010-12-09,95.970,
2010-12-10,96.080,
2010-12-11,.,No value available
2010-12-12,.,No value available
2010-12-13,95.990,
2010-12-14,95.950,
2010-12-15,95.570,
2010-12-16,95.530,
2010-12-17,95.420,
2010-12-18,.,No value available
2010-12-19,.,No value available
2010-12-20,95.810,
2010-12-21,96.020,
2010-12-22,95.850,
2010-12-23,96.250,
2010-12-24,.,No value available
2010-12-25,.,No value available
2010-12-26,.,No value available
2010-12-27,95.370,
2010-12-28,95.990,
2010-12-29,95.690,
2010-12-30,95.910,
2010-12-31,.,No value available
2011-01-01,.,No value available
2011-01-02,.,No value available
2011-01-03,96.270,
2011-01-04,96.240,
2011-01-05,96.730,
2011-01-06,96.000,
2011-01-07,96.370,
2011-01-08,.,No value available
2011-01-09,.,No value available
2011-01-10,96.730,
2011-01-11,96.910,
2011-01-12,96.060,
2011-01-13,95.550,
2011-01-14,95.400,
2011-01-15,.,No value available
2011-01-16,.,No value available
2011-01-17,95.590,
2011-01-18,95.060,
2011-01-19,94.830,
2011-01-20,94.770,
2011-01-21,94.360,
2011-01-22,.,No value available
2011-01-23,.,No value available
2011-01-24,94.390,
2011-01-25,94.830,
2011-01-26,94.340,
2011-01-27,94.300,
2011-01-28,94.160,
2011-01-29,.,No value available
2011-01-30,.,No value available
2011-01-31,94.550,
2011-02-01,94.180,
2011-02-02,94.030,
2011-02-03,93.760,
2011-02-04,93.900,
2011-02-05,.,No value available
2011-02-06,.,No value available
2011-02-07,93.600,
2011-02-08,93.890,
2011-02-09,93.600,
2011-02-10,93.570,
2011-02-11,93.570,
2011-02-12,.,No value available
2011-02-13,.,No value available
2011-02-14,93.450,
2011-02-15,93.300,
2011-02-16,93.580,
2011-02-17,93.930,
2011-02-18,94.220,
2011-02-19,.,No value available
2011-02-20,.,No value available
2011-02-21,94.170,
2011-02-22,94.630,
2011-02-23,94.540,
2011-02-24,94.680,
2011-02-25,94.430,
2011-02-26,.,No value available
2011-02-27,.,No value available
2011-02-28,94.700,
2011-03-01,94.210,
2011-03-02,94.430,
2011-03-03,93.900,
2011-03-04,93.290,
2011-03-05,.,No value available
2011-03-06,.,No value available
2011-03-07,93.340,
2011-03-08,93.550,
2011-03-09,93.630,
2011-03-10,93.790,
2011-03-11,94.250,
2011-03-12,.,No value available
2011-03-13,.,No value available
2011-03-14,93.740,
2011-03-15,94.880,
2011-03-16,94.700,
2011-03-17,94.850,
2011-03-18,94.700,
2011-03-19,.,No value available
2011-03-20,.,No value available
2011-03-21,94.120,
2011-03-22,93.560,
2011-03-23,93.850,
2011-03-24,93.930,
2011-03-25,93.620,
2011-03-26,.,No value available
2011-03-27,.,No value available
2011-03-28,93.300,
2011-03-29,93.320,
2011-03-30,93.050,
2011-03-31,93.020,
2011-04-01,92.750,
2011-04-02,.,No value available
2011-04-03,.,No value available
2011-04-04,92.720,
2011-04-05,92.820,
2011-04-06,92.740,
2011-04-07,92.270,
2011-04-08,92.150,
2011-04-09,.,No value available
2011-04-10,.,No value available
2011-04-11,91.940,
2011-04-12,92.150,
2011-04-13,92.180,
2011-04-14,92.550,
2011-04-15,92.510,
2011-04-16,.,No value available
2011-04-17,.,No value available
2011-04-18,93.150,
2011-04-19,93.500,
2011-04-20,93.340,
2011-04-21,93.340,
2011-04-22,.,No value available
2011-04-23,.,No value available
2011-04-24,.,No value available
2011-04-25,.,No value available
2011-04-26,93.800,
2011-04-27,93.770,
2011-04-28,93.650,
2011-04-29,93.970,
2011-04-30,.,No value available
2011-05-01,.,No value available
2011-05-02,94.040,
2011-05-03,93.940,
2011-05-04,93.790,
2011-05-05,93.630,
2011-05-06,94.750,
2011-05-07,.,No value available
2011-05-08,.,No value available
2011-05-09,94.980,
2011-05-10,95.130,
2011-05-11,94.900,
2011-05-12,95.340,
2011-05-13,95.070,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,95.520,
2011-05-17,95.040,
2011-05-18,95.330,
2011-05-19,95.190,
2011-05-20,95.210,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,96.170,
2011-05-24,95.840,
2011-05-25,95.860,
2011-05-26,95.780,
2011-05-27,96.380,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,96.230,
2011-05-31,95.880,
2011-06-01,95.830,
2011-06-02,96.370,
2011-06-03,96.060,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,95.990,
2011-06-07,95.900,
2011-06-08,95.650,
2011-06-09,95.910,
2011-06-10,96.150,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,96.650,
2011-06-14,96.390,
2011-06-15,96.220,
2011-06-16,96.900,
2011-06-17,96.790,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,96.920,
2011-06-21,96.680,
2011-06-22,96.690,
2011-06-23,96.920,
2011-06-24,97.260,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,97.500,
2011-06-28,97.450,
2011-06-29,96.740,
2011-06-30,96.540,
2011-07-01,96.200,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,96.340,
2011-07-05,96.340,
2011-07-06,96.800,
2011-07-07,96.750,
2011-07-08,96.860,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,98.300,
2011-07-12,99.670,
2011-07-13,98.630,
2011-07-14,98.450,
2011-07-15,98.750,
2011-07-16,.,No value available
2011-07-17,.,No value available
2011-07-18,99.240,
2011-07-19,98.690,
2011-07-20,98.650,
2011-07-21,98.120,
2011-07-22,97.050,
2011-07-23,.,No value available
2011-07-24,.,No value available
2011-07-25,97.940,
2011-07-26,98.380,
2011-07-27,98.730,
2011-07-28,99.220,
2011-07-29,99.560,
2011-07-30,.,No value available
2011-07-31,.,No value available
2011-08-01,99.770,
2011-08-02,101.070,
2011-08-03,101.180,
2011-08-04,101.100,
2011-08-05,101.870,
2011-08-06,.,No value available
2011-08-07,.,No value available
2011-08-08,101.130,
2011-08-09,102.170,
2011-08-10,101.860,
2011-08-11,102.740,
2011-08-12,102.200,
2011-08-13,.,No value available
2011-08-14,.,No value available
2011-08-15,101.730,
2011-08-16,102.150,
2011-08-17,102.400,
2011-08-18,103.440,
2011-08-19,103.940,
2011-08-20,.,No value available
2011-08-21,.,No value available
2011-08-22,103.630,
2011-08-23,103.390,
2011-08-24,103.590,
2011-08-25,102.930,
2011-08-26,103.400,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,103.470,
2011-08-30,103.450,
2011-08-31,103.460,
2011-09-01,103.380,
2011-09-02,104.070,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,105.570,
2011-09-06,105.740,
2011-09-07,105.750,
2011-09-08,105.860,
2011-09-09,106.540,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,107.490,
2011-09-13,107.390,
2011-09-14,106.790,
2011-09-15,105.760,
2011-09-16,105.560,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,106.800,
2011-09-20,106.910,
2011-09-21,106.650,
2011-09-22,107.840,
2011-09-23,107.610,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,106.850,
2011-09-27,105.960,
2011-09-28,105.400,
2011-09-29,105.120,
2011-09-30,105.290,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,106.540,
2011-10-04,107.220,
2011-10-05,107.020,
2011-10-06,105.860,
2011-10-07,105.410,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,104.750,
2011-10-11,104.410,
2011-10-12,103.630,
2011-10-13,103.420,
2011-10-14,103.350,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,102.840,
2011-10-18,104.780,
2011-10-19,103.990,
2011-10-20,104.710,
2011-10-21,104.830,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,104.620,
2011-10-25,103.740,
2011-10-26,104.180,
2011-10-27,104.010,
2011-10-28,102.810,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,103.960,
2011-11-01,106.200,
2011-11-02,106.440,
2011-11-03,106.010,
2011-11-04,105.560,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,107.030,
2011-11-08,106.510,
2011-11-09,107.450,
2011-11-10,106.810,
2011-11-11,106.750,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,106.460,
2011-11-15,107.120,
2011-11-16,106.670,
2011-11-17,107.150,
2011-11-18,105.860,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,106.130,
2011-11-22,105.830,
2011-11-23,105.540,
2011-11-24,103.920,
2011-11-25,103.980,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,103.030,
2011-11-29,103.010,
2011-11-30,102.910,
2011-12-01,102.960,
2011-12-02,103.910,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,103.860,
2011-12-06,103.580,
2011-12-07,104.130,
2011-12-08,104.580,
2011-12-09,104.970,
