"",BBK01.PQ2713,BBK01.PQ2713_FLAGS
"",Lending to financial institutions (excluding MFIs) and insurance / Banks with special functions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:23,
1968-10,0.010,
1969-01,0.015,
1969-04,0.026,
1969-07,0.022,
1969-10,0.028,
1970-01,0.041,
1970-04,0.041,
1970-07,0.059,
1970-10,0.132,
1971-01,0.130,
1971-04,0.103,
1971-07,0.103,
1971-10,0.090,
1972-01,0.092,
1972-04,0.095,
1972-07,0.078,
1972-10,0.123,
1973-01,0.072,
1973-04,0.072,
1973-07,0.060,
1973-10,0.064,
1974-01,0.069,
1974-04,0.073,
1974-07,0.063,
1974-10,0.065,
1975-01,0.069,
1975-04,0.069,
1975-07,0.079,
1975-10,0.084,
1976-01,0.090,
1976-04,0.110,
1976-07,0.108,
1976-10,0.117,
1977-01,0.114,
1977-04,0.123,
1977-07,0.129,
1977-10,0.151,
1978-01,0.131,
1978-04,0.141,
1978-07,0.152,
1978-10,0.153,
1979-01,0.157,
1979-04,0.158,
1979-07,0.171,
1979-10,0.171,
1980-01,0.193,
1980-04,0.265,
1980-07,0.266,
1980-10,0.333,
1981-01,0.338,
1981-04,0.371,
1981-07,0.402,
1981-10,0.491,
1982-01,0.507,
1982-04,0.576,
1982-07,0.527,
1982-10,0.436,
1983-01,0.462,
1983-04,0.631,
1983-07,0.646,
1983-10,0.617,
1984-01,0.665,
1984-04,0.642,
1984-07,0.666,
1984-10,0.731,
1985-01,0.717,
1985-04,0.874,
1985-07,0.887,
1985-10,1.001,
1986-01,0.959,
1986-04,1.110,
1986-07,1.104,
1986-10,0.976,
1987-01,0.977,
1987-04,0.888,
1987-07,0.869,
1987-10,0.891,
1988-01,0.931,
1988-04,0.861,
1988-07,0.760,
1988-10,0.741,
1989-01,0.822,
1989-04,0.933,
1989-07,0.914,
1989-10,0.874,
1990-01,0.861,
1990-04,0.980,
1990-07,1.082,
1990-10,1.094,
1991-01,1.143,
1991-04,1.313,
1991-07,1.487,
1991-10,1.699,
1992-01,1.938,
1992-04,2.000,
1992-07,2.346,
1992-10,2.583,
1993-01,2.811,
1993-04,3.054,
1993-07,3.134,
1993-10,3.101,
1994-01,3.185,
1994-04,3.252,
1994-07,3.603,
1994-10,3.388,
1995-01,3.429,
1995-04,3.454,
1995-07,3.464,
1995-10,3.548,
1996-01,3.516,
1996-04,3.725,
1996-07,3.683,
1996-10,3.791,
1997-01,3.769,
1997-04,4.009,
1997-07,4.182,
1997-10,4.294,
1998-01,4.160,
1998-04,4.316,
1998-07,4.552,
1998-10,5.418,
1999-01,0.884,
1999-04,0.690,
1999-07,0.591,
1999-10,0.551,
2000-01,0.618,
2000-04,0.363,
2000-07,0.349,
2000-10,0.291,
2001-01,0.371,
2001-04,0.399,
2001-07,0.873,
2001-10,0.404,
2002-01,0.423,
2002-04,0.827,
2002-07,0.345,
2002-10,0.431,
2003-01,0.311,
2003-04,0.365,
2003-07,0.330,
2003-10,0.311,
2004-01,0.338,
2004-04,0.697,
2004-07,1.122,
2004-10,1.205,
2005-01,2.056,
2005-04,2.948,
2005-07,3.277,
2005-10,3.148,
2006-01,3.273,
2006-04,3.308,
2006-07,3.385,
2006-10,3.562,
2007-01,3.535,
2007-04,3.642,
2007-07,4.243,
2007-10,7.094,
2008-01,6.849,
2008-04,5.508,
2008-07,11.019,
2008-10,12.085,
2009-01,26.000,
2009-04,30.241,
2009-07,23.477,
2009-10,26.821,
2010-01,31.642,
2010-04,30.162,
2010-07,26.913,
2010-10,26.446,
2011-01,22.502,
2011-04,29.343,
2011-07,29.935,
2011-10,33.987,
2012-01,35.848,
2012-04,33.851,
2012-07,36.824,
2012-10,39.967,
2013-01,40.575,
2013-04,35.926,
2013-07,9.453,
2013-10,9.733,
2014-01,9.546,
2014-04,9.299,
2014-07,9.552,
2014-10,10.673,
