"",BBK01.OUG393,BBK01.OUG393_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / short-therm / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:40,
1999-01,130.935,
1999-02,129.644,
1999-03,129.400,
1999-04,137.867,
1999-05,133.705,
1999-06,142.763,
1999-07,159.781,
1999-08,157.047,
1999-09,157.349,
1999-10,169.495,
1999-11,170.587,
1999-12,172.950,
2000-01,149.097,
2000-02,147.658,
2000-03,147.185,
2000-04,146.074,
2000-05,160.961,
2000-06,147.825,
2000-07,154.994,
2000-08,160.890,
2000-09,141.729,
2000-10,156.698,
2000-11,164.013,
2000-12,171.294,
2001-01,157.468,
2001-02,159.131,
2001-03,177.140,
2001-04,175.264,
2001-05,179.133,
2001-06,176.237,
2001-07,178.937,
2001-08,190.526,
2001-09,185.453,
2001-10,189.117,
2001-11,181.510,
2001-12,199.968,
2002-01,183.563,
2002-02,182.179,
2002-03,183.925,
2002-04,184.084,
2002-05,187.438,
2002-06,171.285,
2002-07,183.314,
2002-08,192.158,
2002-09,179.670,
2002-10,195.038,
2002-11,199.390,
2002-12,206.057,
2003-01,180.228,
2003-02,182.925,
2003-03,175.237,
2003-04,172.241,
2003-05,174.767,
2003-06,166.626,
2003-07,168.264,
2003-08,163.721,
2003-09,151.306,
2003-10,153.223,
2003-11,158.005,
2003-12,170.993,
2004-01,158.552,
2004-02,158.557,
2004-03,166.057,
2004-04,171.594,
2004-05,176.602,
2004-06,169.451,
2004-07,174.590,
2004-08,171.709,
2004-09,164.393,
2004-10,166.168,
2004-11,155.696,
2004-12,169.828,
2005-01,134.863,
2005-02,146.328,
2005-03,151.870,
2005-04,165.506,
2005-05,162.175,
2005-06,149.003,
2005-07,155.051,
2005-08,157.862,
2005-09,161.393,
2005-10,161.462,
2005-11,161.908,
2005-12,177.725,
2006-01,170.837,
2006-02,188.200,
2006-03,189.852,
2006-04,197.123,
2006-05,188.375,
2006-06,183.065,
2006-07,179.591,
2006-08,180.347,
2006-09,187.261,
2006-10,190.199,
2006-11,190.855,
2006-12,204.996,
2007-01,206.386,
2007-02,209.984,
2007-03,215.846,
2007-04,210.887,
2007-05,213.498,
2007-06,202.355,
2007-07,202.089,
2007-08,256.224,
2007-09,250.519,
2007-10,266.285,
2007-11,268.692,
2007-12,287.231,
2008-01,260.589,
2008-02,260.258,
2008-03,243.077,
2008-04,261.723,
2008-05,264.702,
2008-06,254.402,
2008-07,250.292,
2008-08,265.698,
2008-09,243.175,
2008-10,243.132,
2008-11,236.822,
2008-12,222.707,
2009-01,218.200,
2009-02,212.124,
2009-03,191.762,
2009-04,186.851,
2009-05,180.722,
2009-06,170.640,
2009-07,172.454,
2009-08,171.410,
2009-09,163.614,
2009-10,158.442,
2009-11,148.136,
2009-12,146.067,
2010-01,138.223,
2010-02,142.567,
2010-03,143.207,
2010-04,149.079,
2010-05,154.050,
2010-06,138.269,
2010-07,135.888,
2010-08,146.676,
2010-09,141.551,
2010-10,146.229,
2010-11,136.174,
2010-12,143.459,
2011-01,122.633,
2011-02,122.015,
2011-03,112.444,
2011-04,109.619,
2011-05,108.311,
2011-06,100.583,
2011-07,98.114,
2011-08,106.692,
2011-09,106.307,
2011-10,113.601,
2011-11,113.714,
2011-12,109.134,
2012-01,113.768,
2012-02,118.400,
2012-03,119.659,
2012-04,126.106,
2012-05,121.791,
2012-06,112.669,
2012-07,109.925,
2012-08,118.367,
2012-09,109.307,
2012-10,113.706,
2012-11,110.863,
2012-12,82.592,
2013-01,97.233,
2013-02,96.990,
2013-03,91.854,
2013-04,96.239,
2013-05,91.552,
2013-06,81.311,
2013-07,90.819,
2013-08,110.804,
2013-09,105.887,
2013-10,106.402,
2013-11,101.490,
2013-12,81.883,
2014-01,91.320,
2014-02,95.270,
2014-03,92.918,
2014-04,91.497,
2014-05,86.058,
2014-06,94.380,
2014-07,94.802,
2014-08,100.596,
2014-09,93.813,
2014-10,95.599,
2014-11,91.805,
2014-12,82.376,Provisional value
